quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00032562,PROD-00148005,2026-08-16,EMP-00332,2918,225,Material,Failed
QC-00032563,PROD-00041512,2024-09-29,EMP-00157,2497,60,Material,Passed
QC-00032564,PROD-00067750,2026-07-29,EMP-00298,1744,163,Assembly,Failed
QC-00032565,PROD-00236696,2024-09-30,EMP-00450,1400,85,Assembly,Failed
QC-00032566,PROD-00247214,2025-07-29,EMP-00189,1323,51,Dimensional,Passed
QC-00032567,PROD-00033623,2025-05-17,EMP-00346,1337,35,None,Passed
QC-00032568,PROD-00126825,2026-04-30,EMP-00149,1819,25,Dimensional,Passed
QC-00032569,PROD-00255946,2025-09-04,EMP-00261,660,60,Surface,Failed
QC-00032570,PROD-00022751,2024-12-11,EMP-00378,2610,59,Dimensional,Passed
QC-00032571,PROD-00032874,2026-05-02,EMP-00370,1749,2,None,Passed
QC-00032572,PROD-00049642,2024-12-22,EMP-00206,1057,65,None,Failed
QC-00032573,PROD-00200867,2026-03-17,EMP-00150,2325,93,Material,Passed
QC-00032574,PROD-00033448,2025-01-08,EMP-00492,2765,144,Surface,Failed
QC-00032575,PROD-00228550,2026-03-04,EMP-00282,1541,124,Assembly,Failed
QC-00032576,PROD-00261471,2026-07-05,EMP-00280,1934,176,Assembly,Failed
QC-00032577,PROD-00030615,2026-06-22,EMP-00160,1640,57,Material,Passed
QC-00032578,PROD-00095035,2024-10-28,EMP-00423,651,7,Assembly,Passed
QC-00032579,PROD-00032376,2025-10-12,EMP-00434,584,10,Material,Passed
QC-00032580,PROD-00245699,2025-07-05,EMP-00045,2451,38,None,Passed
QC-00032581,PROD-00118105,2025-10-18,EMP-00453,1226,69,Dimensional,Failed
QC-00032582,PROD-00043341,2026-05-13,EMP-00196,667,0,Dimensional,Passed
QC-00032583,PROD-00025336,2025-01-27,EMP-00023,2591,187,Material,Failed
QC-00032584,PROD-00055428,2025-01-11,EMP-00397,2498,195,Surface,Failed
QC-00032585,PROD-00034708,2025-04-13,EMP-00269,2930,241,Dimensional,Failed
QC-00032586,PROD-00179766,2025-07-12,EMP-00105,1569,89,Assembly,Failed
QC-00032587,PROD-00225488,2025-08-03,EMP-00251,1903,10,Surface,Passed
QC-00032588,PROD-00250854,2025-07-17,EMP-00161,1092,109,None,Failed
QC-00032589,PROD-00059091,2025-05-14,EMP-00300,1062,98,Material,Failed
QC-00032590,PROD-00235650,2025-09-04,EMP-00072,2134,49,Dimensional,Passed
QC-00032591,PROD-00272531,2025-06-27,EMP-00156,2830,156,None,Failed
QC-00032592,PROD-00038382,2025-02-10,EMP-00242,2753,54,None,Passed
QC-00032593,PROD-00052146,2026-07-15,EMP-00067,1360,125,Surface,Failed
QC-00032594,PROD-00209801,2026-08-12,EMP-00040,2493,221,Assembly,Failed
QC-00032595,PROD-00186345,2025-12-01,EMP-00335,1765,59,Assembly,Passed
QC-00032596,PROD-00225890,2026-02-06,EMP-00397,2865,156,Material,Failed
QC-00032597,PROD-00100077,2026-03-14,EMP-00425,1363,24,Surface,Passed
QC-00032598,PROD-00244750,2024-11-13,EMP-00162,2299,67,None,Passed
QC-00032599,PROD-00281206,2024-10-21,EMP-00412,2729,168,Surface,Failed
QC-00032600,PROD-00181842,2026-02-04,EMP-00295,2187,109,Surface,Passed
QC-00032601,PROD-00032471,2025-06-13,EMP-00266,1817,147,Surface,Failed
QC-00032602,PROD-00295256,2026-01-26,EMP-00109,2009,43,Material,Passed
QC-00032603,PROD-00044733,2026-02-18,EMP-00281,2700,82,None,Passed
QC-00032604,PROD-00177781,2025-09-15,EMP-00191,2689,55,Surface,Passed
QC-00032605,PROD-00016163,2025-05-16,EMP-00408,1873,56,Dimensional,Passed
QC-00032606,PROD-00285154,2025-12-18,EMP-00497,1297,72,Dimensional,Failed
QC-00032607,PROD-00027349,2025-09-03,EMP-00465,1628,100,Surface,Failed
QC-00032608,PROD-00149918,2025-09-08,EMP-00213,2061,40,Material,Passed
QC-00032609,PROD-00274675,2026-04-19,EMP-00008,777,63,None,Failed
QC-00032610,PROD-00252020,2025-05-31,EMP-00187,944,5,Material,Passed
QC-00032611,PROD-00207228,2026-03-22,EMP-00022,2562,67,Material,Passed
QC-00032612,PROD-00167680,2026-02-02,EMP-00442,749,15,Dimensional,Passed
QC-00032613,PROD-00096733,2026-03-28,EMP-00229,2254,74,Material,Passed
QC-00032614,PROD-00242786,2025-05-05,EMP-00460,941,80,Assembly,Failed
QC-00032615,PROD-00251112,2025-10-30,EMP-00028,2924,122,Surface,Passed
QC-00032616,PROD-00203347,2025-10-27,EMP-00060,1151,66,Surface,Failed
QC-00032617,PROD-00122189,2025-04-21,EMP-00068,2821,97,Assembly,Passed
QC-00032618,PROD-00012597,2026-07-25,EMP-00183,2778,107,Dimensional,Passed
QC-00032619,PROD-00122039,2026-03-09,EMP-00224,1408,62,Surface,Passed
QC-00032620,PROD-00184251,2025-07-15,EMP-00406,1200,34,Surface,Passed
QC-00032621,PROD-00284183,2025-07-03,EMP-00494,2350,42,Dimensional,Passed
QC-00032622,PROD-00122485,2025-12-10,EMP-00235,1559,122,Surface,Failed
QC-00032623,PROD-00142323,2024-12-22,EMP-00300,1777,48,Assembly,Passed
QC-00032624,PROD-00009032,2024-09-19,EMP-00442,1625,33,Assembly,Passed
QC-00032625,PROD-00256798,2024-09-12,EMP-00045,1368,72,Material,Failed
QC-00032626,PROD-00068875,2025-04-18,EMP-00248,2539,161,Dimensional,Failed
QC-00032627,PROD-00120776,2025-11-09,EMP-00375,2027,19,None,Passed
QC-00032628,PROD-00141409,2026-02-16,EMP-00435,2697,76,Material,Passed
QC-00032629,PROD-00002371,2025-10-28,EMP-00254,925,17,Assembly,Passed
QC-00032630,PROD-00249462,2025-11-13,EMP-00055,2015,18,Assembly,Passed
QC-00032631,PROD-00173836,2024-09-16,EMP-00312,2626,26,Assembly,Passed
QC-00032632,PROD-00096641,2025-07-10,EMP-00432,2273,88,None,Passed
QC-00032633,PROD-00273107,2026-08-09,EMP-00481,2666,103,None,Passed
QC-00032634,PROD-00182619,2026-08-14,EMP-00145,599,12,Surface,Passed
QC-00032635,PROD-00295604,2025-03-08,EMP-00478,1327,91,Material,Failed
QC-00032636,PROD-00171545,2026-07-03,EMP-00413,2805,165,Surface,Failed
QC-00032637,PROD-00161905,2025-02-25,EMP-00224,1772,117,Dimensional,Failed
QC-00032638,PROD-00026913,2025-04-22,EMP-00313,626,5,Surface,Passed
QC-00032639,PROD-00117148,2026-08-25,EMP-00139,1202,1,Surface,Passed
QC-00032640,PROD-00077363,2026-05-23,EMP-00319,1584,23,Surface,Passed
QC-00032641,PROD-00137171,2024-12-16,EMP-00199,765,59,Dimensional,Failed
QC-00032642,PROD-00171790,2026-05-12,EMP-00129,2530,192,Assembly,Failed
QC-00032643,PROD-00217812,2025-06-03,EMP-00462,1404,22,Material,Passed
QC-00032644,PROD-00211419,2026-05-03,EMP-00110,1397,103,Material,Failed
QC-00032645,PROD-00089120,2025-01-11,EMP-00189,1348,85,None,Failed
QC-00032646,PROD-00011883,2025-01-11,EMP-00215,2875,283,Assembly,Failed
QC-00032647,PROD-00281185,2025-01-04,EMP-00255,1618,81,Surface,Failed
QC-00032648,PROD-00093486,2026-03-18,EMP-00371,2307,73,Material,Passed
QC-00032649,PROD-00217907,2026-01-04,EMP-00424,673,66,Dimensional,Failed
QC-00032650,PROD-00193694,2026-04-27,EMP-00453,780,33,Dimensional,Passed
QC-00032651,PROD-00260254,2026-02-26,EMP-00218,1074,40,Assembly,Passed
QC-00032652,PROD-00249645,2026-03-17,EMP-00491,1635,44,Dimensional,Passed
QC-00032653,PROD-00134240,2026-02-09,EMP-00440,1986,87,Dimensional,Passed
QC-00032654,PROD-00084431,2026-08-19,EMP-00382,2744,26,Assembly,Passed
QC-00032655,PROD-00089986,2024-11-23,EMP-00054,2948,6,None,Passed
QC-00032656,PROD-00168199,2025-02-28,EMP-00321,2252,93,Surface,Passed
QC-00032657,PROD-00159836,2026-02-13,EMP-00440,1047,21,Surface,Passed
QC-00032658,PROD-00083386,2026-04-01,EMP-00153,1494,35,Surface,Passed
QC-00032659,PROD-00137858,2026-03-05,EMP-00136,1125,96,None,Failed
QC-00032660,PROD-00042947,2025-08-27,EMP-00359,863,45,Assembly,Failed
QC-00032661,PROD-00258358,2026-08-09,EMP-00460,2608,143,Material,Failed
QC-00032662,PROD-00211487,2025-01-20,EMP-00442,2183,171,Material,Failed
QC-00032663,PROD-00041579,2025-10-21,EMP-00154,1453,119,Material,Failed
QC-00032664,PROD-00256032,2026-03-03,EMP-00263,1666,163,None,Failed
QC-00032665,PROD-00185604,2024-09-16,EMP-00159,1573,94,None,Failed
QC-00032666,PROD-00219000,2025-11-12,EMP-00041,1387,133,Assembly,Failed
QC-00032667,PROD-00059535,2026-06-01,EMP-00103,925,15,Assembly,Passed
QC-00032668,PROD-00053434,2026-02-13,EMP-00474,1998,52,None,Passed
QC-00032669,PROD-00282666,2025-03-02,EMP-00182,1405,130,Assembly,Failed
QC-00032670,PROD-00130891,2025-04-11,EMP-00450,2334,9,Dimensional,Passed
QC-00032671,PROD-00293365,2025-10-28,EMP-00038,1691,41,None,Passed
QC-00032672,PROD-00095561,2024-10-08,EMP-00428,2260,169,Dimensional,Failed
QC-00032673,PROD-00125877,2025-04-22,EMP-00051,1267,81,Dimensional,Failed
QC-00032674,PROD-00182960,2026-07-12,EMP-00431,955,14,Surface,Passed
QC-00032675,PROD-00011887,2026-08-08,EMP-00201,1256,36,None,Passed
QC-00032676,PROD-00159115,2025-03-27,EMP-00460,2393,23,Dimensional,Passed
QC-00032677,PROD-00260331,2025-09-26,EMP-00436,1752,139,Dimensional,Failed
QC-00032678,PROD-00075915,2026-05-05,EMP-00143,1154,11,Material,Passed
QC-00032679,PROD-00217077,2025-10-12,EMP-00058,2663,221,Surface,Failed
QC-00032680,PROD-00037287,2026-02-06,EMP-00357,2551,235,Material,Failed
QC-00032681,PROD-00009688,2026-03-23,EMP-00391,1402,51,Surface,Passed
QC-00032682,PROD-00234643,2026-07-03,EMP-00215,1639,64,Material,Passed
QC-00032683,PROD-00164677,2026-04-06,EMP-00340,2281,177,Material,Failed
QC-00032684,PROD-00268214,2026-08-07,EMP-00251,515,28,Material,Failed
QC-00032685,PROD-00276599,2025-10-06,EMP-00326,846,57,Dimensional,Failed
QC-00032686,PROD-00139550,2025-08-06,EMP-00194,2888,58,Dimensional,Passed
QC-00032687,PROD-00210328,2026-07-02,EMP-00184,2319,158,Assembly,Failed
QC-00032688,PROD-00294771,2024-12-28,EMP-00446,1141,61,Surface,Failed
QC-00032689,PROD-00174586,2024-10-25,EMP-00060,729,13,None,Passed
QC-00032690,PROD-00050773,2026-07-25,EMP-00369,2819,18,None,Passed
QC-00032691,PROD-00020367,2026-05-29,EMP-00415,2771,247,Material,Failed
QC-00032692,PROD-00008730,2024-11-10,EMP-00067,2432,134,None,Failed
QC-00032693,PROD-00065695,2025-04-16,EMP-00063,1260,28,None,Passed
QC-00032694,PROD-00288361,2025-05-12,EMP-00092,929,8,Dimensional,Passed
QC-00032695,PROD-00020687,2024-10-26,EMP-00065,1781,132,Assembly,Failed
QC-00032696,PROD-00014423,2024-09-05,EMP-00382,2332,158,Material,Failed
QC-00032697,PROD-00227226,2026-05-15,EMP-00369,2201,31,None,Passed
QC-00032698,PROD-00289233,2024-10-13,EMP-00269,1984,48,Assembly,Passed
QC-00032699,PROD-00089726,2025-05-30,EMP-00387,1874,106,None,Failed
QC-00032700,PROD-00127008,2026-04-12,EMP-00245,2203,85,Assembly,Passed
QC-00032701,PROD-00139691,2025-12-25,EMP-00285,1819,97,Surface,Failed
QC-00032702,PROD-00213346,2025-11-20,EMP-00157,2397,198,Assembly,Failed
QC-00032703,PROD-00046786,2025-02-16,EMP-00394,2239,119,Surface,Failed
QC-00032704,PROD-00266136,2025-10-07,EMP-00201,623,11,Dimensional,Passed
QC-00032705,PROD-00071132,2024-09-24,EMP-00158,2645,101,Dimensional,Passed
QC-00032706,PROD-00043246,2026-02-18,EMP-00062,509,7,Dimensional,Passed
QC-00032707,PROD-00055176,2025-02-13,EMP-00048,2188,26,Dimensional,Passed
QC-00032708,PROD-00031306,2025-04-17,EMP-00148,787,42,Assembly,Failed
QC-00032709,PROD-00114446,2025-03-20,EMP-00443,565,0,Surface,Passed
QC-00032710,PROD-00122380,2025-03-01,EMP-00359,2152,71,Dimensional,Passed
QC-00032711,PROD-00031550,2026-05-24,EMP-00045,1329,70,None,Failed
QC-00032712,PROD-00191227,2024-11-05,EMP-00285,582,1,Surface,Passed
QC-00032713,PROD-00280067,2025-09-04,EMP-00236,1492,90,Assembly,Failed
QC-00032714,PROD-00272605,2024-09-13,EMP-00224,2485,196,Assembly,Failed
QC-00032715,PROD-00220368,2026-01-07,EMP-00131,2508,90,Material,Passed
QC-00032716,PROD-00163554,2026-08-01,EMP-00235,1910,62,Material,Passed
QC-00032717,PROD-00142178,2026-04-13,EMP-00397,2330,111,Material,Passed
QC-00032718,PROD-00154502,2025-04-13,EMP-00394,1919,173,Material,Failed
QC-00032719,PROD-00291367,2025-02-09,EMP-00423,2112,138,None,Failed
QC-00032720,PROD-00291454,2024-09-05,EMP-00164,1772,125,Surface,Failed
QC-00032721,PROD-00286566,2025-04-03,EMP-00038,2636,123,Assembly,Passed
QC-00032722,PROD-00274643,2025-08-14,EMP-00013,1183,66,Assembly,Failed
QC-00032723,PROD-00097231,2025-03-29,EMP-00196,2455,106,Dimensional,Passed
QC-00032724,PROD-00195891,2026-04-21,EMP-00091,2442,139,Dimensional,Failed
QC-00032725,PROD-00180624,2025-09-21,EMP-00084,2815,30,None,Passed
QC-00032726,PROD-00225294,2025-10-11,EMP-00341,1796,24,Assembly,Passed
QC-00032727,PROD-00012317,2025-03-16,EMP-00180,2018,93,None,Passed
QC-00032728,PROD-00222842,2024-12-05,EMP-00240,1788,143,Material,Failed
QC-00032729,PROD-00062690,2024-11-23,EMP-00379,2139,40,Assembly,Passed
QC-00032730,PROD-00015637,2025-02-05,EMP-00391,712,9,Assembly,Passed
QC-00032731,PROD-00286545,2026-06-03,EMP-00031,2741,12,None,Passed
QC-00032732,PROD-00218001,2025-08-15,EMP-00240,2580,207,Material,Failed
QC-00032733,PROD-00192510,2024-12-16,EMP-00268,817,8,Dimensional,Passed
QC-00032734,PROD-00065843,2026-06-07,EMP-00132,1839,39,Surface,Passed
QC-00032735,PROD-00201622,2025-05-21,EMP-00395,2566,168,Dimensional,Failed
QC-00032736,PROD-00021361,2024-12-26,EMP-00357,2597,68,Material,Passed
QC-00032737,PROD-00196210,2025-08-21,EMP-00340,2527,242,Dimensional,Failed
QC-00032738,PROD-00174431,2025-10-16,EMP-00013,2843,78,Dimensional,Passed
QC-00032739,PROD-00039354,2025-11-30,EMP-00315,938,88,None,Failed
QC-00032740,PROD-00199614,2025-07-22,EMP-00291,2534,125,None,Passed
QC-00032741,PROD-00167566,2025-05-13,EMP-00108,1293,126,None,Failed
QC-00032742,PROD-00043298,2025-08-06,EMP-00314,1997,71,Assembly,Passed
QC-00032743,PROD-00256044,2025-04-17,EMP-00260,731,13,None,Passed
QC-00032744,PROD-00256137,2026-07-24,EMP-00281,2741,101,Surface,Passed
QC-00032745,PROD-00159901,2025-01-24,EMP-00433,1615,121,Assembly,Failed
QC-00032746,PROD-00073378,2025-03-15,EMP-00207,2468,90,None,Passed
QC-00032747,PROD-00234076,2024-09-21,EMP-00025,591,46,Dimensional,Failed
QC-00032748,PROD-00044254,2025-03-30,EMP-00092,1397,96,None,Failed
QC-00032749,PROD-00186218,2025-04-15,EMP-00397,1432,84,Surface,Failed
QC-00032750,PROD-00051164,2024-11-30,EMP-00488,2614,87,Assembly,Passed
QC-00032751,PROD-00156403,2025-11-03,EMP-00255,2957,231,Assembly,Failed
QC-00032752,PROD-00104111,2025-10-25,EMP-00354,2042,31,Dimensional,Passed
QC-00032753,PROD-00151801,2025-11-06,EMP-00444,1969,74,Material,Passed
QC-00032754,PROD-00025671,2026-06-04,EMP-00043,2504,130,None,Failed
QC-00032755,PROD-00194440,2025-07-05,EMP-00164,2152,96,Material,Passed
QC-00032756,PROD-00026831,2025-12-22,EMP-00483,2476,107,None,Passed
QC-00032757,PROD-00113930,2024-12-17,EMP-00409,2997,112,None,Passed
QC-00032758,PROD-00058254,2025-06-02,EMP-00116,1955,92,Surface,Passed
QC-00032759,PROD-00072226,2026-05-28,EMP-00452,2241,167,Material,Failed
QC-00032760,PROD-00064240,2025-08-27,EMP-00275,1486,49,Material,Passed
QC-00032761,PROD-00090396,2025-07-09,EMP-00132,2630,58,Material,Passed
QC-00032762,PROD-00295710,2026-04-26,EMP-00054,1283,28,None,Passed
QC-00032763,PROD-00294558,2025-07-10,EMP-00412,755,61,Assembly,Failed
QC-00032764,PROD-00086808,2025-11-07,EMP-00291,1109,88,Dimensional,Failed
QC-00032765,PROD-00185413,2025-06-26,EMP-00119,745,69,Surface,Failed
QC-00032766,PROD-00263951,2026-02-25,EMP-00050,2979,105,Assembly,Passed
QC-00032767,PROD-00242467,2026-06-27,EMP-00097,838,30,None,Passed
QC-00032768,PROD-00140212,2026-01-23,EMP-00418,531,6,Dimensional,Passed
QC-00032769,PROD-00264163,2025-08-16,EMP-00487,2128,96,Assembly,Passed
QC-00032770,PROD-00155747,2025-08-10,EMP-00230,1307,81,Surface,Failed
QC-00032771,PROD-00262901,2025-08-21,EMP-00117,787,76,Surface,Failed
QC-00032772,PROD-00230199,2025-02-27,EMP-00232,2450,82,Surface,Passed
QC-00032773,PROD-00246214,2024-12-14,EMP-00437,1561,145,Assembly,Failed
QC-00032774,PROD-00283323,2026-04-10,EMP-00391,833,44,Dimensional,Failed
QC-00032775,PROD-00259887,2025-10-06,EMP-00321,2279,66,Assembly,Passed
QC-00032776,PROD-00008962,2024-10-15,EMP-00413,2302,70,None,Passed
QC-00032777,PROD-00112887,2026-06-22,EMP-00487,1764,140,Material,Failed
QC-00032778,PROD-00092516,2026-04-02,EMP-00309,1932,168,None,Failed
QC-00032779,PROD-00080862,2026-03-23,EMP-00203,1309,68,Dimensional,Failed
QC-00032780,PROD-00011312,2026-03-24,EMP-00347,970,34,Assembly,Passed
QC-00032781,PROD-00096450,2025-01-09,EMP-00402,2252,3,Surface,Passed
QC-00032782,PROD-00098936,2026-07-26,EMP-00251,2894,73,Material,Passed
QC-00032783,PROD-00045080,2025-12-14,EMP-00499,1194,60,Material,Failed
QC-00032784,PROD-00283385,2025-06-14,EMP-00195,2645,55,Assembly,Passed
QC-00032785,PROD-00091988,2026-03-22,EMP-00161,518,40,Assembly,Failed
QC-00032786,PROD-00250228,2025-07-27,EMP-00332,949,13,Dimensional,Passed
QC-00032787,PROD-00182750,2025-12-31,EMP-00283,2481,231,None,Failed
QC-00032788,PROD-00043046,2025-09-07,EMP-00470,627,30,Dimensional,Passed
QC-00032789,PROD-00284261,2026-04-15,EMP-00402,2604,186,Surface,Failed
QC-00032790,PROD-00004101,2026-02-04,EMP-00385,2216,77,None,Passed
QC-00032791,PROD-00111966,2024-09-15,EMP-00382,1443,123,Surface,Failed
QC-00032792,PROD-00076110,2025-06-14,EMP-00496,2370,22,None,Passed
QC-00032793,PROD-00131743,2024-10-04,EMP-00477,2327,153,Surface,Failed
QC-00032794,PROD-00266706,2026-07-04,EMP-00410,1887,139,Surface,Failed
QC-00032795,PROD-00075564,2024-09-16,EMP-00303,740,13,Assembly,Passed
QC-00032796,PROD-00008587,2024-12-29,EMP-00257,2826,188,Material,Failed
QC-00032797,PROD-00049827,2024-09-30,EMP-00344,1302,121,Surface,Failed
QC-00032798,PROD-00244035,2024-12-19,EMP-00307,828,35,Dimensional,Passed
QC-00032799,PROD-00008253,2026-05-05,EMP-00124,957,24,Assembly,Passed
QC-00032800,PROD-00298756,2025-04-26,EMP-00211,2071,88,Assembly,Passed
QC-00032801,PROD-00089950,2025-04-17,EMP-00169,2700,241,Surface,Failed
QC-00032802,PROD-00199138,2026-08-22,EMP-00429,2830,68,Dimensional,Passed
QC-00032803,PROD-00091437,2024-12-25,EMP-00046,2413,58,None,Passed
QC-00032804,PROD-00111433,2025-09-06,EMP-00167,2920,283,Material,Failed
QC-00032805,PROD-00160749,2025-10-20,EMP-00325,2303,107,Material,Passed
QC-00032806,PROD-00079701,2025-09-24,EMP-00251,2810,0,None,Passed
QC-00032807,PROD-00127794,2024-09-12,EMP-00440,1890,74,Surface,Passed
QC-00032808,PROD-00105636,2025-01-03,EMP-00401,2261,146,None,Failed
QC-00032809,PROD-00045275,2026-04-22,EMP-00300,2812,38,Dimensional,Passed
QC-00032810,PROD-00280788,2025-02-24,EMP-00444,1609,6,Assembly,Passed
QC-00032811,PROD-00183014,2025-09-11,EMP-00164,2508,232,Material,Failed
QC-00032812,PROD-00114338,2026-06-09,EMP-00324,1505,97,Surface,Failed
QC-00032813,PROD-00283727,2025-10-12,EMP-00257,1953,170,Material,Failed
QC-00032814,PROD-00244914,2024-12-22,EMP-00032,1573,23,Material,Passed
QC-00032815,PROD-00172609,2025-09-01,EMP-00087,943,56,Assembly,Failed
QC-00032816,PROD-00129015,2025-01-27,EMP-00326,1936,27,Assembly,Passed
QC-00032817,PROD-00216488,2026-05-09,EMP-00363,717,50,Dimensional,Failed
QC-00032818,PROD-00037389,2026-01-03,EMP-00474,2043,73,None,Passed
QC-00032819,PROD-00279057,2025-12-19,EMP-00301,1914,115,Assembly,Failed
QC-00032820,PROD-00246285,2025-12-23,EMP-00357,1592,11,None,Passed
QC-00032821,PROD-00221862,2025-12-13,EMP-00308,2610,188,Material,Failed
QC-00032822,PROD-00032396,2025-02-19,EMP-00491,2659,95,Material,Passed
QC-00032823,PROD-00089198,2025-10-10,EMP-00455,2216,73,None,Passed
QC-00032824,PROD-00002277,2024-09-22,EMP-00260,2685,106,Dimensional,Passed
QC-00032825,PROD-00023589,2026-08-25,EMP-00251,920,55,Dimensional,Failed
QC-00032826,PROD-00020298,2024-12-09,EMP-00236,2901,288,Assembly,Failed
QC-00032827,PROD-00286680,2025-07-14,EMP-00291,2369,160,None,Failed
QC-00032828,PROD-00148800,2026-05-08,EMP-00477,1422,135,None,Failed
QC-00032829,PROD-00098146,2026-08-22,EMP-00098,2659,174,Assembly,Failed
QC-00032830,PROD-00170746,2025-03-21,EMP-00121,934,79,None,Failed
QC-00032831,PROD-00086590,2024-12-17,EMP-00127,922,15,Assembly,Passed
QC-00032832,PROD-00220651,2025-08-24,EMP-00279,748,58,Assembly,Failed
QC-00032833,PROD-00068139,2025-06-08,EMP-00157,2204,19,Assembly,Passed
QC-00032834,PROD-00209254,2026-02-02,EMP-00347,2140,11,Assembly,Passed
QC-00032835,PROD-00102415,2024-10-21,EMP-00063,2694,49,Dimensional,Passed
QC-00032836,PROD-00237759,2026-05-03,EMP-00103,997,43,Assembly,Passed
QC-00032837,PROD-00229645,2026-08-01,EMP-00295,2028,120,Assembly,Failed
QC-00032838,PROD-00021237,2025-02-07,EMP-00138,2189,132,None,Failed
QC-00032839,PROD-00162272,2025-04-05,EMP-00326,2547,86,None,Passed
QC-00032840,PROD-00260741,2025-02-15,EMP-00168,1892,111,None,Failed
QC-00032841,PROD-00040984,2024-09-09,EMP-00448,530,40,Material,Failed
QC-00032842,PROD-00098860,2025-12-19,EMP-00072,1960,136,Assembly,Failed
QC-00032843,PROD-00001988,2026-01-11,EMP-00030,1484,137,Material,Failed
QC-00032844,PROD-00013033,2025-10-22,EMP-00408,2120,47,None,Passed
QC-00032845,PROD-00113771,2026-08-04,EMP-00500,2912,93,Dimensional,Passed
QC-00032846,PROD-00190362,2025-09-29,EMP-00196,2172,65,None,Passed
QC-00032847,PROD-00232052,2026-07-05,EMP-00072,1140,1,Assembly,Passed
QC-00032848,PROD-00103382,2024-11-07,EMP-00410,740,65,Surface,Failed
QC-00032849,PROD-00192402,2025-03-27,EMP-00474,2252,59,Material,Passed
QC-00032850,PROD-00134189,2025-12-23,EMP-00274,2433,66,Material,Passed
QC-00032851,PROD-00254235,2025-01-14,EMP-00219,503,37,Material,Failed
QC-00032852,PROD-00051895,2026-01-27,EMP-00372,2742,21,Material,Passed
QC-00032853,PROD-00297745,2025-10-18,EMP-00131,2267,196,Surface,Failed
QC-00032854,PROD-00121453,2025-04-02,EMP-00345,1808,115,Dimensional,Failed
QC-00032855,PROD-00273017,2025-09-27,EMP-00448,1970,141,Assembly,Failed
QC-00032856,PROD-00017628,2026-07-07,EMP-00065,1654,83,None,Failed
QC-00032857,PROD-00170003,2026-06-02,EMP-00348,2031,24,Material,Passed
QC-00032858,PROD-00250474,2026-04-17,EMP-00096,2798,32,Surface,Passed
QC-00032859,PROD-00207379,2025-10-08,EMP-00112,2606,188,None,Failed
QC-00032860,PROD-00082880,2026-04-23,EMP-00291,1345,100,Dimensional,Failed
QC-00032861,PROD-00052540,2026-06-19,EMP-00334,1553,94,None,Failed
QC-00032862,PROD-00177225,2026-05-18,EMP-00236,2159,28,Material,Passed
QC-00032863,PROD-00052238,2025-02-19,EMP-00259,2581,216,Assembly,Failed
QC-00032864,PROD-00100512,2025-09-08,EMP-00370,1472,136,Surface,Failed
QC-00032865,PROD-00168596,2026-07-04,EMP-00432,2995,43,Assembly,Passed
QC-00032866,PROD-00080715,2025-03-14,EMP-00446,1748,8,Surface,Passed
QC-00032867,PROD-00253413,2025-03-15,EMP-00142,680,58,None,Failed
QC-00032868,PROD-00092685,2025-07-06,EMP-00028,2772,172,Assembly,Failed
QC-00032869,PROD-00000194,2026-03-30,EMP-00306,2671,48,Assembly,Passed
QC-00032870,PROD-00287420,2025-03-20,EMP-00150,1904,178,None,Failed
QC-00032871,PROD-00276016,2025-05-31,EMP-00148,1611,17,Assembly,Passed
QC-00032872,PROD-00169639,2026-03-25,EMP-00443,639,9,Dimensional,Passed
QC-00032873,PROD-00132034,2025-02-04,EMP-00208,1000,77,Assembly,Failed
QC-00032874,PROD-00041545,2026-05-26,EMP-00045,621,61,None,Failed
QC-00032875,PROD-00118592,2026-01-14,EMP-00334,717,19,Assembly,Passed
QC-00032876,PROD-00294244,2025-01-25,EMP-00406,2386,129,Material,Failed
QC-00032877,PROD-00154420,2026-02-15,EMP-00071,559,7,None,Passed
QC-00032878,PROD-00049474,2026-01-11,EMP-00305,736,72,Surface,Failed
QC-00032879,PROD-00006705,2024-12-28,EMP-00402,1504,15,None,Passed
QC-00032880,PROD-00160495,2025-03-18,EMP-00361,1343,48,Surface,Passed
QC-00032881,PROD-00268495,2025-10-22,EMP-00452,1899,138,Assembly,Failed
QC-00032882,PROD-00282545,2025-09-23,EMP-00157,967,64,Material,Failed
QC-00032883,PROD-00269668,2025-05-02,EMP-00323,1148,25,Material,Passed
QC-00032884,PROD-00270905,2024-10-07,EMP-00362,790,51,None,Failed
QC-00032885,PROD-00154411,2024-09-05,EMP-00288,899,41,Dimensional,Passed
QC-00032886,PROD-00213061,2026-06-06,EMP-00075,1884,142,Dimensional,Failed
QC-00032887,PROD-00249130,2025-02-15,EMP-00364,2263,54,None,Passed
QC-00032888,PROD-00106297,2026-03-01,EMP-00044,878,71,Surface,Failed
QC-00032889,PROD-00001350,2024-11-13,EMP-00263,1331,103,Material,Failed
QC-00032890,PROD-00083517,2024-11-18,EMP-00421,2086,152,Surface,Failed
QC-00032891,PROD-00193342,2026-06-06,EMP-00416,509,29,Surface,Failed
QC-00032892,PROD-00288094,2025-01-28,EMP-00364,1991,3,Surface,Passed
QC-00032893,PROD-00174935,2024-09-15,EMP-00251,1465,104,Surface,Failed
QC-00032894,PROD-00155890,2024-12-22,EMP-00280,2725,83,Assembly,Passed
QC-00032895,PROD-00165394,2025-08-11,EMP-00306,2325,96,Assembly,Passed
