quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00023889,PROD-00192450,2025-04-15,EMP-00112,614,22,Dimensional,Passed
QC-00023890,PROD-00005336,2026-06-18,EMP-00084,1931,162,None,Failed
QC-00023891,PROD-00067835,2026-02-07,EMP-00383,2506,195,Surface,Failed
QC-00023892,PROD-00056074,2025-02-21,EMP-00085,985,55,Assembly,Failed
QC-00023893,PROD-00219470,2025-01-09,EMP-00373,1018,95,Material,Failed
QC-00023894,PROD-00117725,2025-10-29,EMP-00141,1979,63,Assembly,Passed
QC-00023895,PROD-00122691,2025-02-03,EMP-00439,1502,108,Dimensional,Failed
QC-00023896,PROD-00078068,2026-08-21,EMP-00481,2177,173,Surface,Failed
QC-00023897,PROD-00050396,2026-06-03,EMP-00147,1409,75,Surface,Failed
QC-00023898,PROD-00172383,2025-07-17,EMP-00413,709,55,Dimensional,Failed
QC-00023899,PROD-00233034,2025-12-05,EMP-00381,2212,118,Assembly,Failed
QC-00023900,PROD-00126977,2025-01-07,EMP-00227,1549,62,Surface,Passed
QC-00023901,PROD-00193119,2025-01-19,EMP-00188,2808,143,Dimensional,Failed
QC-00023902,PROD-00221423,2026-07-09,EMP-00422,2671,18,None,Passed
QC-00023903,PROD-00233192,2026-08-07,EMP-00365,2105,91,Material,Passed
QC-00023904,PROD-00051243,2025-04-12,EMP-00342,2358,196,Surface,Failed
QC-00023905,PROD-00248385,2024-09-09,EMP-00460,2125,124,None,Failed
QC-00023906,PROD-00023144,2024-12-20,EMP-00099,1690,29,Surface,Passed
QC-00023907,PROD-00017971,2024-12-19,EMP-00258,2333,39,None,Passed
QC-00023908,PROD-00193546,2026-08-01,EMP-00432,2498,195,None,Failed
QC-00023909,PROD-00243813,2026-05-13,EMP-00321,1253,69,Material,Failed
QC-00023910,PROD-00193726,2025-07-27,EMP-00108,566,26,Dimensional,Passed
QC-00023911,PROD-00178199,2025-05-18,EMP-00121,2042,126,Material,Failed
QC-00023912,PROD-00062907,2025-10-14,EMP-00338,1599,74,Assembly,Passed
QC-00023913,PROD-00272946,2025-04-17,EMP-00225,1461,26,Surface,Passed
QC-00023914,PROD-00116498,2025-04-29,EMP-00374,1298,70,Assembly,Failed
QC-00023915,PROD-00192889,2025-02-22,EMP-00273,517,2,Dimensional,Passed
QC-00023916,PROD-00211020,2025-10-26,EMP-00287,1866,131,Material,Failed
QC-00023917,PROD-00265251,2026-04-26,EMP-00397,1468,52,None,Passed
QC-00023918,PROD-00158879,2025-12-19,EMP-00004,1414,71,Assembly,Failed
QC-00023919,PROD-00250615,2026-01-08,EMP-00475,757,64,Assembly,Failed
QC-00023920,PROD-00012229,2025-03-31,EMP-00389,2246,158,Dimensional,Failed
QC-00023921,PROD-00135874,2026-01-27,EMP-00169,1588,101,None,Failed
QC-00023922,PROD-00162130,2025-01-29,EMP-00397,1676,31,Surface,Passed
QC-00023923,PROD-00024448,2025-01-08,EMP-00336,1520,99,None,Failed
QC-00023924,PROD-00265095,2024-11-19,EMP-00279,2885,251,Dimensional,Failed
QC-00023925,PROD-00046374,2024-10-06,EMP-00427,1852,130,Material,Failed
QC-00023926,PROD-00190567,2026-03-30,EMP-00459,1938,62,Surface,Passed
QC-00023927,PROD-00017834,2024-11-30,EMP-00118,1893,181,Material,Failed
QC-00023928,PROD-00186990,2026-01-25,EMP-00239,1471,86,None,Failed
QC-00023929,PROD-00101659,2025-10-23,EMP-00187,2696,72,Dimensional,Passed
QC-00023930,PROD-00084439,2025-02-27,EMP-00398,665,45,Material,Failed
QC-00023931,PROD-00132924,2025-08-10,EMP-00159,2828,133,Dimensional,Passed
QC-00023932,PROD-00292412,2025-11-19,EMP-00159,1370,79,Assembly,Failed
QC-00023933,PROD-00274647,2025-08-23,EMP-00145,944,55,Assembly,Failed
QC-00023934,PROD-00234690,2026-05-31,EMP-00292,2475,46,Assembly,Passed
QC-00023935,PROD-00268962,2026-06-16,EMP-00310,2930,134,None,Passed
QC-00023936,PROD-00134643,2026-02-13,EMP-00473,793,46,None,Failed
QC-00023937,PROD-00087666,2025-05-14,EMP-00275,892,66,Surface,Failed
QC-00023938,PROD-00098942,2026-07-06,EMP-00482,1580,36,Assembly,Passed
QC-00023939,PROD-00033241,2024-10-18,EMP-00384,1417,48,Dimensional,Passed
QC-00023940,PROD-00000316,2024-11-27,EMP-00174,1063,5,Material,Passed
QC-00023941,PROD-00240212,2025-08-13,EMP-00427,1914,36,Surface,Passed
QC-00023942,PROD-00034265,2026-08-25,EMP-00487,2634,197,Surface,Failed
QC-00023943,PROD-00154526,2026-02-25,EMP-00198,2933,23,None,Passed
QC-00023944,PROD-00078261,2025-10-29,EMP-00190,2374,111,Material,Passed
QC-00023945,PROD-00072451,2024-10-01,EMP-00410,2293,88,Assembly,Passed
QC-00023946,PROD-00209622,2025-06-03,EMP-00020,1741,2,Material,Passed
QC-00023947,PROD-00224831,2025-10-06,EMP-00432,870,27,Assembly,Passed
QC-00023948,PROD-00025650,2024-11-20,EMP-00448,2205,2,None,Passed
QC-00023949,PROD-00098000,2024-09-04,EMP-00148,2718,153,Material,Failed
QC-00023950,PROD-00171211,2025-12-14,EMP-00090,2567,150,Material,Failed
QC-00023951,PROD-00138871,2025-09-10,EMP-00164,1097,52,Assembly,Passed
QC-00023952,PROD-00100633,2026-06-07,EMP-00402,1164,9,Material,Passed
QC-00023953,PROD-00202023,2025-11-13,EMP-00388,682,48,Material,Failed
QC-00023954,PROD-00054621,2025-04-10,EMP-00118,2151,143,Assembly,Failed
QC-00023955,PROD-00013406,2025-06-10,EMP-00349,2452,118,None,Passed
QC-00023956,PROD-00108436,2025-07-18,EMP-00449,739,57,Surface,Failed
QC-00023957,PROD-00016852,2025-12-01,EMP-00387,2312,150,None,Failed
QC-00023958,PROD-00120119,2025-09-21,EMP-00274,2984,110,None,Passed
QC-00023959,PROD-00023856,2025-04-18,EMP-00469,1295,101,Assembly,Failed
QC-00023960,PROD-00074966,2025-04-08,EMP-00028,726,19,Dimensional,Passed
QC-00023961,PROD-00160468,2024-11-17,EMP-00273,1604,30,Dimensional,Passed
QC-00023962,PROD-00227931,2025-03-02,EMP-00091,709,1,None,Passed
QC-00023963,PROD-00204647,2025-06-11,EMP-00230,1255,21,Surface,Passed
QC-00023964,PROD-00240468,2025-07-19,EMP-00026,2293,148,Material,Failed
QC-00023965,PROD-00244108,2025-03-07,EMP-00023,1295,49,None,Passed
QC-00023966,PROD-00219288,2025-03-25,EMP-00153,2983,214,Surface,Failed
QC-00023967,PROD-00178055,2025-11-26,EMP-00054,1311,77,Surface,Failed
QC-00023968,PROD-00071220,2025-01-24,EMP-00362,1496,55,Material,Passed
QC-00023969,PROD-00281066,2024-09-10,EMP-00326,509,5,None,Passed
QC-00023970,PROD-00240265,2025-01-25,EMP-00334,1753,162,Assembly,Failed
QC-00023971,PROD-00137979,2026-08-04,EMP-00106,1229,100,Surface,Failed
QC-00023972,PROD-00091601,2025-07-31,EMP-00101,828,75,Assembly,Failed
QC-00023973,PROD-00136756,2024-10-20,EMP-00409,560,20,None,Passed
QC-00023974,PROD-00014900,2025-07-17,EMP-00097,887,9,None,Passed
QC-00023975,PROD-00203044,2025-09-13,EMP-00225,2676,250,Dimensional,Failed
QC-00023976,PROD-00006406,2026-06-01,EMP-00157,961,8,Assembly,Passed
QC-00023977,PROD-00259530,2025-10-20,EMP-00386,2933,194,Assembly,Failed
QC-00023978,PROD-00006220,2025-05-28,EMP-00421,777,52,Dimensional,Failed
QC-00023979,PROD-00077880,2024-09-20,EMP-00236,2421,151,Dimensional,Failed
QC-00023980,PROD-00130093,2024-10-05,EMP-00008,2932,275,Dimensional,Failed
QC-00023981,PROD-00013637,2026-08-16,EMP-00174,2345,141,Dimensional,Failed
QC-00023982,PROD-00018830,2024-10-01,EMP-00090,1309,21,Dimensional,Passed
QC-00023983,PROD-00222991,2026-03-15,EMP-00285,1809,92,Assembly,Failed
QC-00023984,PROD-00243001,2026-02-18,EMP-00140,1925,54,Dimensional,Passed
QC-00023985,PROD-00169166,2024-11-09,EMP-00432,2879,13,None,Passed
QC-00023986,PROD-00045915,2025-02-15,EMP-00286,671,27,Assembly,Passed
QC-00023987,PROD-00224549,2025-06-09,EMP-00329,1705,2,Assembly,Passed
QC-00023988,PROD-00008839,2024-12-08,EMP-00269,1794,170,Material,Failed
QC-00023989,PROD-00228895,2026-04-13,EMP-00055,1707,152,Surface,Failed
QC-00023990,PROD-00099948,2026-07-28,EMP-00172,924,76,None,Failed
QC-00023991,PROD-00013420,2025-04-13,EMP-00179,2344,224,Material,Failed
QC-00023992,PROD-00194729,2026-05-15,EMP-00490,1626,86,Assembly,Failed
QC-00023993,PROD-00214755,2025-03-10,EMP-00407,2687,10,Assembly,Passed
QC-00023994,PROD-00209122,2025-07-01,EMP-00318,2105,3,Assembly,Passed
QC-00023995,PROD-00223483,2024-10-13,EMP-00459,1125,7,None,Passed
QC-00023996,PROD-00222931,2026-04-29,EMP-00085,2659,73,Dimensional,Passed
QC-00023997,PROD-00173029,2024-11-29,EMP-00465,1727,120,Assembly,Failed
QC-00023998,PROD-00292572,2025-12-23,EMP-00252,2496,33,Surface,Passed
QC-00023999,PROD-00196163,2025-09-06,EMP-00312,897,68,None,Failed
QC-00024000,PROD-00249067,2025-01-07,EMP-00482,2507,117,Surface,Passed
QC-00024001,PROD-00170055,2025-02-22,EMP-00250,584,35,Assembly,Failed
QC-00024002,PROD-00116611,2025-05-18,EMP-00024,711,45,Dimensional,Failed
QC-00024003,PROD-00296181,2026-03-05,EMP-00027,2238,143,Surface,Failed
QC-00024004,PROD-00031324,2026-01-28,EMP-00020,2614,195,Material,Failed
QC-00024005,PROD-00230532,2024-12-11,EMP-00024,783,71,Assembly,Failed
QC-00024006,PROD-00072707,2025-08-12,EMP-00373,2169,169,Material,Failed
QC-00024007,PROD-00262713,2025-10-03,EMP-00381,2718,44,None,Passed
QC-00024008,PROD-00221591,2026-03-09,EMP-00176,2098,143,Dimensional,Failed
QC-00024009,PROD-00140663,2025-03-21,EMP-00453,1243,51,Dimensional,Passed
QC-00024010,PROD-00034389,2026-07-05,EMP-00272,2409,61,Dimensional,Passed
QC-00024011,PROD-00231542,2024-11-13,EMP-00300,2067,64,Surface,Passed
QC-00024012,PROD-00292471,2025-09-07,EMP-00323,2450,151,Surface,Failed
QC-00024013,PROD-00200745,2025-06-01,EMP-00134,2751,235,Assembly,Failed
QC-00024014,PROD-00096273,2025-07-25,EMP-00420,2467,114,Surface,Passed
QC-00024015,PROD-00207558,2025-10-02,EMP-00422,1416,39,Assembly,Passed
QC-00024016,PROD-00058909,2025-03-22,EMP-00393,2162,208,Assembly,Failed
QC-00024017,PROD-00073350,2025-02-24,EMP-00362,2957,88,Dimensional,Passed
QC-00024018,PROD-00295308,2026-07-30,EMP-00463,938,6,Material,Passed
QC-00024019,PROD-00139323,2024-10-07,EMP-00444,1546,9,Assembly,Passed
QC-00024020,PROD-00138662,2025-02-28,EMP-00357,1765,25,Material,Passed
QC-00024021,PROD-00291964,2024-09-09,EMP-00163,2404,208,Assembly,Failed
QC-00024022,PROD-00190445,2025-09-07,EMP-00224,2239,122,Assembly,Failed
QC-00024023,PROD-00008336,2025-09-20,EMP-00137,1083,66,Surface,Failed
QC-00024024,PROD-00260924,2025-07-13,EMP-00189,2601,140,None,Failed
QC-00024025,PROD-00028746,2026-01-25,EMP-00089,1150,20,Assembly,Passed
QC-00024026,PROD-00005179,2025-11-28,EMP-00360,1363,38,None,Passed
QC-00024027,PROD-00062794,2025-05-18,EMP-00145,2823,126,Assembly,Passed
QC-00024028,PROD-00173694,2024-09-25,EMP-00124,1444,85,Dimensional,Failed
QC-00024029,PROD-00012056,2026-01-16,EMP-00384,1200,2,Material,Passed
QC-00024030,PROD-00210530,2025-11-15,EMP-00422,2733,246,Material,Failed
QC-00024031,PROD-00234103,2025-12-23,EMP-00322,2476,156,Assembly,Failed
QC-00024032,PROD-00190926,2024-11-11,EMP-00306,1090,28,Surface,Passed
QC-00024033,PROD-00180234,2025-07-23,EMP-00322,2338,134,Assembly,Failed
QC-00024034,PROD-00024170,2024-10-24,EMP-00371,2469,15,Assembly,Passed
QC-00024035,PROD-00257948,2026-02-15,EMP-00305,2575,46,Assembly,Passed
QC-00024036,PROD-00227931,2026-06-21,EMP-00123,1324,110,Surface,Failed
QC-00024037,PROD-00295218,2026-04-20,EMP-00396,1220,76,Surface,Failed
QC-00024038,PROD-00196415,2025-03-30,EMP-00059,1840,139,Dimensional,Failed
QC-00024039,PROD-00013162,2025-12-25,EMP-00019,560,2,Material,Passed
QC-00024040,PROD-00251918,2025-05-07,EMP-00281,2343,165,None,Failed
QC-00024041,PROD-00054386,2024-12-13,EMP-00256,802,60,Surface,Failed
QC-00024042,PROD-00203598,2025-09-11,EMP-00283,1970,29,None,Passed
QC-00024043,PROD-00166787,2025-07-25,EMP-00097,2176,206,None,Failed
QC-00024044,PROD-00204690,2025-02-04,EMP-00106,2690,57,None,Passed
QC-00024045,PROD-00113650,2026-01-21,EMP-00030,1663,104,Material,Failed
QC-00024046,PROD-00279867,2024-09-19,EMP-00494,2111,39,Surface,Passed
QC-00024047,PROD-00148010,2025-06-02,EMP-00200,2238,56,None,Passed
QC-00024048,PROD-00021981,2025-09-02,EMP-00321,1766,14,Dimensional,Passed
QC-00024049,PROD-00239422,2026-02-04,EMP-00377,2905,51,Surface,Passed
QC-00024050,PROD-00013492,2026-01-04,EMP-00174,1579,74,Assembly,Passed
QC-00024051,PROD-00003954,2025-11-10,EMP-00084,2003,19,Dimensional,Passed
QC-00024052,PROD-00065881,2025-07-08,EMP-00058,2571,149,Material,Failed
QC-00024053,PROD-00022705,2025-03-24,EMP-00192,1313,5,None,Passed
QC-00024054,PROD-00082757,2026-03-30,EMP-00017,2728,213,None,Failed
QC-00024055,PROD-00299817,2025-09-05,EMP-00133,1601,18,Assembly,Passed
QC-00024056,PROD-00084465,2024-11-08,EMP-00354,1838,158,Surface,Failed
QC-00024057,PROD-00040508,2025-07-17,EMP-00018,2638,155,Dimensional,Failed
QC-00024058,PROD-00069744,2024-10-03,EMP-00144,2151,67,Material,Passed
QC-00024059,PROD-00151650,2026-04-22,EMP-00030,2315,84,Surface,Passed
QC-00024060,PROD-00126830,2026-04-09,EMP-00176,2795,161,Assembly,Failed
QC-00024061,PROD-00147908,2025-09-08,EMP-00390,720,39,Assembly,Failed
QC-00024062,PROD-00192338,2024-10-15,EMP-00140,1714,12,Material,Passed
QC-00024063,PROD-00197015,2025-12-19,EMP-00232,2583,203,Assembly,Failed
QC-00024064,PROD-00076774,2025-11-04,EMP-00262,706,62,None,Failed
QC-00024065,PROD-00194559,2025-12-31,EMP-00087,2282,197,Material,Failed
QC-00024066,PROD-00069338,2026-03-22,EMP-00163,2329,53,None,Passed
QC-00024067,PROD-00298258,2025-12-31,EMP-00167,1859,95,Material,Failed
QC-00024068,PROD-00241463,2024-08-27,EMP-00170,1386,120,None,Failed
QC-00024069,PROD-00120258,2025-01-28,EMP-00362,2985,243,Assembly,Failed
QC-00024070,PROD-00122086,2025-11-11,EMP-00411,2049,125,None,Failed
QC-00024071,PROD-00170222,2026-05-27,EMP-00277,2455,105,Material,Passed
QC-00024072,PROD-00026062,2025-09-21,EMP-00126,849,39,Assembly,Passed
QC-00024073,PROD-00025862,2024-12-02,EMP-00080,1674,27,None,Passed
QC-00024074,PROD-00273006,2024-10-14,EMP-00483,1484,38,Dimensional,Passed
QC-00024075,PROD-00049883,2025-12-29,EMP-00442,746,67,None,Failed
QC-00024076,PROD-00281477,2025-12-04,EMP-00105,626,40,Surface,Failed
QC-00024077,PROD-00103064,2026-04-14,EMP-00115,568,55,Dimensional,Failed
QC-00024078,PROD-00058660,2026-02-01,EMP-00115,2712,164,None,Failed
QC-00024079,PROD-00109732,2024-09-27,EMP-00272,1428,127,None,Failed
QC-00024080,PROD-00156901,2025-11-15,EMP-00231,2125,72,Material,Passed
QC-00024081,PROD-00227439,2024-10-22,EMP-00205,667,19,Assembly,Passed
QC-00024082,PROD-00258672,2025-06-18,EMP-00316,2625,38,None,Passed
QC-00024083,PROD-00192286,2026-05-27,EMP-00283,2228,97,Dimensional,Passed
QC-00024084,PROD-00240110,2024-11-17,EMP-00439,1090,70,Material,Failed
QC-00024085,PROD-00021554,2024-10-08,EMP-00464,644,9,Dimensional,Passed
QC-00024086,PROD-00247386,2025-04-26,EMP-00122,1377,71,Assembly,Failed
QC-00024087,PROD-00019721,2025-07-23,EMP-00449,683,40,Material,Failed
QC-00024088,PROD-00290128,2026-03-17,EMP-00006,1277,55,Assembly,Passed
QC-00024089,PROD-00234388,2025-11-30,EMP-00050,1171,98,Surface,Failed
QC-00024090,PROD-00154979,2025-03-04,EMP-00042,698,0,Material,Passed
QC-00024091,PROD-00111922,2024-10-26,EMP-00005,949,0,None,Passed
QC-00024092,PROD-00017097,2026-01-13,EMP-00095,2797,74,Material,Passed
QC-00024093,PROD-00181268,2026-08-20,EMP-00039,2007,2,None,Passed
QC-00024094,PROD-00222983,2025-09-20,EMP-00283,2907,114,Material,Passed
QC-00024095,PROD-00174473,2026-02-20,EMP-00273,1181,20,Dimensional,Passed
QC-00024096,PROD-00093580,2025-01-29,EMP-00356,722,33,Assembly,Passed
QC-00024097,PROD-00108287,2024-10-13,EMP-00180,711,53,None,Failed
QC-00024098,PROD-00089879,2024-09-05,EMP-00495,1419,117,None,Failed
QC-00024099,PROD-00039342,2024-08-25,EMP-00353,1809,148,Surface,Failed
QC-00024100,PROD-00006045,2025-04-10,EMP-00407,906,69,Assembly,Failed
QC-00024101,PROD-00280752,2026-08-05,EMP-00222,2732,143,Surface,Failed
QC-00024102,PROD-00146061,2025-09-24,EMP-00010,1463,25,None,Passed
QC-00024103,PROD-00112029,2026-06-20,EMP-00283,1958,65,Surface,Passed
QC-00024104,PROD-00103585,2026-01-30,EMP-00482,2185,73,Material,Passed
QC-00024105,PROD-00171067,2026-02-06,EMP-00147,1904,38,Assembly,Passed
QC-00024106,PROD-00264110,2026-03-30,EMP-00394,2180,186,Assembly,Failed
QC-00024107,PROD-00204202,2026-02-22,EMP-00366,2594,87,Dimensional,Passed
QC-00024108,PROD-00067199,2025-07-30,EMP-00211,1101,75,Assembly,Failed
QC-00024109,PROD-00188369,2026-06-07,EMP-00186,2777,194,Dimensional,Failed
QC-00024110,PROD-00253085,2024-10-21,EMP-00089,2947,269,Material,Failed
QC-00024111,PROD-00051171,2024-11-08,EMP-00049,1845,158,Material,Failed
QC-00024112,PROD-00246500,2026-01-20,EMP-00226,955,23,Assembly,Passed
QC-00024113,PROD-00080377,2026-07-26,EMP-00128,1803,16,Surface,Passed
QC-00024114,PROD-00045311,2025-01-29,EMP-00065,1626,38,Assembly,Passed
QC-00024115,PROD-00133479,2025-07-11,EMP-00153,911,54,Dimensional,Failed
QC-00024116,PROD-00094437,2026-06-25,EMP-00101,2118,188,Material,Failed
QC-00024117,PROD-00244321,2025-08-18,EMP-00118,2716,105,None,Passed
QC-00024118,PROD-00220317,2025-09-22,EMP-00251,1592,83,Assembly,Failed
QC-00024119,PROD-00148803,2025-07-11,EMP-00378,885,81,Dimensional,Failed
QC-00024120,PROD-00220691,2025-03-24,EMP-00108,2361,77,None,Passed
QC-00024121,PROD-00185273,2025-05-22,EMP-00008,2741,140,Assembly,Failed
QC-00024122,PROD-00095158,2024-12-04,EMP-00152,1312,70,Surface,Failed
QC-00024123,PROD-00194556,2025-11-13,EMP-00213,1982,188,Material,Failed
QC-00024124,PROD-00187368,2024-11-12,EMP-00290,2187,215,Surface,Failed
QC-00024125,PROD-00095914,2026-01-30,EMP-00156,1667,4,Material,Passed
QC-00024126,PROD-00246066,2025-06-10,EMP-00130,1693,45,Assembly,Passed
QC-00024127,PROD-00027533,2025-09-25,EMP-00079,1603,86,None,Failed
QC-00024128,PROD-00259381,2025-05-16,EMP-00043,2462,183,Dimensional,Failed
QC-00024129,PROD-00237181,2025-10-07,EMP-00134,2417,128,Assembly,Failed
QC-00024130,PROD-00285366,2025-09-24,EMP-00127,1670,21,Surface,Passed
QC-00024131,PROD-00055816,2026-07-11,EMP-00470,2194,189,Material,Failed
QC-00024132,PROD-00097202,2024-12-15,EMP-00300,1779,2,Surface,Passed
QC-00024133,PROD-00004604,2026-05-24,EMP-00113,1082,63,Dimensional,Failed
QC-00024134,PROD-00279981,2025-02-27,EMP-00325,1630,108,Surface,Failed
QC-00024135,PROD-00219462,2026-03-13,EMP-00025,2432,140,Dimensional,Failed
QC-00024136,PROD-00156209,2026-08-24,EMP-00115,2923,225,Material,Failed
QC-00024137,PROD-00100683,2026-02-01,EMP-00294,2399,19,Surface,Passed
QC-00024138,PROD-00031947,2025-11-19,EMP-00141,719,43,None,Failed
QC-00024139,PROD-00235453,2026-05-30,EMP-00136,1007,96,None,Failed
QC-00024140,PROD-00267602,2025-09-18,EMP-00236,903,48,Dimensional,Failed
QC-00024141,PROD-00272383,2025-05-17,EMP-00014,1884,60,Surface,Passed
QC-00024142,PROD-00248703,2026-02-06,EMP-00456,1039,20,None,Passed
QC-00024143,PROD-00071662,2025-11-30,EMP-00241,2498,166,Dimensional,Failed
QC-00024144,PROD-00138129,2025-03-24,EMP-00122,2343,115,Surface,Passed
QC-00024145,PROD-00050024,2026-05-28,EMP-00426,1988,137,Surface,Failed
QC-00024146,PROD-00039353,2025-04-01,EMP-00473,2099,90,Material,Passed
QC-00024147,PROD-00282756,2026-06-05,EMP-00001,2111,135,Dimensional,Failed
QC-00024148,PROD-00046615,2024-10-04,EMP-00043,1928,32,None,Passed
QC-00024149,PROD-00019665,2025-03-17,EMP-00221,744,43,Material,Failed
QC-00024150,PROD-00073267,2025-08-04,EMP-00188,1883,173,Assembly,Failed
QC-00024151,PROD-00037132,2025-03-17,EMP-00422,1237,68,Assembly,Failed
QC-00024152,PROD-00118963,2025-06-07,EMP-00489,899,51,Dimensional,Failed
QC-00024153,PROD-00159656,2026-04-16,EMP-00076,1893,185,Assembly,Failed
QC-00024154,PROD-00245896,2024-12-15,EMP-00417,2762,184,Surface,Failed
QC-00024155,PROD-00165523,2024-10-27,EMP-00345,1670,83,Dimensional,Passed
QC-00024156,PROD-00287896,2025-03-03,EMP-00250,2157,53,Material,Passed
QC-00024157,PROD-00202587,2024-10-26,EMP-00437,1355,43,Dimensional,Passed
QC-00024158,PROD-00231381,2024-12-25,EMP-00227,1471,50,Assembly,Passed
QC-00024159,PROD-00141364,2025-07-31,EMP-00371,1597,108,Assembly,Failed
QC-00024160,PROD-00011038,2025-05-16,EMP-00437,704,64,None,Failed
QC-00024161,PROD-00144528,2024-09-04,EMP-00416,743,58,Material,Failed
QC-00024162,PROD-00218047,2025-06-27,EMP-00015,1737,153,None,Failed
QC-00024163,PROD-00287108,2025-09-18,EMP-00045,634,6,Surface,Passed
QC-00024164,PROD-00006358,2026-03-07,EMP-00358,792,9,Surface,Passed
QC-00024165,PROD-00035206,2025-02-15,EMP-00256,868,8,Material,Passed
QC-00024166,PROD-00211049,2026-02-05,EMP-00336,1471,54,Material,Passed
QC-00024167,PROD-00020897,2025-01-26,EMP-00156,892,63,Assembly,Failed
QC-00024168,PROD-00259671,2026-05-10,EMP-00067,1178,12,Material,Passed
QC-00024169,PROD-00105787,2026-07-29,EMP-00392,577,41,Surface,Failed
QC-00024170,PROD-00047072,2025-06-02,EMP-00471,2745,76,Dimensional,Passed
QC-00024171,PROD-00258499,2025-12-08,EMP-00192,2879,78,Material,Passed
QC-00024172,PROD-00113197,2026-03-29,EMP-00218,2897,126,Material,Passed
QC-00024173,PROD-00104627,2025-02-08,EMP-00154,2118,173,Material,Failed
QC-00024174,PROD-00176589,2025-10-28,EMP-00474,858,39,Material,Passed
QC-00024175,PROD-00283196,2025-01-13,EMP-00034,1849,130,Material,Failed
QC-00024176,PROD-00100951,2025-07-13,EMP-00469,2136,59,Surface,Passed
QC-00024177,PROD-00038283,2025-12-08,EMP-00014,1889,148,Material,Failed
QC-00024178,PROD-00197849,2024-11-10,EMP-00157,1279,116,Assembly,Failed
QC-00024179,PROD-00200488,2025-02-04,EMP-00001,834,57,Dimensional,Failed
QC-00024180,PROD-00245796,2026-02-16,EMP-00047,2350,28,Surface,Passed
QC-00024181,PROD-00100225,2024-11-01,EMP-00475,2572,10,Dimensional,Passed
QC-00024182,PROD-00087487,2026-07-03,EMP-00251,2258,178,Material,Failed
QC-00024183,PROD-00260369,2025-03-25,EMP-00063,1326,128,None,Failed
QC-00024184,PROD-00025765,2025-05-12,EMP-00047,901,50,None,Failed
QC-00024185,PROD-00267921,2024-09-27,EMP-00015,1117,105,Assembly,Failed
QC-00024186,PROD-00268439,2025-04-03,EMP-00125,2421,186,Surface,Failed
QC-00024187,PROD-00160444,2026-05-05,EMP-00375,2852,241,Surface,Failed
QC-00024188,PROD-00037562,2025-07-09,EMP-00324,2421,217,Surface,Failed
QC-00024189,PROD-00130881,2024-12-15,EMP-00339,795,65,Surface,Failed
QC-00024190,PROD-00177426,2026-01-31,EMP-00462,2660,84,Surface,Passed
QC-00024191,PROD-00276523,2025-09-17,EMP-00409,550,54,Material,Failed
QC-00024192,PROD-00093795,2025-11-28,EMP-00284,991,88,Assembly,Failed
QC-00024193,PROD-00163868,2026-08-24,EMP-00347,625,26,Surface,Passed
QC-00024194,PROD-00189825,2026-02-14,EMP-00372,2846,39,Assembly,Passed
QC-00024195,PROD-00070186,2026-05-16,EMP-00067,820,68,Surface,Failed
QC-00024196,PROD-00140212,2025-06-11,EMP-00142,2010,136,Assembly,Failed
QC-00024197,PROD-00185148,2024-11-13,EMP-00301,2642,74,Assembly,Passed
QC-00024198,PROD-00177895,2026-03-07,EMP-00041,1957,86,Material,Passed
QC-00024199,PROD-00144824,2026-03-15,EMP-00333,2647,176,Material,Failed
QC-00024200,PROD-00219357,2025-04-04,EMP-00218,1521,53,Assembly,Passed
QC-00024201,PROD-00256158,2025-12-03,EMP-00032,1959,117,Material,Failed
QC-00024202,PROD-00077193,2025-02-15,EMP-00340,1958,192,Surface,Failed
QC-00024203,PROD-00299955,2024-11-04,EMP-00164,2769,159,Surface,Failed
QC-00024204,PROD-00180531,2025-09-16,EMP-00001,2679,33,Surface,Passed
QC-00024205,PROD-00169676,2025-02-15,EMP-00096,1806,113,Surface,Failed
QC-00024206,PROD-00181069,2026-01-17,EMP-00192,2560,16,Surface,Passed
QC-00024207,PROD-00281892,2026-01-28,EMP-00202,1619,58,None,Passed
QC-00024208,PROD-00160725,2026-04-23,EMP-00285,1047,92,None,Failed
QC-00024209,PROD-00175603,2025-11-18,EMP-00041,889,46,Surface,Failed
QC-00024210,PROD-00153562,2025-09-10,EMP-00245,657,12,Assembly,Passed
QC-00024211,PROD-00224399,2026-04-15,EMP-00286,2866,129,Surface,Passed
QC-00024212,PROD-00075837,2024-12-24,EMP-00352,2388,114,Material,Passed
QC-00024213,PROD-00263882,2025-09-23,EMP-00340,2380,56,Dimensional,Passed
QC-00024214,PROD-00054677,2026-01-08,EMP-00343,1324,77,Material,Failed
QC-00024215,PROD-00029815,2025-07-14,EMP-00480,1908,126,None,Failed
QC-00024216,PROD-00062580,2025-11-04,EMP-00172,1530,4,Dimensional,Passed
QC-00024217,PROD-00281108,2026-02-26,EMP-00354,1735,133,None,Failed
QC-00024218,PROD-00040807,2024-11-06,EMP-00369,1307,73,Assembly,Failed
QC-00024219,PROD-00209780,2025-12-29,EMP-00435,1021,1,Assembly,Passed
QC-00024220,PROD-00204543,2026-04-05,EMP-00049,2148,110,Surface,Failed
QC-00024221,PROD-00209114,2026-07-14,EMP-00400,2254,12,Dimensional,Passed
QC-00024222,PROD-00243455,2025-06-21,EMP-00396,2532,173,Material,Failed
