quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00022636,PROD-00027940,2024-09-17,EMP-00256,2835,241,Surface,Failed
QC-00022637,PROD-00007427,2025-08-13,EMP-00325,2662,112,None,Passed
QC-00022638,PROD-00082613,2026-06-22,EMP-00307,2371,158,None,Failed
QC-00022639,PROD-00055545,2025-05-09,EMP-00308,2235,220,Material,Failed
QC-00022640,PROD-00138331,2026-07-23,EMP-00358,2697,228,Material,Failed
QC-00022641,PROD-00273358,2024-12-06,EMP-00435,2495,116,Assembly,Passed
QC-00022642,PROD-00293515,2024-08-27,EMP-00193,1408,65,Assembly,Passed
QC-00022643,PROD-00091275,2025-08-02,EMP-00433,1609,125,Dimensional,Failed
QC-00022644,PROD-00057248,2025-07-03,EMP-00488,1652,141,Surface,Failed
QC-00022645,PROD-00165409,2025-06-10,EMP-00100,1500,85,Material,Failed
QC-00022646,PROD-00062088,2024-12-01,EMP-00093,2358,187,Material,Failed
QC-00022647,PROD-00109925,2026-07-11,EMP-00198,1022,97,Assembly,Failed
QC-00022648,PROD-00085395,2025-09-26,EMP-00022,1073,7,Material,Passed
QC-00022649,PROD-00131712,2025-07-13,EMP-00360,1147,12,Surface,Passed
QC-00022650,PROD-00255894,2026-06-15,EMP-00009,2314,107,Surface,Passed
QC-00022651,PROD-00158016,2026-04-12,EMP-00352,2190,201,Assembly,Failed
QC-00022652,PROD-00230823,2025-03-27,EMP-00256,2956,198,None,Failed
QC-00022653,PROD-00016602,2025-12-10,EMP-00295,1483,56,None,Passed
QC-00022654,PROD-00086583,2025-03-15,EMP-00017,1752,64,Dimensional,Passed
QC-00022655,PROD-00199200,2025-12-16,EMP-00045,1594,2,Assembly,Passed
QC-00022656,PROD-00072250,2025-02-26,EMP-00026,2459,21,Surface,Passed
QC-00022657,PROD-00192960,2024-11-02,EMP-00326,1968,7,Material,Passed
QC-00022658,PROD-00108385,2026-05-07,EMP-00221,2802,3,Surface,Passed
QC-00022659,PROD-00094705,2025-03-30,EMP-00187,1372,113,Assembly,Failed
QC-00022660,PROD-00101364,2024-10-10,EMP-00355,539,38,None,Failed
QC-00022661,PROD-00160933,2026-01-26,EMP-00371,2071,54,Surface,Passed
QC-00022662,PROD-00277908,2026-02-09,EMP-00096,697,47,None,Failed
QC-00022663,PROD-00044876,2026-03-01,EMP-00394,1911,153,Dimensional,Failed
QC-00022664,PROD-00177974,2024-11-17,EMP-00364,2001,42,Surface,Passed
QC-00022665,PROD-00158171,2025-04-07,EMP-00223,747,9,Dimensional,Passed
QC-00022666,PROD-00126382,2025-10-06,EMP-00257,1854,153,None,Failed
QC-00022667,PROD-00272545,2024-12-04,EMP-00111,2319,152,Assembly,Failed
QC-00022668,PROD-00127960,2026-03-31,EMP-00334,502,23,Material,Passed
QC-00022669,PROD-00022109,2025-03-16,EMP-00207,1740,170,None,Failed
QC-00022670,PROD-00066037,2025-05-20,EMP-00298,2318,61,Assembly,Passed
QC-00022671,PROD-00007745,2026-03-03,EMP-00145,828,9,Dimensional,Passed
QC-00022672,PROD-00018149,2025-04-18,EMP-00400,2572,12,Assembly,Passed
QC-00022673,PROD-00082182,2025-01-17,EMP-00247,1274,1,Material,Passed
QC-00022674,PROD-00239898,2026-07-25,EMP-00401,1376,42,Dimensional,Passed
QC-00022675,PROD-00231380,2026-01-03,EMP-00014,2120,204,None,Failed
QC-00022676,PROD-00002575,2024-08-29,EMP-00069,1282,74,Material,Failed
QC-00022677,PROD-00107559,2025-07-01,EMP-00428,721,32,None,Passed
QC-00022678,PROD-00261991,2025-03-23,EMP-00441,2859,37,Surface,Passed
QC-00022679,PROD-00056616,2024-10-23,EMP-00035,2599,51,None,Passed
QC-00022680,PROD-00185836,2025-05-10,EMP-00160,733,66,Surface,Failed
QC-00022681,PROD-00036372,2024-12-04,EMP-00446,2244,218,Assembly,Failed
QC-00022682,PROD-00134475,2024-11-20,EMP-00255,2744,222,Assembly,Failed
QC-00022683,PROD-00078247,2025-03-17,EMP-00425,2617,27,None,Passed
QC-00022684,PROD-00089029,2025-07-09,EMP-00491,1924,74,Assembly,Passed
QC-00022685,PROD-00086339,2026-08-01,EMP-00339,748,67,Dimensional,Failed
QC-00022686,PROD-00020525,2025-03-05,EMP-00418,2459,118,Material,Passed
QC-00022687,PROD-00031896,2025-10-05,EMP-00488,2713,247,Surface,Failed
QC-00022688,PROD-00160348,2024-12-11,EMP-00439,1137,91,Dimensional,Failed
QC-00022689,PROD-00299330,2026-03-19,EMP-00130,993,42,Dimensional,Passed
QC-00022690,PROD-00118429,2025-02-08,EMP-00315,762,57,None,Failed
QC-00022691,PROD-00053755,2024-10-05,EMP-00058,2500,77,Assembly,Passed
QC-00022692,PROD-00021121,2026-01-16,EMP-00222,903,72,Surface,Failed
QC-00022693,PROD-00132074,2025-08-14,EMP-00411,2027,30,Surface,Passed
QC-00022694,PROD-00294944,2025-07-07,EMP-00354,2601,97,Surface,Passed
QC-00022695,PROD-00158963,2024-12-21,EMP-00364,1309,47,None,Passed
QC-00022696,PROD-00235053,2024-10-29,EMP-00411,1762,146,Surface,Failed
QC-00022697,PROD-00258024,2026-07-21,EMP-00330,1604,52,None,Passed
QC-00022698,PROD-00233886,2026-06-06,EMP-00332,2119,53,Dimensional,Passed
QC-00022699,PROD-00117911,2025-11-13,EMP-00482,2418,21,Dimensional,Passed
QC-00022700,PROD-00103959,2024-11-25,EMP-00341,1695,162,Dimensional,Failed
QC-00022701,PROD-00218052,2024-12-14,EMP-00229,1070,84,Surface,Failed
QC-00022702,PROD-00114455,2025-12-29,EMP-00070,2275,92,Assembly,Passed
QC-00022703,PROD-00170353,2026-05-20,EMP-00395,1453,90,Material,Failed
QC-00022704,PROD-00274421,2025-08-10,EMP-00162,1353,63,Surface,Passed
QC-00022705,PROD-00133073,2025-07-14,EMP-00353,529,17,None,Passed
QC-00022706,PROD-00220180,2026-07-15,EMP-00106,2710,102,Surface,Passed
QC-00022707,PROD-00157339,2025-04-02,EMP-00417,1785,139,Assembly,Failed
QC-00022708,PROD-00271460,2024-10-04,EMP-00477,1774,165,None,Failed
QC-00022709,PROD-00072649,2025-09-17,EMP-00066,874,24,Material,Passed
QC-00022710,PROD-00187856,2024-08-30,EMP-00449,1252,67,None,Failed
QC-00022711,PROD-00101560,2025-07-03,EMP-00273,604,7,Surface,Passed
QC-00022712,PROD-00111841,2025-04-06,EMP-00266,2898,75,Assembly,Passed
QC-00022713,PROD-00250789,2026-02-15,EMP-00054,2126,201,None,Failed
QC-00022714,PROD-00286499,2025-03-04,EMP-00220,1530,131,Surface,Failed
QC-00022715,PROD-00007874,2025-08-19,EMP-00279,589,11,Material,Passed
QC-00022716,PROD-00190764,2025-10-22,EMP-00112,2104,206,Assembly,Failed
QC-00022717,PROD-00045736,2025-05-27,EMP-00004,2252,106,Assembly,Passed
QC-00022718,PROD-00060816,2025-04-14,EMP-00323,728,46,None,Failed
QC-00022719,PROD-00224547,2026-01-19,EMP-00156,1105,31,Dimensional,Passed
QC-00022720,PROD-00039293,2025-01-14,EMP-00330,2379,229,Dimensional,Failed
QC-00022721,PROD-00101451,2025-06-28,EMP-00415,2797,27,Dimensional,Passed
QC-00022722,PROD-00008718,2026-03-16,EMP-00427,2774,158,None,Failed
QC-00022723,PROD-00198782,2025-02-27,EMP-00244,2251,85,Material,Passed
QC-00022724,PROD-00152733,2024-12-16,EMP-00279,536,7,Material,Passed
QC-00022725,PROD-00006461,2026-01-18,EMP-00198,2187,23,Surface,Passed
QC-00022726,PROD-00035041,2024-08-27,EMP-00335,1706,138,Material,Failed
QC-00022727,PROD-00196170,2026-05-04,EMP-00066,2820,52,Dimensional,Passed
QC-00022728,PROD-00022643,2026-05-03,EMP-00470,2766,179,Assembly,Failed
QC-00022729,PROD-00022003,2025-12-21,EMP-00491,2350,16,Material,Passed
QC-00022730,PROD-00031599,2025-12-20,EMP-00430,1859,86,Surface,Passed
QC-00022731,PROD-00147652,2025-08-31,EMP-00370,1331,62,Material,Passed
QC-00022732,PROD-00023086,2025-01-17,EMP-00076,1017,3,None,Passed
QC-00022733,PROD-00236922,2025-05-30,EMP-00186,891,85,Assembly,Failed
QC-00022734,PROD-00093667,2025-01-06,EMP-00466,1963,186,Assembly,Failed
QC-00022735,PROD-00061468,2024-12-05,EMP-00351,2075,115,None,Failed
QC-00022736,PROD-00050121,2024-10-23,EMP-00209,2797,133,Surface,Passed
QC-00022737,PROD-00211665,2025-05-29,EMP-00276,2185,94,Dimensional,Passed
QC-00022738,PROD-00071039,2025-12-10,EMP-00408,1266,82,Dimensional,Failed
QC-00022739,PROD-00099254,2025-01-01,EMP-00452,740,6,None,Passed
QC-00022740,PROD-00185995,2025-11-08,EMP-00235,1193,60,Surface,Failed
QC-00022741,PROD-00173567,2026-01-19,EMP-00399,1730,80,Dimensional,Passed
QC-00022742,PROD-00054281,2025-10-24,EMP-00395,2920,203,None,Failed
QC-00022743,PROD-00141344,2024-10-21,EMP-00427,754,10,Surface,Passed
QC-00022744,PROD-00260532,2026-08-14,EMP-00446,781,13,None,Passed
QC-00022745,PROD-00014358,2025-06-28,EMP-00472,912,84,Material,Failed
QC-00022746,PROD-00285413,2026-06-08,EMP-00184,859,55,Assembly,Failed
QC-00022747,PROD-00079337,2025-05-13,EMP-00490,2251,7,Material,Passed
QC-00022748,PROD-00033996,2025-08-04,EMP-00187,1342,84,Surface,Failed
QC-00022749,PROD-00136790,2025-01-13,EMP-00080,603,40,Assembly,Failed
QC-00022750,PROD-00285852,2026-02-27,EMP-00120,1585,45,Surface,Passed
QC-00022751,PROD-00297576,2026-08-02,EMP-00184,2936,189,Surface,Failed
QC-00022752,PROD-00177290,2025-11-09,EMP-00227,1445,20,Material,Passed
QC-00022753,PROD-00217199,2026-01-29,EMP-00198,548,32,None,Failed
QC-00022754,PROD-00032653,2025-12-02,EMP-00013,1864,77,None,Passed
QC-00022755,PROD-00022847,2025-10-14,EMP-00500,1940,115,None,Failed
QC-00022756,PROD-00038228,2025-10-29,EMP-00044,937,49,Dimensional,Failed
QC-00022757,PROD-00114323,2026-03-11,EMP-00254,2084,205,Surface,Failed
QC-00022758,PROD-00129598,2025-07-15,EMP-00367,972,15,Surface,Passed
QC-00022759,PROD-00182891,2025-05-01,EMP-00347,655,24,Material,Passed
QC-00022760,PROD-00271443,2025-06-27,EMP-00298,1548,146,Dimensional,Failed
QC-00022761,PROD-00275362,2025-07-16,EMP-00016,1825,68,Dimensional,Passed
QC-00022762,PROD-00288137,2024-12-25,EMP-00049,796,55,Material,Failed
QC-00022763,PROD-00087888,2025-12-06,EMP-00435,908,46,Surface,Failed
QC-00022764,PROD-00299698,2026-03-10,EMP-00308,1584,120,None,Failed
QC-00022765,PROD-00109099,2025-09-20,EMP-00424,2256,178,None,Failed
QC-00022766,PROD-00064662,2026-03-16,EMP-00006,1776,47,Material,Passed
QC-00022767,PROD-00181644,2025-12-03,EMP-00112,2341,107,Dimensional,Passed
QC-00022768,PROD-00104558,2024-09-13,EMP-00053,2956,253,Dimensional,Failed
QC-00022769,PROD-00195976,2024-10-11,EMP-00365,1066,7,Assembly,Passed
QC-00022770,PROD-00121115,2024-12-05,EMP-00300,760,45,Assembly,Failed
QC-00022771,PROD-00084257,2025-10-06,EMP-00493,2813,232,Dimensional,Failed
QC-00022772,PROD-00177251,2025-04-03,EMP-00002,1626,88,Dimensional,Failed
QC-00022773,PROD-00011720,2025-03-09,EMP-00220,1395,75,Assembly,Failed
QC-00022774,PROD-00098673,2024-09-24,EMP-00013,2379,30,Material,Passed
QC-00022775,PROD-00244792,2025-01-02,EMP-00009,1770,147,Material,Failed
QC-00022776,PROD-00211189,2025-02-02,EMP-00026,2741,19,Surface,Passed
QC-00022777,PROD-00015529,2025-05-01,EMP-00121,726,57,Material,Failed
QC-00022778,PROD-00006808,2025-02-03,EMP-00363,2368,160,Assembly,Failed
QC-00022779,PROD-00028200,2025-03-28,EMP-00200,934,57,Material,Failed
QC-00022780,PROD-00009119,2025-07-09,EMP-00169,1230,69,Assembly,Failed
QC-00022781,PROD-00172781,2024-11-25,EMP-00006,1385,9,Dimensional,Passed
QC-00022782,PROD-00146450,2025-07-29,EMP-00134,2189,61,None,Passed
QC-00022783,PROD-00087566,2025-07-11,EMP-00432,1277,9,None,Passed
QC-00022784,PROD-00188909,2025-07-01,EMP-00374,1234,112,Material,Failed
QC-00022785,PROD-00169443,2025-05-26,EMP-00361,2832,278,Dimensional,Failed
QC-00022786,PROD-00027224,2025-03-01,EMP-00048,2890,165,Surface,Failed
QC-00022787,PROD-00273352,2024-12-09,EMP-00261,904,28,None,Passed
QC-00022788,PROD-00064183,2025-03-08,EMP-00398,960,91,Dimensional,Failed
QC-00022789,PROD-00293842,2025-02-18,EMP-00325,1797,105,Dimensional,Failed
QC-00022790,PROD-00141961,2026-05-15,EMP-00483,1597,123,Dimensional,Failed
QC-00022791,PROD-00178643,2025-07-18,EMP-00024,2262,132,Dimensional,Failed
QC-00022792,PROD-00065996,2025-05-05,EMP-00114,1155,42,None,Passed
QC-00022793,PROD-00058502,2026-04-08,EMP-00154,547,14,Assembly,Passed
QC-00022794,PROD-00094277,2024-08-26,EMP-00203,741,4,None,Passed
QC-00022795,PROD-00027075,2024-10-06,EMP-00341,539,35,Assembly,Failed
QC-00022796,PROD-00273375,2025-05-30,EMP-00018,2166,114,Surface,Failed
QC-00022797,PROD-00298992,2025-01-01,EMP-00110,2978,72,Surface,Passed
QC-00022798,PROD-00080140,2025-12-17,EMP-00190,1180,97,Assembly,Failed
QC-00022799,PROD-00091339,2025-08-18,EMP-00376,1908,163,Surface,Failed
QC-00022800,PROD-00089817,2025-10-26,EMP-00322,901,12,Dimensional,Passed
QC-00022801,PROD-00135034,2025-11-17,EMP-00008,869,68,Assembly,Failed
QC-00022802,PROD-00110608,2025-01-23,EMP-00072,1017,100,None,Failed
QC-00022803,PROD-00149151,2025-01-03,EMP-00354,1706,133,Assembly,Failed
QC-00022804,PROD-00055886,2024-12-11,EMP-00386,2806,81,None,Passed
QC-00022805,PROD-00198584,2025-03-13,EMP-00366,2267,156,Surface,Failed
QC-00022806,PROD-00209777,2024-11-20,EMP-00500,990,35,Surface,Passed
QC-00022807,PROD-00100882,2024-10-20,EMP-00090,2309,149,Surface,Failed
QC-00022808,PROD-00221976,2026-07-22,EMP-00360,1910,99,None,Failed
QC-00022809,PROD-00036852,2026-04-13,EMP-00213,2654,38,Assembly,Passed
QC-00022810,PROD-00183189,2025-09-06,EMP-00064,860,35,None,Passed
QC-00022811,PROD-00035364,2025-12-07,EMP-00426,1867,55,None,Passed
QC-00022812,PROD-00120872,2026-03-29,EMP-00172,1961,42,Dimensional,Passed
QC-00022813,PROD-00257338,2025-03-28,EMP-00185,2387,169,Material,Failed
QC-00022814,PROD-00009751,2025-07-28,EMP-00051,1813,156,Assembly,Failed
QC-00022815,PROD-00028189,2026-04-25,EMP-00052,1609,120,None,Failed
QC-00022816,PROD-00006772,2026-07-06,EMP-00226,1416,49,Assembly,Passed
QC-00022817,PROD-00193305,2025-03-06,EMP-00383,1657,11,Surface,Passed
QC-00022818,PROD-00214388,2024-12-08,EMP-00139,1396,71,None,Failed
QC-00022819,PROD-00022179,2024-10-30,EMP-00380,1472,45,Material,Passed
QC-00022820,PROD-00172809,2025-08-26,EMP-00301,1486,35,Assembly,Passed
QC-00022821,PROD-00283818,2025-03-09,EMP-00399,892,45,Material,Failed
QC-00022822,PROD-00179971,2026-06-04,EMP-00162,640,47,Material,Failed
QC-00022823,PROD-00038615,2024-11-21,EMP-00454,1163,69,Dimensional,Failed
QC-00022824,PROD-00257590,2026-05-10,EMP-00198,2048,105,Surface,Failed
QC-00022825,PROD-00216517,2025-11-20,EMP-00222,2217,20,Assembly,Passed
QC-00022826,PROD-00123289,2026-04-06,EMP-00089,3000,206,Assembly,Failed
QC-00022827,PROD-00015190,2026-06-19,EMP-00436,631,48,Dimensional,Failed
QC-00022828,PROD-00006932,2025-11-04,EMP-00054,2622,129,Assembly,Passed
QC-00022829,PROD-00084965,2025-11-23,EMP-00160,1783,16,Dimensional,Passed
QC-00022830,PROD-00010053,2026-08-20,EMP-00192,1063,41,Surface,Passed
QC-00022831,PROD-00018523,2025-11-24,EMP-00108,980,31,Material,Passed
QC-00022832,PROD-00083199,2025-04-14,EMP-00308,2265,130,None,Failed
QC-00022833,PROD-00137938,2025-08-13,EMP-00127,647,46,None,Failed
QC-00022834,PROD-00178301,2024-09-18,EMP-00090,2492,48,Material,Passed
QC-00022835,PROD-00238993,2026-06-16,EMP-00414,1445,47,Surface,Passed
QC-00022836,PROD-00159551,2026-04-09,EMP-00234,2165,204,Assembly,Failed
QC-00022837,PROD-00117605,2026-01-22,EMP-00366,1056,19,Material,Passed
QC-00022838,PROD-00268370,2025-09-10,EMP-00191,1558,70,None,Passed
QC-00022839,PROD-00257389,2025-12-22,EMP-00040,2235,18,None,Passed
QC-00022840,PROD-00090141,2025-10-28,EMP-00093,1119,39,Surface,Passed
QC-00022841,PROD-00187577,2026-05-07,EMP-00241,2213,84,None,Passed
QC-00022842,PROD-00078750,2025-07-31,EMP-00003,761,32,Surface,Passed
QC-00022843,PROD-00217969,2025-06-18,EMP-00207,1670,53,None,Passed
QC-00022844,PROD-00076451,2025-03-20,EMP-00318,671,22,Surface,Passed
QC-00022845,PROD-00116726,2026-08-05,EMP-00460,1978,130,Surface,Failed
QC-00022846,PROD-00268373,2025-12-23,EMP-00479,2000,49,Assembly,Passed
QC-00022847,PROD-00273655,2025-09-10,EMP-00469,2468,212,Material,Failed
QC-00022848,PROD-00279883,2024-12-16,EMP-00133,931,44,Surface,Passed
QC-00022849,PROD-00258718,2024-09-27,EMP-00498,2960,240,Material,Failed
QC-00022850,PROD-00192690,2025-12-14,EMP-00269,1507,9,Assembly,Passed
QC-00022851,PROD-00158623,2025-10-25,EMP-00241,1753,109,Material,Failed
QC-00022852,PROD-00025633,2026-06-04,EMP-00417,1704,133,Material,Failed
QC-00022853,PROD-00048064,2025-06-01,EMP-00343,2922,65,Material,Passed
QC-00022854,PROD-00216504,2026-04-16,EMP-00177,1099,59,Material,Failed
QC-00022855,PROD-00222588,2025-04-18,EMP-00106,1207,75,Material,Failed
QC-00022856,PROD-00250580,2025-03-07,EMP-00335,1264,67,Material,Failed
QC-00022857,PROD-00192526,2026-05-12,EMP-00183,1988,190,Dimensional,Failed
QC-00022858,PROD-00188694,2024-09-18,EMP-00384,1854,17,None,Passed
QC-00022859,PROD-00235582,2024-12-19,EMP-00012,1540,115,Material,Failed
QC-00022860,PROD-00000359,2024-12-29,EMP-00166,1452,123,Material,Failed
QC-00022861,PROD-00273344,2025-12-02,EMP-00069,1535,92,Dimensional,Failed
QC-00022862,PROD-00070705,2025-09-04,EMP-00212,734,47,Assembly,Failed
QC-00022863,PROD-00134782,2025-06-30,EMP-00459,1708,163,None,Failed
QC-00022864,PROD-00081945,2025-04-08,EMP-00210,2333,133,Assembly,Failed
QC-00022865,PROD-00073092,2026-07-25,EMP-00429,1740,100,Surface,Failed
QC-00022866,PROD-00280997,2025-06-16,EMP-00419,2062,64,Assembly,Passed
QC-00022867,PROD-00008409,2025-04-02,EMP-00269,2171,214,None,Failed
QC-00022868,PROD-00089832,2026-08-17,EMP-00416,867,16,Surface,Passed
QC-00022869,PROD-00250594,2025-12-31,EMP-00405,2470,5,Material,Passed
QC-00022870,PROD-00193322,2025-05-29,EMP-00295,1555,110,Assembly,Failed
QC-00022871,PROD-00002695,2025-10-16,EMP-00017,557,8,Assembly,Passed
QC-00022872,PROD-00114457,2025-03-16,EMP-00116,2480,218,None,Failed
QC-00022873,PROD-00165866,2025-12-12,EMP-00051,847,81,Material,Failed
QC-00022874,PROD-00000782,2025-01-17,EMP-00293,1258,32,Assembly,Passed
QC-00022875,PROD-00162841,2025-02-04,EMP-00074,952,73,Surface,Failed
QC-00022876,PROD-00241489,2024-11-01,EMP-00178,2572,2,Dimensional,Passed
QC-00022877,PROD-00263435,2025-02-24,EMP-00275,506,49,Assembly,Failed
QC-00022878,PROD-00262223,2026-06-16,EMP-00162,1648,94,Surface,Failed
QC-00022879,PROD-00230990,2024-09-30,EMP-00435,2847,71,None,Passed
QC-00022880,PROD-00203613,2025-01-10,EMP-00185,1626,135,None,Failed
QC-00022881,PROD-00145353,2026-02-09,EMP-00127,2696,168,None,Failed
QC-00022882,PROD-00089484,2026-04-18,EMP-00241,1449,111,Material,Failed
QC-00022883,PROD-00034558,2025-11-05,EMP-00116,1990,50,Material,Passed
QC-00022884,PROD-00067991,2025-10-21,EMP-00188,638,16,Material,Passed
QC-00022885,PROD-00155790,2025-09-13,EMP-00003,545,13,Surface,Passed
QC-00022886,PROD-00018829,2026-04-12,EMP-00205,1932,7,None,Passed
QC-00022887,PROD-00296566,2025-10-06,EMP-00022,2648,151,Assembly,Failed
QC-00022888,PROD-00103745,2025-02-08,EMP-00024,1614,30,Assembly,Passed
QC-00022889,PROD-00163675,2024-09-17,EMP-00161,831,0,Dimensional,Passed
QC-00022890,PROD-00260022,2025-07-07,EMP-00037,2048,156,Assembly,Failed
QC-00022891,PROD-00080737,2025-11-15,EMP-00445,2962,187,Material,Failed
QC-00022892,PROD-00131519,2025-03-31,EMP-00274,1286,102,Surface,Failed
QC-00022893,PROD-00035073,2025-10-17,EMP-00500,639,60,Assembly,Failed
QC-00022894,PROD-00277770,2026-04-07,EMP-00354,911,67,Dimensional,Failed
QC-00022895,PROD-00171976,2024-10-14,EMP-00261,863,58,Surface,Failed
QC-00022896,PROD-00126773,2026-03-01,EMP-00054,1175,10,Assembly,Passed
QC-00022897,PROD-00164924,2026-07-31,EMP-00054,1561,112,Assembly,Failed
QC-00022898,PROD-00086016,2025-05-28,EMP-00185,797,2,Dimensional,Passed
QC-00022899,PROD-00148668,2025-10-05,EMP-00261,2917,253,None,Failed
QC-00022900,PROD-00272671,2024-11-24,EMP-00270,2124,51,None,Passed
QC-00022901,PROD-00270353,2025-10-28,EMP-00157,828,19,Surface,Passed
QC-00022902,PROD-00272061,2026-07-04,EMP-00086,1861,66,Surface,Passed
QC-00022903,PROD-00024702,2025-06-02,EMP-00359,2484,165,Assembly,Failed
QC-00022904,PROD-00206038,2025-03-12,EMP-00133,1851,95,Assembly,Failed
QC-00022905,PROD-00213926,2026-01-06,EMP-00135,1024,76,Assembly,Failed
QC-00022906,PROD-00195593,2025-04-16,EMP-00001,1700,153,Material,Failed
QC-00022907,PROD-00153681,2026-06-25,EMP-00036,2485,178,Assembly,Failed
QC-00022908,PROD-00141159,2026-03-29,EMP-00094,1316,29,None,Passed
QC-00022909,PROD-00067847,2025-03-31,EMP-00291,543,5,Assembly,Passed
QC-00022910,PROD-00257018,2025-06-05,EMP-00316,1363,73,Surface,Failed
QC-00022911,PROD-00212930,2024-09-11,EMP-00329,692,2,Assembly,Passed
QC-00022912,PROD-00229204,2025-12-04,EMP-00314,2173,72,Assembly,Passed
QC-00022913,PROD-00206256,2025-09-08,EMP-00050,2691,8,Material,Passed
QC-00022914,PROD-00298052,2026-05-06,EMP-00496,1865,52,Assembly,Passed
QC-00022915,PROD-00052383,2026-07-19,EMP-00071,2234,130,Dimensional,Failed
QC-00022916,PROD-00218175,2025-06-13,EMP-00266,2219,123,Assembly,Failed
QC-00022917,PROD-00221778,2025-06-13,EMP-00296,2250,61,Assembly,Passed
QC-00022918,PROD-00028947,2026-05-13,EMP-00193,1115,57,None,Failed
QC-00022919,PROD-00032893,2024-11-05,EMP-00097,1263,119,None,Failed
QC-00022920,PROD-00292483,2025-07-18,EMP-00397,1875,42,Assembly,Passed
QC-00022921,PROD-00269373,2025-06-16,EMP-00117,1455,68,Material,Passed
QC-00022922,PROD-00073168,2024-12-23,EMP-00339,2932,132,None,Passed
QC-00022923,PROD-00101542,2026-04-10,EMP-00126,1526,86,Material,Failed
QC-00022924,PROD-00161139,2026-02-06,EMP-00337,2296,227,Surface,Failed
QC-00022925,PROD-00220981,2026-01-01,EMP-00195,908,69,None,Failed
QC-00022926,PROD-00083495,2025-04-28,EMP-00474,1080,60,None,Failed
QC-00022927,PROD-00155708,2024-11-04,EMP-00038,608,50,Dimensional,Failed
QC-00022928,PROD-00019315,2026-03-10,EMP-00217,2103,103,Surface,Passed
QC-00022929,PROD-00050992,2026-01-08,EMP-00171,1463,29,Material,Passed
QC-00022930,PROD-00120202,2025-11-18,EMP-00437,1978,65,Assembly,Passed
QC-00022931,PROD-00053610,2024-11-10,EMP-00160,1679,29,Assembly,Passed
QC-00022932,PROD-00193372,2026-07-03,EMP-00271,2969,97,Surface,Passed
QC-00022933,PROD-00262182,2026-02-01,EMP-00490,944,37,Surface,Passed
QC-00022934,PROD-00131692,2026-06-26,EMP-00220,1301,97,Dimensional,Failed
QC-00022935,PROD-00066692,2026-07-02,EMP-00345,1708,130,Surface,Failed
QC-00022936,PROD-00172357,2025-12-12,EMP-00499,558,38,Surface,Failed
QC-00022937,PROD-00187556,2025-05-28,EMP-00103,2386,72,Material,Passed
QC-00022938,PROD-00136374,2026-04-17,EMP-00216,2256,114,Material,Failed
QC-00022939,PROD-00272979,2025-11-10,EMP-00208,873,20,Surface,Passed
QC-00022940,PROD-00226948,2026-08-05,EMP-00105,1620,144,Dimensional,Failed
QC-00022941,PROD-00120719,2025-10-22,EMP-00261,861,34,Assembly,Passed
QC-00022942,PROD-00239356,2025-09-08,EMP-00109,2838,99,Dimensional,Passed
QC-00022943,PROD-00010315,2026-05-22,EMP-00177,705,23,Surface,Passed
QC-00022944,PROD-00162278,2024-11-10,EMP-00058,2436,174,Material,Failed
QC-00022945,PROD-00249158,2025-01-29,EMP-00076,1794,102,Dimensional,Failed
QC-00022946,PROD-00233038,2025-11-23,EMP-00105,2854,123,Assembly,Passed
QC-00022947,PROD-00149385,2026-01-16,EMP-00315,2067,35,Surface,Passed
QC-00022948,PROD-00181322,2026-05-14,EMP-00075,1757,144,Assembly,Failed
QC-00022949,PROD-00169561,2025-04-28,EMP-00416,1836,182,Assembly,Failed
QC-00022950,PROD-00178156,2025-09-13,EMP-00067,831,75,Surface,Failed
QC-00022951,PROD-00166589,2026-02-03,EMP-00217,1923,1,Dimensional,Passed
QC-00022952,PROD-00200474,2026-04-18,EMP-00482,1829,132,Surface,Failed
QC-00022953,PROD-00078569,2026-03-20,EMP-00329,2530,79,Assembly,Passed
QC-00022954,PROD-00267840,2025-05-11,EMP-00213,2788,9,Assembly,Passed
QC-00022955,PROD-00227270,2025-12-31,EMP-00106,2531,41,Assembly,Passed
QC-00022956,PROD-00126659,2024-10-17,EMP-00140,906,53,Material,Failed
QC-00022957,PROD-00261601,2024-10-04,EMP-00451,724,68,Assembly,Failed
QC-00022958,PROD-00012465,2025-01-01,EMP-00129,836,59,Material,Failed
QC-00022959,PROD-00010479,2025-09-29,EMP-00237,2344,69,Surface,Passed
QC-00022960,PROD-00055262,2026-02-24,EMP-00071,2446,53,None,Passed
QC-00022961,PROD-00260850,2025-02-15,EMP-00033,1196,14,Assembly,Passed
QC-00022962,PROD-00260881,2026-01-20,EMP-00180,2726,262,Assembly,Failed
QC-00022963,PROD-00068635,2025-02-07,EMP-00167,1389,34,None,Passed
QC-00022964,PROD-00267189,2025-07-26,EMP-00149,1219,59,Assembly,Passed
QC-00022965,PROD-00089543,2025-11-08,EMP-00192,1338,46,Surface,Passed
QC-00022966,PROD-00027056,2025-08-07,EMP-00333,2046,130,Material,Failed
QC-00022967,PROD-00053522,2024-11-25,EMP-00481,695,20,Surface,Passed
QC-00022968,PROD-00272598,2026-02-04,EMP-00334,1663,143,Assembly,Failed
QC-00022969,PROD-00213637,2025-05-10,EMP-00208,1490,15,Surface,Passed
