usage_id,production_id,material_id,quantity_used,unit_cost,usage_date
USE-00027817,PROD-00121775,MAT-009,893.84,492.76,2025-06-01
USE-00027818,PROD-00093001,MAT-010,738.2,266.34,2025-08-12
USE-00027819,PROD-00262590,MAT-007,948.26,95.14,2025-05-19
USE-00027820,PROD-00075174,MAT-010,129.58,465.5,2025-03-13
USE-00027821,PROD-00167411,MAT-003,544.26,474.78,2025-09-16
USE-00027822,PROD-00106690,MAT-009,259.16,160.55,2025-10-19
USE-00027823,PROD-00095834,MAT-005,713.04,41.78,2026-01-24
USE-00027824,PROD-00078572,MAT-008,255.52,303.34,2025-08-27
USE-00027825,PROD-00053602,MAT-003,535.46,64.59,2024-12-20
USE-00027826,PROD-00103789,MAT-001,716.89,29.63,2024-10-31
USE-00027827,PROD-00274382,MAT-007,782.12,196.41,2025-10-21
USE-00027828,PROD-00108602,MAT-001,802.44,312.02,2025-01-16
USE-00027829,PROD-00237461,MAT-010,174.1,36.3,2025-08-12
USE-00027830,PROD-00196615,MAT-008,398.28,400.62,2025-12-15
USE-00027831,PROD-00290255,MAT-010,855.51,360.86,2025-10-12
USE-00027832,PROD-00166154,MAT-003,734.41,259.2,2025-07-09
USE-00027833,PROD-00025104,MAT-005,618.72,384.16,2025-11-05
USE-00027834,PROD-00021126,MAT-003,185.59,132.12,2025-07-19
USE-00027835,PROD-00038334,MAT-009,824.24,152.26,2025-10-25
USE-00027836,PROD-00217765,MAT-003,190.02,57.83,2024-10-31
USE-00027837,PROD-00162720,MAT-007,46.72,454.63,2026-07-19
USE-00027838,PROD-00266210,MAT-005,391.49,495.46,2026-01-12
USE-00027839,PROD-00067111,MAT-004,245.7,322.49,2025-12-31
USE-00027840,PROD-00258942,MAT-010,410.24,307.38,2025-01-20
USE-00027841,PROD-00060106,MAT-008,224.36,308.89,2026-05-04
USE-00027842,PROD-00211447,MAT-008,297.06,163.24,2025-08-22
USE-00027843,PROD-00230505,MAT-002,627.99,48.33,2024-11-14
USE-00027844,PROD-00019979,MAT-003,942.21,459.95,2025-05-06
USE-00027845,PROD-00058099,MAT-005,523.76,475.42,2025-07-19
USE-00027846,PROD-00045616,MAT-004,877.94,191.87,2026-08-02
USE-00027847,PROD-00188827,MAT-003,920.17,238.16,2025-03-01
USE-00027848,PROD-00155917,MAT-010,580.83,25.95,2025-06-14
USE-00027849,PROD-00280823,MAT-005,494.69,192.23,2025-01-03
USE-00027850,PROD-00243253,MAT-002,180.78,439.04,2026-05-19
USE-00027851,PROD-00060650,MAT-005,904.3,214.84,2026-05-12
USE-00027852,PROD-00163665,MAT-004,357.79,466.35,2026-06-13
USE-00027853,PROD-00277483,MAT-009,862.4,405.01,2025-05-11
USE-00027854,PROD-00279603,MAT-009,626.93,333.81,2024-09-15
USE-00027855,PROD-00145037,MAT-004,668.88,51.06,2025-10-19
USE-00027856,PROD-00221876,MAT-009,150.72,343.6,2025-12-10
USE-00027857,PROD-00290274,MAT-007,448.84,214.75,2024-11-22
USE-00027858,PROD-00143661,MAT-003,202.09,114.88,2026-03-20
USE-00027859,PROD-00162334,MAT-008,753.28,451.61,2025-11-20
USE-00027860,PROD-00262552,MAT-002,98.74,317.09,2024-10-12
USE-00027861,PROD-00265392,MAT-009,827.04,467.09,2026-04-11
USE-00027862,PROD-00175584,MAT-009,230.63,476.79,2025-07-06
USE-00027863,PROD-00049138,MAT-005,574.49,327.76,2024-10-25
USE-00027864,PROD-00081505,MAT-003,577.1,361.15,2025-10-02
USE-00027865,PROD-00044663,MAT-006,588.26,77.14,2024-12-18
USE-00027866,PROD-00262737,MAT-007,786.9,33.02,2025-10-25
USE-00027867,PROD-00075034,MAT-008,669.36,251.47,2026-04-26
USE-00027868,PROD-00002094,MAT-005,744.26,70.14,2026-06-08
USE-00027869,PROD-00273572,MAT-004,423.2,197.14,2025-12-02
USE-00027870,PROD-00017096,MAT-010,314.59,37.07,2026-08-16
USE-00027871,PROD-00259823,MAT-010,582.55,187.3,2024-11-15
USE-00027872,PROD-00188047,MAT-002,952.59,465.61,2025-06-29
USE-00027873,PROD-00087335,MAT-006,681.81,376.88,2026-04-23
USE-00027874,PROD-00217203,MAT-005,648.54,304.03,2025-02-15
USE-00027875,PROD-00027513,MAT-008,628.3,38.23,2025-05-08
USE-00027876,PROD-00121496,MAT-003,240.01,195.36,2026-07-28
USE-00027877,PROD-00139777,MAT-007,896.14,480.41,2024-10-23
USE-00027878,PROD-00268150,MAT-005,31.9,468.71,2026-07-29
USE-00027879,PROD-00224185,MAT-001,288.98,76.21,2025-11-19
USE-00027880,PROD-00219453,MAT-002,410.1,196.41,2026-03-04
USE-00027881,PROD-00179559,MAT-009,542.98,330.3,2026-03-16
USE-00027882,PROD-00148484,MAT-004,33.25,293.88,2026-08-20
USE-00027883,PROD-00181156,MAT-002,827.11,121.76,2025-05-28
USE-00027884,PROD-00275817,MAT-008,178.76,323.0,2025-05-07
USE-00027885,PROD-00273680,MAT-004,632.74,306.1,2026-05-17
USE-00027886,PROD-00013890,MAT-007,418.62,437.42,2026-02-09
USE-00027887,PROD-00171923,MAT-003,546.72,42.52,2025-12-14
USE-00027888,PROD-00289668,MAT-003,172.3,473.06,2025-08-25
USE-00027889,PROD-00116496,MAT-010,488.6,146.62,2026-06-26
USE-00027890,PROD-00288093,MAT-008,683.68,97.62,2026-02-04
USE-00027891,PROD-00294079,MAT-007,658.39,247.77,2025-09-24
USE-00027892,PROD-00287858,MAT-005,955.33,211.09,2026-03-16
USE-00027893,PROD-00146240,MAT-002,284.76,250.72,2026-06-30
USE-00027894,PROD-00284394,MAT-010,130.32,36.24,2025-11-18
USE-00027895,PROD-00047141,MAT-006,423.56,305.14,2024-11-19
USE-00027896,PROD-00085644,MAT-008,535.27,36.76,2025-10-05
USE-00027897,PROD-00134595,MAT-008,357.38,251.36,2024-09-04
USE-00027898,PROD-00077834,MAT-008,807.36,390.15,2025-09-01
USE-00027899,PROD-00113621,MAT-001,852.9,254.48,2025-09-19
USE-00027900,PROD-00195278,MAT-006,527.64,259.9,2024-12-07
USE-00027901,PROD-00219788,MAT-003,651.89,103.4,2025-12-16
USE-00027902,PROD-00031297,MAT-006,60.36,100.96,2026-07-15
USE-00027903,PROD-00293812,MAT-007,496.22,477.91,2025-02-14
USE-00027904,PROD-00124074,MAT-002,82.0,492.98,2026-08-13
USE-00027905,PROD-00026213,MAT-009,196.39,109.38,2025-12-05
USE-00027906,PROD-00238421,MAT-003,166.73,203.34,2025-07-19
USE-00027907,PROD-00065351,MAT-004,75.44,368.81,2026-04-21
USE-00027908,PROD-00131097,MAT-007,586.54,229.03,2026-05-31
USE-00027909,PROD-00014948,MAT-005,449.64,21.32,2024-09-02
USE-00027910,PROD-00118014,MAT-009,148.27,292.04,2025-04-30
USE-00027911,PROD-00088371,MAT-002,876.81,341.12,2025-12-13
USE-00027912,PROD-00166251,MAT-003,701.31,199.46,2025-09-10
USE-00027913,PROD-00014893,MAT-010,142.98,34.03,2025-09-13
USE-00027914,PROD-00134857,MAT-004,367.58,435.18,2025-05-13
USE-00027915,PROD-00214280,MAT-002,480.17,215.68,2026-07-13
USE-00027916,PROD-00157776,MAT-002,65.84,49.18,2024-10-23
USE-00027917,PROD-00057212,MAT-002,705.8,86.07,2026-04-26
USE-00027918,PROD-00041788,MAT-001,39.22,11.48,2026-07-18
USE-00027919,PROD-00257177,MAT-002,349.71,484.27,2026-04-25
USE-00027920,PROD-00110916,MAT-002,206.9,420.95,2025-09-23
USE-00027921,PROD-00246337,MAT-004,115.8,388.43,2026-04-22
USE-00027922,PROD-00283742,MAT-007,938.22,268.09,2026-02-23
USE-00027923,PROD-00110273,MAT-004,973.72,145.97,2026-05-28
USE-00027924,PROD-00206382,MAT-010,846.13,35.99,2025-01-04
USE-00027925,PROD-00085111,MAT-005,200.64,475.54,2026-07-18
USE-00027926,PROD-00127030,MAT-008,232.19,29.72,2025-02-20
USE-00027927,PROD-00089146,MAT-007,825.7,449.28,2025-11-10
USE-00027928,PROD-00074511,MAT-009,228.0,49.81,2025-02-07
USE-00027929,PROD-00156207,MAT-009,181.84,391.54,2025-09-06
USE-00027930,PROD-00231473,MAT-002,594.28,174.26,2026-06-10
USE-00027931,PROD-00229766,MAT-007,519.07,112.36,2025-12-15
USE-00027932,PROD-00286171,MAT-001,651.5,147.0,2026-06-09
USE-00027933,PROD-00022910,MAT-003,670.8,260.59,2025-07-24
USE-00027934,PROD-00042543,MAT-009,339.36,206.35,2024-09-23
USE-00027935,PROD-00008183,MAT-005,921.1,325.47,2024-09-29
USE-00027936,PROD-00145486,MAT-010,373.0,82.86,2025-06-09
USE-00027937,PROD-00249807,MAT-006,715.38,374.64,2025-02-18
USE-00027938,PROD-00258550,MAT-008,418.46,239.97,2025-11-04
USE-00027939,PROD-00200713,MAT-009,466.94,440.49,2025-04-25
USE-00027940,PROD-00229902,MAT-001,966.55,481.28,2026-02-18
USE-00027941,PROD-00264781,MAT-003,264.54,170.67,2025-08-03
USE-00027942,PROD-00014002,MAT-007,158.91,267.13,2025-12-05
USE-00027943,PROD-00241865,MAT-005,442.74,85.77,2024-09-02
USE-00027944,PROD-00154703,MAT-009,265.07,53.16,2024-09-20
USE-00027945,PROD-00136733,MAT-001,167.21,473.07,2025-11-08
USE-00027946,PROD-00153051,MAT-003,248.93,349.27,2025-09-30
USE-00027947,PROD-00297652,MAT-005,647.43,155.45,2025-11-09
USE-00027948,PROD-00087745,MAT-006,858.93,423.35,2025-10-26
USE-00027949,PROD-00042785,MAT-004,238.87,183.71,2025-11-13
USE-00027950,PROD-00158354,MAT-009,448.07,350.0,2025-08-03
USE-00027951,PROD-00212480,MAT-004,433.99,125.18,2025-01-03
USE-00027952,PROD-00120655,MAT-001,558.23,355.58,2025-03-31
USE-00027953,PROD-00226598,MAT-003,292.7,280.43,2024-12-20
USE-00027954,PROD-00240351,MAT-007,207.27,292.02,2025-01-30
USE-00027955,PROD-00099432,MAT-004,594.52,14.88,2026-06-16
USE-00027956,PROD-00129692,MAT-006,618.6,392.12,2026-07-09
USE-00027957,PROD-00038906,MAT-004,136.3,316.95,2025-08-18
USE-00027958,PROD-00147680,MAT-003,404.65,372.86,2026-01-16
USE-00027959,PROD-00214863,MAT-009,992.15,180.71,2026-05-09
USE-00027960,PROD-00142950,MAT-008,850.73,100.81,2025-05-04
USE-00027961,PROD-00153182,MAT-010,823.23,189.56,2025-10-07
USE-00027962,PROD-00293947,MAT-008,111.79,454.93,2024-08-29
USE-00027963,PROD-00169118,MAT-008,142.2,77.99,2026-03-07
USE-00027964,PROD-00049257,MAT-008,389.58,354.79,2025-10-10
USE-00027965,PROD-00143823,MAT-005,799.42,303.32,2024-11-14
USE-00027966,PROD-00001757,MAT-005,388.95,336.39,2025-04-21
USE-00027967,PROD-00070294,MAT-005,557.07,289.6,2026-08-20
USE-00027968,PROD-00220430,MAT-003,114.25,265.4,2024-10-26
USE-00027969,PROD-00035865,MAT-002,596.74,414.83,2025-05-30
USE-00027970,PROD-00026490,MAT-005,583.15,28.21,2025-07-26
USE-00027971,PROD-00067514,MAT-003,15.31,476.99,2025-08-28
USE-00027972,PROD-00207372,MAT-002,886.51,117.84,2026-02-01
USE-00027973,PROD-00196513,MAT-010,511.1,302.44,2025-04-21
USE-00027974,PROD-00076085,MAT-010,428.51,146.02,2025-08-20
USE-00027975,PROD-00093603,MAT-004,998.98,488.31,2025-12-28
USE-00027976,PROD-00222393,MAT-005,914.54,200.92,2025-02-25
USE-00027977,PROD-00272255,MAT-004,515.25,296.65,2024-11-12
USE-00027978,PROD-00245281,MAT-005,491.53,352.83,2024-09-29
USE-00027979,PROD-00276311,MAT-001,115.11,174.51,2024-09-18
USE-00027980,PROD-00171644,MAT-003,698.2,430.37,2025-10-27
USE-00027981,PROD-00266180,MAT-003,681.33,491.13,2025-01-22
USE-00027982,PROD-00090839,MAT-004,505.21,138.43,2025-10-18
USE-00027983,PROD-00204281,MAT-002,179.63,254.08,2026-07-14
USE-00027984,PROD-00062403,MAT-001,159.18,498.43,2025-01-29
USE-00027985,PROD-00203969,MAT-003,692.12,122.22,2024-11-24
USE-00027986,PROD-00270009,MAT-004,144.07,251.49,2025-11-26
USE-00027987,PROD-00095617,MAT-008,499.54,464.09,2026-03-04
USE-00027988,PROD-00153694,MAT-004,320.64,322.03,2024-10-05
USE-00027989,PROD-00115943,MAT-010,218.8,19.84,2026-08-24
USE-00027990,PROD-00250644,MAT-010,413.31,249.36,2025-09-21
USE-00027991,PROD-00296286,MAT-002,129.89,149.24,2024-11-23
USE-00027992,PROD-00081449,MAT-007,877.35,297.08,2026-01-19
USE-00027993,PROD-00070071,MAT-006,266.92,303.81,2025-01-19
USE-00027994,PROD-00290336,MAT-006,455.15,64.89,2024-11-25
USE-00027995,PROD-00006648,MAT-002,86.34,394.58,2026-02-15
USE-00027996,PROD-00066350,MAT-010,432.58,123.94,2025-04-29
USE-00027997,PROD-00220143,MAT-006,18.35,276.33,2024-11-16
USE-00027998,PROD-00189511,MAT-005,455.56,198.71,2026-01-23
USE-00027999,PROD-00219821,MAT-001,360.82,43.66,2026-06-27
USE-00028000,PROD-00092110,MAT-004,243.68,328.55,2026-04-04
USE-00028001,PROD-00197769,MAT-009,362.98,149.47,2025-10-07
USE-00028002,PROD-00132742,MAT-002,463.37,339.26,2025-10-17
USE-00028003,PROD-00247634,MAT-008,878.64,189.39,2024-11-01
USE-00028004,PROD-00139129,MAT-003,436.3,293.84,2026-05-24
USE-00028005,PROD-00031044,MAT-002,985.15,386.85,2025-01-21
USE-00028006,PROD-00240764,MAT-002,714.33,442.16,2025-04-20
USE-00028007,PROD-00179736,MAT-010,611.64,19.74,2026-01-07
USE-00028008,PROD-00225165,MAT-007,954.78,23.68,2026-04-23
USE-00028009,PROD-00037301,MAT-003,221.76,24.18,2025-08-25
USE-00028010,PROD-00270018,MAT-008,524.31,305.89,2025-09-13
USE-00028011,PROD-00127587,MAT-006,323.03,471.73,2024-12-12
USE-00028012,PROD-00284674,MAT-002,42.87,391.02,2024-11-13
USE-00028013,PROD-00208841,MAT-004,75.14,348.32,2024-11-28
USE-00028014,PROD-00058569,MAT-007,678.76,406.12,2024-12-10
USE-00028015,PROD-00162982,MAT-010,808.08,487.61,2025-11-03
USE-00028016,PROD-00241235,MAT-001,544.31,94.88,2026-04-14
USE-00028017,PROD-00286919,MAT-001,779.25,219.4,2026-06-20
USE-00028018,PROD-00288477,MAT-004,938.31,341.27,2025-03-03
USE-00028019,PROD-00161067,MAT-009,559.77,473.73,2024-09-06
USE-00028020,PROD-00110920,MAT-002,576.26,320.34,2025-04-20
USE-00028021,PROD-00116051,MAT-003,868.22,54.69,2025-08-01
USE-00028022,PROD-00260545,MAT-008,406.89,198.75,2026-06-23
USE-00028023,PROD-00017126,MAT-007,901.83,449.92,2025-12-16
USE-00028024,PROD-00116465,MAT-005,602.92,18.73,2025-04-24
USE-00028025,PROD-00051281,MAT-002,602.55,279.63,2025-09-03
USE-00028026,PROD-00195695,MAT-002,576.46,69.24,2025-12-03
USE-00028027,PROD-00286176,MAT-007,196.29,362.18,2025-01-26
USE-00028028,PROD-00109836,MAT-010,955.46,487.27,2025-10-23
USE-00028029,PROD-00052522,MAT-008,390.03,497.31,2025-06-16
USE-00028030,PROD-00090588,MAT-003,602.92,297.97,2026-04-19
USE-00028031,PROD-00125623,MAT-009,671.85,495.37,2025-01-04
USE-00028032,PROD-00133551,MAT-007,662.39,222.31,2026-02-04
USE-00028033,PROD-00128977,MAT-005,326.05,224.3,2026-01-06
USE-00028034,PROD-00269823,MAT-005,531.73,103.79,2025-11-26
USE-00028035,PROD-00212176,MAT-008,315.78,238.29,2024-10-11
USE-00028036,PROD-00106640,MAT-008,478.41,155.77,2025-07-24
USE-00028037,PROD-00295699,MAT-001,372.92,245.69,2025-04-26
USE-00028038,PROD-00073529,MAT-010,789.66,315.47,2026-07-20
USE-00028039,PROD-00096419,MAT-009,857.79,479.83,2024-12-09
USE-00028040,PROD-00112456,MAT-003,30.19,94.42,2024-12-15
USE-00028041,PROD-00069623,MAT-007,119.06,153.87,2025-09-24
USE-00028042,PROD-00260254,MAT-009,540.48,334.07,2026-05-09
USE-00028043,PROD-00105542,MAT-006,369.53,434.83,2025-03-21
USE-00028044,PROD-00267090,MAT-002,579.3,159.98,2025-08-27
USE-00028045,PROD-00212267,MAT-009,736.09,462.59,2024-12-06
USE-00028046,PROD-00239296,MAT-002,19.08,54.19,2025-01-27
USE-00028047,PROD-00224559,MAT-002,977.36,278.51,2024-08-25
USE-00028048,PROD-00280734,MAT-001,67.12,61.37,2026-08-24
USE-00028049,PROD-00138279,MAT-010,645.11,38.21,2026-02-01
USE-00028050,PROD-00202132,MAT-009,572.1,322.15,2024-09-18
USE-00028051,PROD-00220788,MAT-009,980.81,85.91,2025-10-11
USE-00028052,PROD-00146899,MAT-008,418.12,216.86,2024-09-10
USE-00028053,PROD-00077066,MAT-004,763.46,292.25,2025-11-19
USE-00028054,PROD-00261344,MAT-008,694.47,303.01,2024-12-15
USE-00028055,PROD-00253514,MAT-006,857.79,412.01,2026-07-04
USE-00028056,PROD-00122916,MAT-007,336.64,206.5,2024-09-08
USE-00028057,PROD-00026551,MAT-001,346.68,16.38,2024-12-10
USE-00028058,PROD-00296157,MAT-009,356.29,200.39,2024-08-27
USE-00028059,PROD-00136427,MAT-004,781.44,189.66,2025-08-28
USE-00028060,PROD-00025270,MAT-003,334.17,283.82,2025-02-14
USE-00028061,PROD-00042005,MAT-001,144.34,22.55,2025-01-14
USE-00028062,PROD-00114278,MAT-004,371.85,421.56,2025-06-27
USE-00028063,PROD-00286133,MAT-008,14.39,218.72,2025-08-06
USE-00028064,PROD-00071472,MAT-007,269.33,405.02,2025-11-17
USE-00028065,PROD-00031573,MAT-006,881.6,474.48,2026-08-23
USE-00028066,PROD-00203715,MAT-010,228.12,256.18,2026-03-02
USE-00028067,PROD-00055346,MAT-007,694.11,444.12,2024-10-02
USE-00028068,PROD-00230626,MAT-006,894.42,322.54,2025-09-10
USE-00028069,PROD-00191535,MAT-001,413.19,104.98,2026-06-09
USE-00028070,PROD-00091396,MAT-007,463.72,341.27,2025-11-05
USE-00028071,PROD-00136594,MAT-007,996.73,223.5,2026-06-12
USE-00028072,PROD-00281387,MAT-008,615.42,226.93,2026-03-07
USE-00028073,PROD-00097426,MAT-004,540.57,442.58,2025-09-10
USE-00028074,PROD-00085247,MAT-007,273.02,133.27,2025-10-28
USE-00028075,PROD-00141687,MAT-007,413.35,344.59,2025-12-20
USE-00028076,PROD-00140163,MAT-009,596.47,265.16,2024-08-31
USE-00028077,PROD-00218260,MAT-010,473.82,42.98,2025-08-14
USE-00028078,PROD-00202877,MAT-007,186.6,138.21,2026-08-18
USE-00028079,PROD-00249889,MAT-004,366.77,319.02,2025-12-06
USE-00028080,PROD-00248984,MAT-006,395.16,296.85,2024-10-11
USE-00028081,PROD-00098808,MAT-005,560.28,199.27,2026-08-15
USE-00028082,PROD-00156027,MAT-010,457.95,213.15,2025-10-16
USE-00028083,PROD-00252531,MAT-010,184.16,12.53,2024-12-18
USE-00028084,PROD-00092867,MAT-003,11.77,155.47,2026-01-29
USE-00028085,PROD-00163441,MAT-007,471.81,144.99,2025-06-11
USE-00028086,PROD-00188352,MAT-008,31.47,243.74,2026-01-05
USE-00028087,PROD-00115395,MAT-003,177.28,192.26,2026-08-24
USE-00028088,PROD-00223811,MAT-010,552.51,467.5,2025-10-05
USE-00028089,PROD-00013805,MAT-005,468.31,385.87,2025-12-30
USE-00028090,PROD-00153050,MAT-003,957.61,396.21,2024-10-13
USE-00028091,PROD-00222705,MAT-006,189.37,369.34,2025-12-18
USE-00028092,PROD-00122526,MAT-010,228.87,467.91,2025-02-21
USE-00028093,PROD-00039732,MAT-008,314.73,235.4,2025-04-05
USE-00028094,PROD-00053750,MAT-006,181.6,167.97,2025-06-21
USE-00028095,PROD-00260845,MAT-007,881.52,23.72,2025-05-24
USE-00028096,PROD-00086522,MAT-010,967.47,447.92,2025-06-22
USE-00028097,PROD-00170627,MAT-007,745.24,177.18,2025-11-06
USE-00028098,PROD-00241651,MAT-003,774.14,70.75,2025-09-01
USE-00028099,PROD-00243012,MAT-010,298.06,229.6,2024-12-13
USE-00028100,PROD-00202953,MAT-007,616.8,479.98,2026-05-05
USE-00028101,PROD-00131537,MAT-001,511.54,291.35,2025-02-06
USE-00028102,PROD-00283344,MAT-003,736.28,473.61,2026-02-28
USE-00028103,PROD-00279943,MAT-001,612.96,150.22,2025-03-25
USE-00028104,PROD-00280288,MAT-006,32.56,347.25,2026-02-13
USE-00028105,PROD-00061784,MAT-010,359.74,79.7,2026-06-12
USE-00028106,PROD-00026091,MAT-002,65.93,342.86,2024-11-11
USE-00028107,PROD-00264968,MAT-010,108.15,107.16,2025-10-27
USE-00028108,PROD-00009154,MAT-005,176.05,215.7,2025-01-09
USE-00028109,PROD-00210969,MAT-007,556.7,310.32,2024-11-05
USE-00028110,PROD-00253326,MAT-009,639.45,272.78,2025-09-15
USE-00028111,PROD-00252632,MAT-004,866.23,92.9,2024-10-05
USE-00028112,PROD-00097249,MAT-004,530.99,445.38,2025-12-17
USE-00028113,PROD-00030533,MAT-008,942.14,209.1,2026-01-09
USE-00028114,PROD-00220708,MAT-010,590.65,434.61,2026-06-25
USE-00028115,PROD-00149714,MAT-008,311.22,258.66,2025-01-01
USE-00028116,PROD-00141395,MAT-008,529.47,38.59,2025-09-18
USE-00028117,PROD-00082145,MAT-002,245.36,244.38,2026-06-26
USE-00028118,PROD-00032921,MAT-003,285.12,282.29,2025-01-16
USE-00028119,PROD-00245731,MAT-004,584.86,371.32,2025-12-06
USE-00028120,PROD-00202979,MAT-007,336.08,470.58,2025-08-25
USE-00028121,PROD-00253930,MAT-002,436.77,71.03,2025-02-05
USE-00028122,PROD-00270984,MAT-001,906.22,169.15,2025-02-13
USE-00028123,PROD-00002815,MAT-007,107.02,211.31,2025-02-01
USE-00028124,PROD-00230829,MAT-007,688.83,155.82,2025-04-23
USE-00028125,PROD-00161760,MAT-007,798.07,480.91,2025-04-30
USE-00028126,PROD-00289873,MAT-001,731.92,305.44,2025-07-14
USE-00028127,PROD-00169000,MAT-010,286.29,300.76,2026-08-18
USE-00028128,PROD-00238443,MAT-010,619.78,169.89,2025-01-28
USE-00028129,PROD-00006937,MAT-003,144.11,453.24,2026-07-18
USE-00028130,PROD-00063318,MAT-008,110.57,234.0,2024-09-02
USE-00028131,PROD-00293666,MAT-007,620.62,402.54,2026-01-21
USE-00028132,PROD-00170398,MAT-002,670.68,285.43,2026-07-21
USE-00028133,PROD-00165083,MAT-008,325.98,399.53,2025-12-13
USE-00028134,PROD-00017492,MAT-006,152.81,65.45,2025-09-11
USE-00028135,PROD-00034737,MAT-003,14.07,230.37,2026-02-24
USE-00028136,PROD-00291946,MAT-003,623.12,353.0,2024-10-26
USE-00028137,PROD-00033641,MAT-001,777.68,88.75,2025-01-01
USE-00028138,PROD-00139244,MAT-005,770.68,380.93,2026-03-22
USE-00028139,PROD-00023170,MAT-004,181.44,323.66,2025-01-25
USE-00028140,PROD-00223691,MAT-002,806.98,66.88,2025-02-07
USE-00028141,PROD-00216972,MAT-001,704.07,17.09,2025-02-12
USE-00028142,PROD-00186935,MAT-008,499.94,385.74,2026-02-27
USE-00028143,PROD-00180011,MAT-004,928.49,312.13,2025-10-08
USE-00028144,PROD-00068164,MAT-007,467.0,312.86,2026-04-19
USE-00028145,PROD-00258453,MAT-006,946.42,72.26,2024-09-27
USE-00028146,PROD-00047679,MAT-006,439.99,80.89,2025-07-19
USE-00028147,PROD-00264996,MAT-006,522.02,128.53,2026-02-03
USE-00028148,PROD-00093044,MAT-006,223.33,243.41,2026-07-18
USE-00028149,PROD-00245467,MAT-007,63.74,443.16,2025-10-13
USE-00028150,PROD-00193678,MAT-007,638.0,154.48,2025-05-05
USE-00028151,PROD-00036807,MAT-004,938.26,356.24,2024-12-31
USE-00028152,PROD-00132135,MAT-010,497.8,49.76,2026-06-21
USE-00028153,PROD-00021333,MAT-002,982.97,352.35,2026-08-21
USE-00028154,PROD-00064088,MAT-008,513.74,410.26,2026-01-06
USE-00028155,PROD-00265583,MAT-001,252.35,449.0,2025-03-12
USE-00028156,PROD-00131032,MAT-002,37.23,475.58,2024-08-29
USE-00028157,PROD-00222390,MAT-005,340.92,124.56,2026-06-14
USE-00028158,PROD-00216731,MAT-001,531.5,479.07,2024-11-04
USE-00028159,PROD-00190153,MAT-003,513.17,37.42,2025-02-23
USE-00028160,PROD-00121241,MAT-004,105.94,170.84,2026-05-28
USE-00028161,PROD-00007471,MAT-007,133.9,456.55,2025-02-19
USE-00028162,PROD-00019601,MAT-002,910.07,327.36,2024-09-18
USE-00028163,PROD-00186871,MAT-010,105.56,101.67,2026-07-02
USE-00028164,PROD-00149743,MAT-003,925.83,372.34,2025-11-19
USE-00028165,PROD-00092833,MAT-005,999.96,224.27,2025-02-05
USE-00028166,PROD-00045970,MAT-007,358.13,219.95,2026-05-10
USE-00028167,PROD-00127217,MAT-005,976.21,221.0,2026-03-22
USE-00028168,PROD-00242447,MAT-006,372.07,125.98,2026-01-20
USE-00028169,PROD-00155961,MAT-002,151.96,443.19,2026-07-08
USE-00028170,PROD-00038738,MAT-001,907.43,312.26,2024-11-14
USE-00028171,PROD-00227117,MAT-002,663.33,335.19,2024-10-14
USE-00028172,PROD-00099483,MAT-002,23.76,454.88,2025-01-16
USE-00028173,PROD-00135417,MAT-002,873.44,466.7,2025-12-15
USE-00028174,PROD-00110804,MAT-007,710.59,355.93,2025-01-12
USE-00028175,PROD-00228754,MAT-004,40.83,16.08,2026-07-10
USE-00028176,PROD-00077099,MAT-008,771.36,466.2,2025-09-26
USE-00028177,PROD-00010922,MAT-004,238.23,167.88,2026-07-26
USE-00028178,PROD-00094800,MAT-007,984.99,12.23,2026-01-04
USE-00028179,PROD-00172045,MAT-006,69.99,455.38,2025-04-28
USE-00028180,PROD-00298580,MAT-009,712.61,319.46,2025-07-29
USE-00028181,PROD-00035268,MAT-009,245.43,270.9,2024-09-29
USE-00028182,PROD-00214944,MAT-004,189.66,98.13,2025-10-17
USE-00028183,PROD-00182789,MAT-009,916.62,46.04,2025-09-02
USE-00028184,PROD-00042758,MAT-010,689.48,280.3,2024-08-26
USE-00028185,PROD-00106737,MAT-005,59.85,339.64,2024-11-21
USE-00028186,PROD-00259894,MAT-002,588.87,42.95,2025-08-13
USE-00028187,PROD-00046408,MAT-001,760.04,376.65,2026-08-24
USE-00028188,PROD-00254379,MAT-005,788.01,366.11,2026-07-01
USE-00028189,PROD-00167668,MAT-004,707.03,433.8,2025-09-02
USE-00028190,PROD-00133476,MAT-002,955.25,456.79,2025-08-18
USE-00028191,PROD-00056255,MAT-009,189.17,18.02,2026-08-16
USE-00028192,PROD-00264900,MAT-005,432.7,29.01,2025-10-26
USE-00028193,PROD-00193573,MAT-009,598.59,461.55,2026-02-03
USE-00028194,PROD-00140887,MAT-006,221.14,361.81,2025-12-13
USE-00028195,PROD-00171074,MAT-006,197.68,373.84,2026-06-11
USE-00028196,PROD-00114510,MAT-001,620.78,448.08,2025-02-15
USE-00028197,PROD-00190842,MAT-001,95.69,149.12,2025-01-10
USE-00028198,PROD-00103842,MAT-001,941.61,396.07,2024-11-20
USE-00028199,PROD-00234242,MAT-003,70.39,474.8,2025-09-06
USE-00028200,PROD-00242318,MAT-006,92.91,479.34,2026-05-20
USE-00028201,PROD-00136413,MAT-003,500.75,39.09,2025-12-10
USE-00028202,PROD-00173213,MAT-005,555.56,292.98,2024-11-02
USE-00028203,PROD-00298146,MAT-005,535.43,407.46,2025-06-07
USE-00028204,PROD-00092004,MAT-006,663.67,374.16,2024-08-29
