movement_id,movement_date,material_id,warehouse,movement_type,quantity
INV-00027308,2024-12-15,MAT-003,WH-003,Adjustment,4023
INV-00027309,2025-03-02,MAT-008,WH-003,Production Consumption,652
INV-00027310,2025-09-02,MAT-006,WH-001,Purchase,4625
INV-00027311,2024-10-23,MAT-004,WH-003,Production Consumption,13
INV-00027312,2025-11-10,MAT-001,WH-002,Adjustment,1148
INV-00027313,2026-06-29,MAT-010,WH-002,Production Consumption,1392
INV-00027314,2024-11-13,MAT-002,WH-001,Purchase,4025
INV-00027315,2025-03-07,MAT-009,WH-002,Return,3497
INV-00027316,2024-12-17,MAT-004,WH-003,Production Consumption,107
INV-00027317,2026-08-24,MAT-010,WH-003,Sales,834
INV-00027318,2025-08-17,MAT-001,WH-002,Adjustment,4409
INV-00027319,2024-10-08,MAT-002,WH-003,Adjustment,1832
INV-00027320,2025-10-27,MAT-003,WH-002,Sales,1760
INV-00027321,2026-07-26,MAT-006,WH-003,Sales,3038
INV-00027322,2025-06-11,MAT-002,WH-002,Sales,3633
INV-00027323,2025-09-30,MAT-009,WH-002,Purchase,3004
INV-00027324,2025-08-08,MAT-003,WH-001,Return,2995
INV-00027325,2025-08-19,MAT-003,WH-003,Adjustment,2230
INV-00027326,2025-05-29,MAT-010,WH-002,Sales,2713
INV-00027327,2024-10-09,MAT-001,WH-001,Adjustment,4962
INV-00027328,2025-09-11,MAT-008,WH-001,Adjustment,2410
INV-00027329,2024-09-13,MAT-004,WH-002,Purchase,2847
INV-00027330,2025-12-02,MAT-009,WH-003,Adjustment,3920
INV-00027331,2025-03-05,MAT-007,WH-001,Adjustment,144
INV-00027332,2024-12-24,MAT-002,WH-002,Adjustment,3793
INV-00027333,2025-11-25,MAT-009,WH-003,Sales,1051
INV-00027334,2025-01-19,MAT-005,WH-003,Adjustment,4270
INV-00027335,2026-04-23,MAT-001,WH-002,Sales,2290
INV-00027336,2025-02-03,MAT-002,WH-001,Production Consumption,4476
INV-00027337,2026-04-03,MAT-009,WH-001,Sales,150
INV-00027338,2025-02-15,MAT-004,WH-001,Return,4395
INV-00027339,2025-04-01,MAT-008,WH-003,Return,976
INV-00027340,2024-09-30,MAT-004,WH-002,Adjustment,4321
INV-00027341,2025-10-10,MAT-010,WH-003,Return,4718
INV-00027342,2024-10-05,MAT-004,WH-003,Adjustment,4412
INV-00027343,2025-05-25,MAT-007,WH-002,Purchase,384
INV-00027344,2024-08-25,MAT-002,WH-002,Adjustment,4095
INV-00027345,2026-01-31,MAT-008,WH-002,Production Consumption,4735
INV-00027346,2025-12-05,MAT-004,WH-003,Purchase,3183
INV-00027347,2025-10-05,MAT-007,WH-002,Production Consumption,1035
INV-00027348,2025-08-21,MAT-009,WH-002,Return,643
INV-00027349,2025-05-16,MAT-004,WH-003,Purchase,828
INV-00027350,2025-10-18,MAT-003,WH-002,Sales,2032
INV-00027351,2025-02-22,MAT-002,WH-001,Sales,2055
INV-00027352,2025-10-09,MAT-001,WH-002,Purchase,1360
INV-00027353,2025-06-17,MAT-002,WH-001,Return,3407
INV-00027354,2026-01-11,MAT-006,WH-002,Return,2910
INV-00027355,2024-11-10,MAT-010,WH-003,Adjustment,4100
INV-00027356,2026-03-02,MAT-007,WH-002,Adjustment,4803
INV-00027357,2026-01-19,MAT-004,WH-001,Production Consumption,4197
INV-00027358,2024-11-02,MAT-008,WH-003,Purchase,4365
INV-00027359,2025-09-13,MAT-009,WH-001,Purchase,3142
INV-00027360,2024-11-28,MAT-002,WH-001,Return,1874
INV-00027361,2025-03-09,MAT-001,WH-002,Sales,2671
INV-00027362,2026-05-09,MAT-007,WH-001,Production Consumption,236
INV-00027363,2025-12-05,MAT-009,WH-001,Purchase,2252
INV-00027364,2025-08-23,MAT-006,WH-003,Adjustment,2165
INV-00027365,2025-07-25,MAT-005,WH-002,Adjustment,2361
INV-00027366,2025-08-25,MAT-004,WH-002,Production Consumption,925
INV-00027367,2026-02-18,MAT-007,WH-003,Purchase,3269
INV-00027368,2025-09-16,MAT-001,WH-001,Production Consumption,2266
INV-00027369,2025-12-11,MAT-007,WH-001,Return,1929
INV-00027370,2026-06-03,MAT-006,WH-001,Return,3172
INV-00027371,2025-08-08,MAT-001,WH-003,Adjustment,4021
INV-00027372,2025-09-14,MAT-007,WH-002,Adjustment,4700
INV-00027373,2025-05-03,MAT-008,WH-003,Adjustment,2842
INV-00027374,2025-06-26,MAT-007,WH-003,Sales,2333
INV-00027375,2025-07-19,MAT-005,WH-003,Purchase,4614
INV-00027376,2024-11-21,MAT-007,WH-003,Production Consumption,2126
INV-00027377,2025-07-19,MAT-002,WH-001,Production Consumption,734
INV-00027378,2025-04-16,MAT-001,WH-003,Sales,2895
INV-00027379,2025-11-08,MAT-005,WH-001,Sales,4638
INV-00027380,2026-01-05,MAT-010,WH-001,Return,793
INV-00027381,2024-10-04,MAT-005,WH-001,Return,4184
INV-00027382,2025-11-27,MAT-005,WH-001,Adjustment,2036
INV-00027383,2025-09-03,MAT-005,WH-001,Adjustment,3192
INV-00027384,2025-01-24,MAT-004,WH-002,Purchase,1379
INV-00027385,2025-07-03,MAT-007,WH-002,Return,656
INV-00027386,2025-07-11,MAT-009,WH-001,Return,2552
INV-00027387,2025-05-28,MAT-004,WH-003,Return,161
INV-00027388,2026-01-01,MAT-010,WH-001,Purchase,4811
INV-00027389,2025-12-16,MAT-006,WH-002,Sales,3488
INV-00027390,2025-03-06,MAT-002,WH-001,Purchase,445
INV-00027391,2025-06-01,MAT-005,WH-003,Return,2320
INV-00027392,2024-09-08,MAT-009,WH-003,Return,2476
INV-00027393,2025-12-14,MAT-005,WH-003,Adjustment,3702
INV-00027394,2025-06-18,MAT-010,WH-002,Sales,2767
INV-00027395,2026-08-11,MAT-006,WH-003,Return,2873
INV-00027396,2026-05-27,MAT-006,WH-002,Purchase,253
INV-00027397,2026-06-28,MAT-005,WH-003,Purchase,3707
INV-00027398,2026-05-16,MAT-009,WH-002,Sales,4585
INV-00027399,2026-06-10,MAT-007,WH-002,Purchase,3802
INV-00027400,2026-05-22,MAT-010,WH-001,Sales,852
INV-00027401,2025-05-28,MAT-003,WH-002,Sales,3566
INV-00027402,2025-10-29,MAT-009,WH-002,Production Consumption,3741
INV-00027403,2024-12-10,MAT-003,WH-002,Adjustment,2219
INV-00027404,2025-04-12,MAT-008,WH-001,Adjustment,3656
INV-00027405,2026-07-30,MAT-009,WH-001,Return,2167
INV-00027406,2026-05-21,MAT-001,WH-001,Sales,228
INV-00027407,2025-05-09,MAT-008,WH-001,Production Consumption,2240
INV-00027408,2025-03-21,MAT-006,WH-002,Purchase,604
INV-00027409,2024-11-24,MAT-008,WH-002,Return,3720
INV-00027410,2026-04-12,MAT-001,WH-002,Adjustment,2416
INV-00027411,2026-04-03,MAT-001,WH-003,Sales,4852
INV-00027412,2026-06-17,MAT-007,WH-002,Sales,151
INV-00027413,2025-09-05,MAT-008,WH-002,Adjustment,2509
INV-00027414,2024-12-15,MAT-001,WH-001,Production Consumption,1828
INV-00027415,2025-10-23,MAT-004,WH-003,Purchase,2408
INV-00027416,2025-05-08,MAT-006,WH-003,Production Consumption,4957
INV-00027417,2025-07-17,MAT-007,WH-003,Sales,3955
INV-00027418,2026-01-25,MAT-003,WH-002,Sales,2591
INV-00027419,2024-11-14,MAT-010,WH-003,Sales,3715
INV-00027420,2026-04-03,MAT-005,WH-002,Purchase,1141
INV-00027421,2025-03-16,MAT-008,WH-002,Sales,999
INV-00027422,2025-10-10,MAT-003,WH-001,Sales,220
INV-00027423,2024-09-15,MAT-006,WH-001,Production Consumption,3844
INV-00027424,2025-10-10,MAT-005,WH-001,Return,4640
INV-00027425,2025-09-16,MAT-010,WH-003,Adjustment,4188
INV-00027426,2026-07-06,MAT-006,WH-001,Adjustment,2846
INV-00027427,2026-03-28,MAT-003,WH-001,Sales,2610
INV-00027428,2025-03-10,MAT-003,WH-003,Return,2847
INV-00027429,2026-05-28,MAT-005,WH-001,Sales,4140
INV-00027430,2026-01-29,MAT-008,WH-002,Purchase,1636
INV-00027431,2026-02-21,MAT-006,WH-002,Return,3731
INV-00027432,2024-10-23,MAT-007,WH-002,Production Consumption,2365
INV-00027433,2025-11-16,MAT-008,WH-001,Purchase,2791
INV-00027434,2025-01-26,MAT-005,WH-001,Return,2356
INV-00027435,2025-12-05,MAT-001,WH-003,Purchase,465
INV-00027436,2025-01-04,MAT-005,WH-002,Adjustment,4410
INV-00027437,2025-08-15,MAT-001,WH-002,Purchase,2951
INV-00027438,2024-09-25,MAT-002,WH-001,Purchase,3261
INV-00027439,2026-06-25,MAT-002,WH-001,Purchase,1338
INV-00027440,2025-08-14,MAT-003,WH-003,Production Consumption,246
INV-00027441,2025-04-23,MAT-005,WH-001,Production Consumption,2712
INV-00027442,2026-07-28,MAT-002,WH-001,Return,2224
INV-00027443,2025-01-23,MAT-009,WH-001,Sales,48
INV-00027444,2025-03-12,MAT-001,WH-002,Adjustment,19
INV-00027445,2026-04-18,MAT-001,WH-001,Adjustment,371
INV-00027446,2025-06-05,MAT-008,WH-001,Adjustment,3618
INV-00027447,2026-03-19,MAT-009,WH-002,Production Consumption,4523
INV-00027448,2024-08-29,MAT-006,WH-001,Purchase,1271
INV-00027449,2025-11-21,MAT-004,WH-003,Sales,2907
INV-00027450,2025-11-14,MAT-010,WH-003,Sales,2596
INV-00027451,2025-02-14,MAT-004,WH-001,Sales,2271
INV-00027452,2025-02-24,MAT-004,WH-002,Adjustment,741
INV-00027453,2025-06-21,MAT-003,WH-001,Purchase,3285
INV-00027454,2025-12-05,MAT-010,WH-002,Adjustment,1426
INV-00027455,2026-04-23,MAT-002,WH-001,Return,2100
INV-00027456,2024-11-15,MAT-008,WH-001,Sales,1676
INV-00027457,2025-02-28,MAT-006,WH-002,Return,1348
INV-00027458,2025-06-16,MAT-002,WH-002,Adjustment,2701
INV-00027459,2026-04-26,MAT-009,WH-002,Sales,1705
INV-00027460,2025-04-06,MAT-007,WH-002,Production Consumption,1517
INV-00027461,2025-06-10,MAT-009,WH-003,Production Consumption,4010
INV-00027462,2025-04-27,MAT-009,WH-001,Production Consumption,2417
INV-00027463,2026-06-19,MAT-007,WH-003,Adjustment,2989
INV-00027464,2025-03-06,MAT-004,WH-002,Production Consumption,4771
INV-00027465,2025-05-06,MAT-002,WH-002,Production Consumption,1890
INV-00027466,2025-03-26,MAT-008,WH-002,Return,4119
INV-00027467,2024-08-26,MAT-002,WH-002,Adjustment,1871
INV-00027468,2026-01-30,MAT-009,WH-001,Sales,1130
INV-00027469,2024-10-13,MAT-002,WH-003,Sales,1712
INV-00027470,2025-12-13,MAT-008,WH-003,Purchase,4887
INV-00027471,2025-10-31,MAT-004,WH-001,Adjustment,2271
INV-00027472,2026-04-17,MAT-002,WH-003,Adjustment,2258
INV-00027473,2025-08-31,MAT-008,WH-003,Purchase,2045
INV-00027474,2026-01-19,MAT-004,WH-002,Adjustment,1838
INV-00027475,2025-08-07,MAT-003,WH-001,Purchase,3988
INV-00027476,2025-11-15,MAT-007,WH-003,Sales,4528
INV-00027477,2024-11-27,MAT-010,WH-001,Purchase,4954
INV-00027478,2026-01-27,MAT-005,WH-003,Sales,4079
INV-00027479,2024-12-11,MAT-006,WH-003,Adjustment,3987
INV-00027480,2026-02-06,MAT-008,WH-001,Return,2742
INV-00027481,2025-12-06,MAT-007,WH-002,Purchase,4419
INV-00027482,2026-07-17,MAT-002,WH-003,Adjustment,3789
INV-00027483,2025-08-08,MAT-007,WH-003,Production Consumption,2758
INV-00027484,2025-01-16,MAT-006,WH-001,Adjustment,2196
INV-00027485,2026-01-15,MAT-003,WH-001,Purchase,1146
INV-00027486,2025-01-10,MAT-010,WH-002,Sales,1516
INV-00027487,2026-07-31,MAT-009,WH-003,Adjustment,4948
INV-00027488,2025-01-12,MAT-009,WH-003,Production Consumption,1755
INV-00027489,2026-04-21,MAT-006,WH-002,Return,599
INV-00027490,2026-04-05,MAT-004,WH-003,Purchase,980
INV-00027491,2026-05-08,MAT-001,WH-002,Adjustment,1622
INV-00027492,2025-03-11,MAT-006,WH-002,Purchase,4047
INV-00027493,2025-07-08,MAT-009,WH-001,Sales,2761
INV-00027494,2025-03-09,MAT-006,WH-003,Purchase,1390
INV-00027495,2026-01-15,MAT-003,WH-001,Return,3238
INV-00027496,2025-02-19,MAT-001,WH-003,Return,413
INV-00027497,2026-05-02,MAT-007,WH-002,Production Consumption,2854
INV-00027498,2025-10-12,MAT-003,WH-002,Production Consumption,4033
INV-00027499,2024-12-29,MAT-009,WH-001,Adjustment,2653
INV-00027500,2026-03-05,MAT-010,WH-003,Return,4936
INV-00027501,2025-10-28,MAT-002,WH-003,Return,1606
INV-00027502,2024-11-14,MAT-006,WH-002,Adjustment,688
INV-00027503,2026-03-14,MAT-008,WH-001,Purchase,1324
INV-00027504,2025-04-03,MAT-010,WH-002,Return,3357
INV-00027505,2025-10-02,MAT-009,WH-001,Sales,2177
INV-00027506,2025-06-26,MAT-005,WH-002,Sales,1801
INV-00027507,2025-02-02,MAT-007,WH-002,Production Consumption,4983
INV-00027508,2025-11-22,MAT-010,WH-003,Return,4247
INV-00027509,2024-09-17,MAT-005,WH-003,Production Consumption,850
INV-00027510,2026-06-14,MAT-003,WH-003,Sales,4351
INV-00027511,2024-11-13,MAT-004,WH-002,Purchase,3997
INV-00027512,2024-10-07,MAT-005,WH-001,Purchase,3850
INV-00027513,2026-03-16,MAT-006,WH-002,Adjustment,1982
INV-00027514,2026-07-23,MAT-003,WH-003,Return,3902
INV-00027515,2025-01-27,MAT-007,WH-002,Sales,1107
INV-00027516,2026-03-18,MAT-005,WH-003,Sales,538
INV-00027517,2026-08-24,MAT-008,WH-002,Sales,382
INV-00027518,2025-05-22,MAT-007,WH-002,Adjustment,1045
INV-00027519,2025-01-20,MAT-001,WH-002,Adjustment,246
INV-00027520,2026-06-28,MAT-003,WH-001,Sales,4570
INV-00027521,2025-06-04,MAT-005,WH-001,Adjustment,845
INV-00027522,2025-03-17,MAT-004,WH-003,Production Consumption,1897
INV-00027523,2025-02-06,MAT-005,WH-002,Return,4585
INV-00027524,2025-05-18,MAT-008,WH-002,Return,3480
INV-00027525,2026-04-21,MAT-004,WH-003,Production Consumption,1548
INV-00027526,2026-06-11,MAT-009,WH-003,Return,3859
INV-00027527,2024-09-21,MAT-005,WH-001,Purchase,4606
INV-00027528,2026-02-21,MAT-002,WH-002,Sales,3280
INV-00027529,2026-05-11,MAT-006,WH-002,Adjustment,3482
INV-00027530,2026-07-13,MAT-010,WH-001,Production Consumption,2399
INV-00027531,2025-11-14,MAT-005,WH-003,Sales,1673
INV-00027532,2025-12-31,MAT-006,WH-002,Return,4056
INV-00027533,2025-04-01,MAT-001,WH-003,Adjustment,1822
INV-00027534,2025-03-07,MAT-009,WH-001,Production Consumption,1913
INV-00027535,2025-01-13,MAT-001,WH-002,Return,2312
INV-00027536,2024-11-26,MAT-009,WH-001,Production Consumption,3893
INV-00027537,2026-04-09,MAT-009,WH-003,Adjustment,2153
INV-00027538,2025-09-30,MAT-006,WH-002,Adjustment,3430
INV-00027539,2025-10-01,MAT-008,WH-003,Return,3886
INV-00027540,2025-01-29,MAT-004,WH-002,Adjustment,4546
INV-00027541,2025-01-03,MAT-001,WH-003,Return,3829
INV-00027542,2025-06-15,MAT-008,WH-001,Sales,1194
INV-00027543,2025-06-08,MAT-004,WH-002,Adjustment,1662
INV-00027544,2024-10-31,MAT-010,WH-001,Production Consumption,2867
INV-00027545,2024-12-21,MAT-009,WH-002,Adjustment,2050
INV-00027546,2026-02-01,MAT-001,WH-001,Return,4441
INV-00027547,2026-07-23,MAT-006,WH-002,Return,222
INV-00027548,2025-04-13,MAT-001,WH-001,Return,2441
INV-00027549,2025-03-27,MAT-008,WH-002,Return,2640
INV-00027550,2025-11-19,MAT-006,WH-003,Return,2419
INV-00027551,2026-07-25,MAT-008,WH-002,Return,2794
INV-00027552,2025-05-03,MAT-010,WH-003,Sales,1596
INV-00027553,2024-09-22,MAT-007,WH-002,Sales,859
INV-00027554,2026-07-01,MAT-004,WH-001,Purchase,376
INV-00027555,2025-11-08,MAT-007,WH-001,Return,1582
INV-00027556,2025-08-11,MAT-002,WH-001,Return,226
INV-00027557,2026-03-17,MAT-001,WH-001,Purchase,2755
INV-00027558,2025-06-27,MAT-006,WH-003,Sales,3045
INV-00027559,2026-03-06,MAT-006,WH-001,Adjustment,1329
INV-00027560,2025-07-08,MAT-009,WH-001,Return,3952
INV-00027561,2026-04-19,MAT-009,WH-001,Adjustment,3302
INV-00027562,2026-01-27,MAT-007,WH-002,Sales,658
INV-00027563,2026-04-11,MAT-006,WH-002,Sales,2851
INV-00027564,2026-02-14,MAT-010,WH-001,Adjustment,1635
INV-00027565,2025-03-21,MAT-010,WH-003,Sales,2954
INV-00027566,2026-05-20,MAT-009,WH-002,Adjustment,182
INV-00027567,2026-01-16,MAT-009,WH-003,Purchase,3510
INV-00027568,2025-02-04,MAT-010,WH-002,Return,439
INV-00027569,2025-09-04,MAT-003,WH-002,Return,3751
INV-00027570,2025-12-21,MAT-001,WH-003,Purchase,4612
INV-00027571,2025-04-28,MAT-008,WH-001,Adjustment,991
INV-00027572,2024-12-12,MAT-009,WH-003,Adjustment,3368
INV-00027573,2025-03-05,MAT-001,WH-002,Sales,1393
INV-00027574,2025-03-20,MAT-005,WH-003,Production Consumption,1673
INV-00027575,2026-03-13,MAT-009,WH-003,Production Consumption,3802
INV-00027576,2024-08-31,MAT-005,WH-003,Adjustment,183
INV-00027577,2026-07-11,MAT-005,WH-001,Sales,825
INV-00027578,2026-06-07,MAT-007,WH-003,Adjustment,489
INV-00027579,2025-04-12,MAT-004,WH-001,Purchase,3129
INV-00027580,2024-09-26,MAT-007,WH-002,Sales,2193
INV-00027581,2026-05-27,MAT-004,WH-002,Adjustment,1993
INV-00027582,2025-06-22,MAT-010,WH-002,Purchase,750
INV-00027583,2025-07-06,MAT-003,WH-001,Sales,701
INV-00027584,2025-09-28,MAT-004,WH-003,Production Consumption,1279
INV-00027585,2025-02-19,MAT-009,WH-003,Production Consumption,4066
INV-00027586,2026-02-25,MAT-007,WH-003,Purchase,2416
INV-00027587,2026-05-27,MAT-009,WH-003,Adjustment,753
INV-00027588,2024-09-26,MAT-006,WH-002,Return,1103
INV-00027589,2025-06-19,MAT-002,WH-003,Sales,3350
INV-00027590,2025-09-23,MAT-005,WH-002,Return,4563
INV-00027591,2026-04-28,MAT-007,WH-003,Adjustment,89
INV-00027592,2025-06-28,MAT-008,WH-003,Adjustment,618
INV-00027593,2024-09-04,MAT-002,WH-001,Production Consumption,4849
INV-00027594,2026-01-21,MAT-003,WH-002,Sales,3666
INV-00027595,2026-08-24,MAT-006,WH-002,Return,1607
INV-00027596,2025-06-11,MAT-008,WH-001,Return,769
INV-00027597,2025-06-20,MAT-007,WH-001,Sales,4591
INV-00027598,2025-07-24,MAT-009,WH-002,Production Consumption,1181
INV-00027599,2025-12-27,MAT-005,WH-002,Purchase,2052
INV-00027600,2024-09-16,MAT-010,WH-001,Adjustment,1147
INV-00027601,2025-06-12,MAT-005,WH-001,Production Consumption,4096
INV-00027602,2026-07-30,MAT-005,WH-002,Sales,4017
INV-00027603,2026-07-27,MAT-008,WH-002,Return,3215
INV-00027604,2026-07-14,MAT-010,WH-001,Purchase,3787
INV-00027605,2024-12-12,MAT-002,WH-002,Sales,1550
INV-00027606,2025-01-19,MAT-001,WH-003,Production Consumption,2188
INV-00027607,2025-07-10,MAT-010,WH-002,Production Consumption,4253
INV-00027608,2024-12-09,MAT-009,WH-002,Purchase,2893
INV-00027609,2025-12-17,MAT-007,WH-002,Adjustment,293
INV-00027610,2025-11-07,MAT-002,WH-003,Production Consumption,3563
INV-00027611,2026-06-02,MAT-008,WH-001,Sales,2573
INV-00027612,2026-03-07,MAT-001,WH-003,Adjustment,3632
INV-00027613,2025-02-17,MAT-008,WH-003,Production Consumption,1139
INV-00027614,2026-07-03,MAT-006,WH-002,Return,3863
INV-00027615,2025-06-04,MAT-002,WH-003,Adjustment,4828
INV-00027616,2026-04-16,MAT-007,WH-002,Production Consumption,3244
INV-00027617,2026-04-04,MAT-005,WH-002,Purchase,2493
INV-00027618,2025-08-14,MAT-007,WH-003,Return,542
INV-00027619,2026-01-28,MAT-010,WH-003,Sales,2270
INV-00027620,2025-02-27,MAT-004,WH-003,Adjustment,907
INV-00027621,2025-10-24,MAT-010,WH-003,Production Consumption,1325
INV-00027622,2025-01-03,MAT-001,WH-003,Purchase,1462
INV-00027623,2026-04-12,MAT-003,WH-002,Adjustment,4749
INV-00027624,2026-08-02,MAT-005,WH-002,Production Consumption,298
INV-00027625,2025-10-04,MAT-009,WH-003,Production Consumption,4132
INV-00027626,2025-01-07,MAT-009,WH-003,Sales,1712
INV-00027627,2026-06-25,MAT-010,WH-002,Sales,563
INV-00027628,2026-02-14,MAT-002,WH-003,Adjustment,1859
INV-00027629,2025-08-19,MAT-001,WH-001,Return,2564
INV-00027630,2025-06-12,MAT-008,WH-001,Purchase,386
INV-00027631,2026-08-14,MAT-007,WH-001,Production Consumption,4652
INV-00027632,2025-09-11,MAT-006,WH-001,Return,4321
INV-00027633,2025-01-08,MAT-008,WH-001,Sales,3943
INV-00027634,2026-06-03,MAT-007,WH-001,Sales,3587
INV-00027635,2024-09-08,MAT-006,WH-001,Adjustment,476
INV-00027636,2025-10-13,MAT-001,WH-002,Production Consumption,1059
INV-00027637,2024-09-20,MAT-006,WH-001,Adjustment,2995
INV-00027638,2025-04-15,MAT-007,WH-001,Adjustment,440
INV-00027639,2026-04-28,MAT-004,WH-002,Sales,434
INV-00027640,2025-05-19,MAT-001,WH-002,Sales,4587
INV-00027641,2025-03-24,MAT-008,WH-003,Return,1161
INV-00027642,2026-06-10,MAT-002,WH-002,Purchase,2469
INV-00027643,2026-05-09,MAT-009,WH-003,Sales,1539
INV-00027644,2024-12-24,MAT-002,WH-002,Sales,3208
INV-00027645,2025-01-13,MAT-002,WH-001,Return,1870
INV-00027646,2025-02-27,MAT-009,WH-002,Return,728
INV-00027647,2025-09-19,MAT-008,WH-002,Return,916
INV-00027648,2026-03-02,MAT-001,WH-001,Return,2816
INV-00027649,2025-02-05,MAT-005,WH-002,Sales,1940
INV-00027650,2025-12-28,MAT-006,WH-001,Production Consumption,648
INV-00027651,2025-07-14,MAT-001,WH-001,Production Consumption,4247
INV-00027652,2025-05-19,MAT-003,WH-003,Purchase,782
INV-00027653,2025-05-13,MAT-005,WH-001,Production Consumption,1779
INV-00027654,2024-10-24,MAT-009,WH-002,Production Consumption,2014
INV-00027655,2025-01-01,MAT-005,WH-003,Return,1107
INV-00027656,2026-03-01,MAT-003,WH-003,Production Consumption,3020
INV-00027657,2026-02-21,MAT-008,WH-001,Adjustment,3522
INV-00027658,2026-01-18,MAT-008,WH-002,Adjustment,3653
INV-00027659,2026-06-14,MAT-005,WH-001,Production Consumption,2413
INV-00027660,2025-05-23,MAT-009,WH-001,Production Consumption,3939
INV-00027661,2025-04-26,MAT-001,WH-003,Purchase,3769
INV-00027662,2024-12-20,MAT-001,WH-003,Production Consumption,144
INV-00027663,2025-03-02,MAT-003,WH-002,Purchase,3660
INV-00027664,2026-08-24,MAT-009,WH-003,Purchase,1691
INV-00027665,2025-09-18,MAT-005,WH-002,Production Consumption,2494
INV-00027666,2025-12-12,MAT-009,WH-003,Production Consumption,3858
INV-00027667,2024-12-08,MAT-001,WH-001,Adjustment,3921
INV-00027668,2025-05-24,MAT-003,WH-003,Return,2208
INV-00027669,2026-05-15,MAT-003,WH-002,Adjustment,4206
INV-00027670,2026-02-03,MAT-005,WH-001,Purchase,2009
INV-00027671,2025-11-26,MAT-003,WH-002,Return,2527
INV-00027672,2026-04-18,MAT-001,WH-003,Return,3023
INV-00027673,2026-06-08,MAT-007,WH-002,Purchase,1443
INV-00027674,2026-04-23,MAT-009,WH-002,Production Consumption,2154
INV-00027675,2025-01-03,MAT-007,WH-003,Production Consumption,518
INV-00027676,2024-11-14,MAT-004,WH-003,Return,4356
INV-00027677,2025-11-30,MAT-005,WH-003,Sales,296
INV-00027678,2024-11-26,MAT-009,WH-002,Return,793
INV-00027679,2026-05-12,MAT-009,WH-002,Adjustment,2302
INV-00027680,2025-02-23,MAT-009,WH-003,Purchase,573
INV-00027681,2026-04-25,MAT-007,WH-003,Production Consumption,1093
INV-00027682,2026-01-30,MAT-009,WH-001,Sales,1935
INV-00027683,2025-05-25,MAT-007,WH-003,Production Consumption,4742
INV-00027684,2025-08-08,MAT-009,WH-002,Adjustment,3410
INV-00027685,2026-01-19,MAT-001,WH-001,Adjustment,3119
INV-00027686,2025-07-29,MAT-010,WH-003,Sales,2496
INV-00027687,2025-04-07,MAT-002,WH-003,Return,2251
INV-00027688,2024-10-12,MAT-008,WH-002,Adjustment,4174
INV-00027689,2025-04-09,MAT-001,WH-002,Adjustment,2392
INV-00027690,2025-12-25,MAT-001,WH-001,Adjustment,2353
INV-00027691,2025-05-25,MAT-008,WH-002,Sales,3090
INV-00027692,2026-06-06,MAT-007,WH-002,Production Consumption,1475
INV-00027693,2025-03-23,MAT-004,WH-002,Sales,3668
INV-00027694,2025-11-28,MAT-007,WH-003,Return,2195
INV-00027695,2025-09-14,MAT-001,WH-001,Return,2288
INV-00027696,2024-10-07,MAT-004,WH-001,Adjustment,3256
INV-00027697,2025-01-19,MAT-007,WH-002,Purchase,1826
INV-00027698,2025-07-09,MAT-009,WH-001,Sales,844
INV-00027699,2026-01-18,MAT-005,WH-001,Adjustment,4707
INV-00027700,2025-03-20,MAT-005,WH-001,Return,4195
INV-00027701,2025-10-14,MAT-006,WH-003,Adjustment,4974
INV-00027702,2026-03-06,MAT-003,WH-001,Purchase,731
INV-00027703,2025-02-17,MAT-007,WH-001,Purchase,4979
INV-00027704,2026-02-26,MAT-005,WH-003,Purchase,4248
INV-00027705,2024-10-20,MAT-006,WH-003,Production Consumption,3015
INV-00027706,2025-01-05,MAT-007,WH-002,Return,2159
INV-00027707,2025-10-27,MAT-002,WH-003,Purchase,1154
INV-00027708,2026-05-21,MAT-009,WH-003,Purchase,2189
INV-00027709,2026-07-25,MAT-003,WH-003,Production Consumption,1421
INV-00027710,2025-09-12,MAT-010,WH-002,Sales,3430
INV-00027711,2025-03-13,MAT-004,WH-001,Adjustment,1374
INV-00027712,2025-02-22,MAT-008,WH-003,Sales,4852
INV-00027713,2025-10-03,MAT-006,WH-001,Production Consumption,3039
INV-00027714,2026-04-23,MAT-009,WH-002,Return,101
INV-00027715,2026-05-08,MAT-007,WH-003,Sales,295
INV-00027716,2026-06-18,MAT-002,WH-003,Purchase,3494
INV-00027717,2025-07-04,MAT-009,WH-002,Return,110
INV-00027718,2024-11-25,MAT-004,WH-003,Sales,2048
INV-00027719,2025-08-17,MAT-004,WH-002,Production Consumption,1593
INV-00027720,2024-10-01,MAT-001,WH-002,Return,3105
INV-00027721,2025-07-13,MAT-010,WH-001,Adjustment,364
INV-00027722,2024-12-02,MAT-006,WH-001,Purchase,3276
INV-00027723,2025-04-10,MAT-009,WH-002,Purchase,4917
INV-00027724,2026-07-14,MAT-003,WH-001,Sales,4483
INV-00027725,2026-05-27,MAT-005,WH-001,Return,3637
INV-00027726,2024-09-05,MAT-009,WH-003,Production Consumption,2937
INV-00027727,2026-06-05,MAT-003,WH-002,Adjustment,383
INV-00027728,2024-10-19,MAT-006,WH-002,Return,2602
INV-00027729,2024-12-20,MAT-007,WH-002,Return,1252
INV-00027730,2025-01-14,MAT-002,WH-003,Return,4930
INV-00027731,2025-04-09,MAT-006,WH-002,Production Consumption,1061
INV-00027732,2026-08-02,MAT-008,WH-003,Return,4442
INV-00027733,2025-07-24,MAT-004,WH-001,Return,200
