usage_id,production_id,material_id,quantity_used,unit_cost,usage_date
USE-00021058,PROD-00203751,MAT-003,673.53,17.94,2026-02-26
USE-00021059,PROD-00008344,MAT-002,730.01,313.99,2026-04-29
USE-00021060,PROD-00000354,MAT-009,123.75,111.16,2024-09-21
USE-00021061,PROD-00070198,MAT-002,115.98,410.14,2026-06-09
USE-00021062,PROD-00143463,MAT-010,438.39,168.87,2026-07-03
USE-00021063,PROD-00199424,MAT-008,561.77,480.87,2025-06-18
USE-00021064,PROD-00206078,MAT-008,223.09,298.57,2025-12-12
USE-00021065,PROD-00279840,MAT-009,610.57,431.37,2025-02-15
USE-00021066,PROD-00205995,MAT-001,911.51,246.2,2025-06-25
USE-00021067,PROD-00086399,MAT-001,374.26,121.12,2025-02-01
USE-00021068,PROD-00074019,MAT-002,555.65,378.62,2025-09-20
USE-00021069,PROD-00274827,MAT-007,974.81,246.72,2025-02-09
USE-00021070,PROD-00089423,MAT-003,672.45,445.38,2026-04-18
USE-00021071,PROD-00091545,MAT-004,956.78,411.81,2025-03-07
USE-00021072,PROD-00229534,MAT-010,998.64,33.92,2026-05-29
USE-00021073,PROD-00059153,MAT-004,472.29,29.01,2026-03-08
USE-00021074,PROD-00174157,MAT-010,796.1,140.74,2025-03-20
USE-00021075,PROD-00097183,MAT-003,566.07,490.71,2024-12-31
USE-00021076,PROD-00297145,MAT-007,340.14,434.52,2025-07-15
USE-00021077,PROD-00212193,MAT-010,926.61,72.81,2024-10-12
USE-00021078,PROD-00024922,MAT-004,740.81,281.93,2025-04-22
USE-00021079,PROD-00207251,MAT-004,796.52,340.57,2024-12-21
USE-00021080,PROD-00215774,MAT-002,244.93,121.76,2025-10-08
USE-00021081,PROD-00218298,MAT-007,43.8,111.04,2026-04-01
USE-00021082,PROD-00178597,MAT-006,432.05,479.86,2024-09-01
USE-00021083,PROD-00127444,MAT-010,480.0,314.91,2026-01-11
USE-00021084,PROD-00112652,MAT-005,273.26,36.17,2024-11-08
USE-00021085,PROD-00085121,MAT-005,828.6,304.18,2025-02-25
USE-00021086,PROD-00097459,MAT-002,241.53,184.73,2024-09-09
USE-00021087,PROD-00092901,MAT-006,451.01,472.68,2025-07-30
USE-00021088,PROD-00282052,MAT-002,248.85,129.59,2026-01-23
USE-00021089,PROD-00083980,MAT-007,354.83,489.01,2026-01-10
USE-00021090,PROD-00111932,MAT-001,282.29,20.82,2024-12-30
USE-00021091,PROD-00054841,MAT-008,273.28,458.29,2025-10-30
USE-00021092,PROD-00102385,MAT-009,463.08,64.97,2026-05-15
USE-00021093,PROD-00024857,MAT-001,659.08,498.69,2025-05-25
USE-00021094,PROD-00047911,MAT-004,456.49,32.41,2025-07-05
USE-00021095,PROD-00034325,MAT-003,136.96,254.19,2024-11-10
USE-00021096,PROD-00166336,MAT-008,226.9,407.36,2026-06-16
USE-00021097,PROD-00240593,MAT-009,372.19,469.44,2026-02-13
USE-00021098,PROD-00173439,MAT-010,986.67,334.68,2025-06-04
USE-00021099,PROD-00201542,MAT-002,603.87,482.57,2026-07-03
USE-00021100,PROD-00284963,MAT-007,667.39,267.93,2025-05-24
USE-00021101,PROD-00270566,MAT-006,745.29,278.78,2026-04-12
USE-00021102,PROD-00042885,MAT-010,219.3,387.39,2025-09-15
USE-00021103,PROD-00022171,MAT-003,174.84,118.14,2026-08-11
USE-00021104,PROD-00210195,MAT-001,821.71,202.71,2025-08-24
USE-00021105,PROD-00199650,MAT-001,690.77,363.96,2025-09-25
USE-00021106,PROD-00264366,MAT-006,455.88,332.69,2024-11-20
USE-00021107,PROD-00261615,MAT-006,318.62,140.8,2026-02-27
USE-00021108,PROD-00233079,MAT-001,741.33,18.16,2025-01-18
USE-00021109,PROD-00042807,MAT-005,858.95,394.79,2025-09-08
USE-00021110,PROD-00013271,MAT-001,535.9,108.71,2025-08-30
USE-00021111,PROD-00078997,MAT-001,914.58,449.44,2025-04-06
USE-00021112,PROD-00004114,MAT-007,273.06,14.57,2026-02-17
USE-00021113,PROD-00116978,MAT-002,431.55,458.87,2026-06-30
USE-00021114,PROD-00069661,MAT-003,910.0,63.47,2025-08-18
USE-00021115,PROD-00068860,MAT-007,485.14,320.01,2025-11-30
USE-00021116,PROD-00249329,MAT-007,788.44,44.87,2026-07-26
USE-00021117,PROD-00200505,MAT-010,368.26,129.22,2025-10-30
USE-00021118,PROD-00109782,MAT-005,236.46,379.0,2024-09-18
USE-00021119,PROD-00198366,MAT-009,717.61,197.24,2024-10-12
USE-00021120,PROD-00182017,MAT-004,607.03,287.35,2025-01-11
USE-00021121,PROD-00049241,MAT-002,399.46,46.17,2025-07-06
USE-00021122,PROD-00057673,MAT-010,466.93,189.92,2025-03-15
USE-00021123,PROD-00004148,MAT-007,872.95,104.13,2026-06-26
USE-00021124,PROD-00272413,MAT-005,867.34,407.75,2025-08-29
USE-00021125,PROD-00194126,MAT-005,504.16,121.73,2025-02-22
USE-00021126,PROD-00076339,MAT-006,120.0,495.84,2024-09-01
USE-00021127,PROD-00020118,MAT-003,939.23,176.46,2025-04-15
USE-00021128,PROD-00296344,MAT-009,595.24,176.59,2026-05-29
USE-00021129,PROD-00288263,MAT-005,20.47,12.83,2025-09-30
USE-00021130,PROD-00080448,MAT-004,415.68,41.93,2025-04-29
USE-00021131,PROD-00299502,MAT-007,995.25,256.51,2025-11-12
USE-00021132,PROD-00024061,MAT-009,481.95,256.43,2025-11-27
USE-00021133,PROD-00256532,MAT-008,851.27,374.42,2026-02-25
USE-00021134,PROD-00290142,MAT-002,933.38,325.99,2026-02-18
USE-00021135,PROD-00216712,MAT-005,474.83,290.99,2025-09-05
USE-00021136,PROD-00095179,MAT-004,757.83,358.73,2025-02-19
USE-00021137,PROD-00159902,MAT-008,28.74,190.12,2025-01-03
USE-00021138,PROD-00066492,MAT-005,770.87,204.78,2024-11-18
USE-00021139,PROD-00208896,MAT-004,967.58,480.27,2025-04-04
USE-00021140,PROD-00074769,MAT-009,268.7,114.63,2024-12-23
USE-00021141,PROD-00197958,MAT-008,672.64,410.0,2025-07-20
USE-00021142,PROD-00156017,MAT-001,10.85,325.01,2025-06-09
USE-00021143,PROD-00041846,MAT-006,156.46,441.39,2024-12-08
USE-00021144,PROD-00252421,MAT-006,413.04,436.97,2025-10-12
USE-00021145,PROD-00157996,MAT-004,873.01,114.21,2025-02-11
USE-00021146,PROD-00078514,MAT-006,780.45,56.17,2025-07-25
USE-00021147,PROD-00103591,MAT-002,318.5,66.48,2025-01-22
USE-00021148,PROD-00064519,MAT-004,484.78,411.33,2025-08-10
USE-00021149,PROD-00148359,MAT-008,200.18,498.43,2026-01-28
USE-00021150,PROD-00151993,MAT-009,26.64,483.75,2025-05-15
USE-00021151,PROD-00034526,MAT-007,364.64,126.68,2025-06-01
USE-00021152,PROD-00006159,MAT-007,499.69,176.59,2026-03-19
USE-00021153,PROD-00027522,MAT-001,615.38,356.18,2024-12-23
USE-00021154,PROD-00106498,MAT-006,714.52,68.49,2025-09-24
USE-00021155,PROD-00099552,MAT-008,767.79,98.3,2026-05-23
USE-00021156,PROD-00275788,MAT-008,287.02,91.68,2024-12-16
USE-00021157,PROD-00053438,MAT-003,710.03,433.28,2025-05-12
USE-00021158,PROD-00064227,MAT-007,162.37,338.48,2025-02-12
USE-00021159,PROD-00054557,MAT-010,935.4,161.11,2025-07-01
USE-00021160,PROD-00000685,MAT-006,448.3,184.24,2026-07-18
USE-00021161,PROD-00286201,MAT-002,125.94,177.4,2025-04-28
USE-00021162,PROD-00007467,MAT-001,189.45,346.6,2026-07-09
USE-00021163,PROD-00153892,MAT-001,380.7,291.96,2025-04-18
USE-00021164,PROD-00042273,MAT-004,280.89,370.49,2026-03-08
USE-00021165,PROD-00251662,MAT-001,817.16,89.76,2025-05-15
USE-00021166,PROD-00242567,MAT-004,48.44,322.45,2025-04-04
USE-00021167,PROD-00060783,MAT-010,709.02,459.69,2025-07-04
USE-00021168,PROD-00170845,MAT-007,457.56,175.93,2025-12-02
USE-00021169,PROD-00097629,MAT-002,607.69,341.96,2025-07-26
USE-00021170,PROD-00268519,MAT-009,302.59,397.21,2025-07-30
USE-00021171,PROD-00254305,MAT-009,625.72,102.75,2024-09-19
USE-00021172,PROD-00036913,MAT-008,355.84,132.09,2025-11-02
USE-00021173,PROD-00035106,MAT-001,634.02,24.11,2024-10-21
USE-00021174,PROD-00231031,MAT-006,789.86,295.77,2026-07-09
USE-00021175,PROD-00149631,MAT-006,669.37,485.41,2025-08-12
USE-00021176,PROD-00025728,MAT-007,90.48,388.78,2025-07-21
USE-00021177,PROD-00115896,MAT-001,781.98,424.04,2026-02-12
USE-00021178,PROD-00098969,MAT-007,447.86,405.44,2025-07-29
USE-00021179,PROD-00022824,MAT-004,409.17,418.39,2024-10-07
USE-00021180,PROD-00267980,MAT-002,469.2,433.5,2025-06-07
USE-00021181,PROD-00111598,MAT-006,848.23,220.1,2025-02-04
USE-00021182,PROD-00101540,MAT-003,512.24,364.66,2025-11-20
USE-00021183,PROD-00246529,MAT-009,712.58,29.49,2026-02-27
USE-00021184,PROD-00166511,MAT-006,360.93,94.06,2024-11-18
USE-00021185,PROD-00072029,MAT-010,775.22,152.33,2025-08-01
USE-00021186,PROD-00214279,MAT-008,882.57,181.32,2026-03-11
USE-00021187,PROD-00173918,MAT-007,497.96,17.05,2025-04-22
USE-00021188,PROD-00020337,MAT-003,109.69,24.15,2024-09-08
USE-00021189,PROD-00077836,MAT-004,490.94,422.54,2025-12-13
USE-00021190,PROD-00079656,MAT-006,640.6,82.85,2025-11-16
USE-00021191,PROD-00218857,MAT-005,632.33,480.7,2025-11-08
USE-00021192,PROD-00101635,MAT-009,116.27,128.16,2025-02-25
USE-00021193,PROD-00105117,MAT-006,475.58,488.97,2026-05-27
USE-00021194,PROD-00030391,MAT-010,493.04,405.67,2026-04-06
USE-00021195,PROD-00277660,MAT-009,504.63,165.86,2024-11-19
USE-00021196,PROD-00017145,MAT-010,583.58,82.11,2024-10-20
USE-00021197,PROD-00284604,MAT-005,53.61,86.8,2026-01-19
USE-00021198,PROD-00204031,MAT-009,466.63,72.15,2026-07-02
USE-00021199,PROD-00110803,MAT-001,633.13,479.57,2026-04-22
USE-00021200,PROD-00051096,MAT-004,772.21,336.74,2026-04-18
USE-00021201,PROD-00180318,MAT-010,783.79,396.17,2025-10-22
USE-00021202,PROD-00160272,MAT-002,786.55,406.55,2024-08-27
USE-00021203,PROD-00254893,MAT-005,773.74,318.96,2025-05-19
USE-00021204,PROD-00299210,MAT-005,673.71,11.96,2026-04-01
USE-00021205,PROD-00149698,MAT-001,252.85,11.71,2025-03-25
USE-00021206,PROD-00262480,MAT-002,819.03,384.43,2024-11-12
USE-00021207,PROD-00268509,MAT-009,105.16,483.5,2026-08-01
USE-00021208,PROD-00185768,MAT-003,427.3,312.03,2024-12-20
USE-00021209,PROD-00297089,MAT-007,803.09,278.92,2026-04-06
USE-00021210,PROD-00150008,MAT-004,489.01,454.15,2026-02-17
USE-00021211,PROD-00213315,MAT-010,579.48,440.42,2024-12-11
USE-00021212,PROD-00247456,MAT-009,94.56,311.53,2026-03-26
USE-00021213,PROD-00284420,MAT-006,96.18,130.56,2024-08-29
USE-00021214,PROD-00217963,MAT-010,641.24,349.88,2025-06-23
USE-00021215,PROD-00004106,MAT-008,950.78,300.61,2025-03-12
USE-00021216,PROD-00013404,MAT-008,117.58,211.78,2025-07-22
USE-00021217,PROD-00212825,MAT-006,230.44,233.83,2025-11-18
USE-00021218,PROD-00047818,MAT-010,654.21,22.31,2026-01-25
USE-00021219,PROD-00083700,MAT-006,156.16,155.8,2025-11-19
USE-00021220,PROD-00014651,MAT-008,57.09,179.11,2024-09-13
USE-00021221,PROD-00139527,MAT-002,715.29,82.41,2026-05-28
USE-00021222,PROD-00268609,MAT-006,230.59,166.58,2024-11-14
USE-00021223,PROD-00025845,MAT-004,772.52,210.94,2025-11-20
USE-00021224,PROD-00036023,MAT-008,875.37,481.57,2024-09-23
USE-00021225,PROD-00076622,MAT-008,553.72,492.07,2026-04-04
USE-00021226,PROD-00267971,MAT-009,839.01,164.27,2026-05-06
USE-00021227,PROD-00093066,MAT-003,504.76,291.18,2026-05-29
USE-00021228,PROD-00239136,MAT-006,199.45,284.76,2025-05-10
USE-00021229,PROD-00080138,MAT-001,144.74,359.61,2024-11-19
USE-00021230,PROD-00029480,MAT-009,318.6,237.03,2025-11-12
USE-00021231,PROD-00082304,MAT-008,541.05,371.34,2026-07-17
USE-00021232,PROD-00051310,MAT-001,531.54,372.86,2025-11-17
USE-00021233,PROD-00097682,MAT-009,962.13,377.32,2025-04-01
USE-00021234,PROD-00294570,MAT-003,434.78,199.32,2025-07-22
USE-00021235,PROD-00031508,MAT-005,739.32,78.0,2026-07-16
USE-00021236,PROD-00020801,MAT-009,379.61,193.48,2026-07-06
USE-00021237,PROD-00297381,MAT-008,543.41,486.97,2025-08-29
USE-00021238,PROD-00166459,MAT-006,264.25,125.2,2025-03-08
USE-00021239,PROD-00208737,MAT-002,695.95,72.17,2024-12-07
USE-00021240,PROD-00145698,MAT-010,900.94,118.25,2025-07-07
USE-00021241,PROD-00042563,MAT-004,194.81,470.16,2026-07-15
USE-00021242,PROD-00077661,MAT-004,811.26,124.28,2025-11-11
USE-00021243,PROD-00221405,MAT-010,859.62,32.08,2025-09-11
USE-00021244,PROD-00202732,MAT-003,559.63,397.56,2025-10-18
USE-00021245,PROD-00299415,MAT-006,784.78,415.41,2024-12-16
USE-00021246,PROD-00050408,MAT-004,197.51,153.91,2026-08-25
USE-00021247,PROD-00173522,MAT-005,283.93,443.91,2026-04-19
USE-00021248,PROD-00071760,MAT-010,144.6,74.67,2025-03-12
USE-00021249,PROD-00082877,MAT-007,368.09,178.53,2026-03-12
USE-00021250,PROD-00220021,MAT-009,509.13,132.23,2025-07-28
USE-00021251,PROD-00037657,MAT-010,832.89,417.39,2026-06-06
USE-00021252,PROD-00071264,MAT-010,557.98,390.43,2025-07-06
USE-00021253,PROD-00227649,MAT-007,585.69,257.9,2025-01-18
USE-00021254,PROD-00166520,MAT-005,288.36,213.12,2024-10-15
USE-00021255,PROD-00056187,MAT-007,127.41,430.72,2024-12-07
USE-00021256,PROD-00215904,MAT-007,244.34,156.84,2025-08-24
USE-00021257,PROD-00097340,MAT-005,252.54,189.88,2026-07-26
USE-00021258,PROD-00050178,MAT-008,885.97,478.11,2025-01-09
USE-00021259,PROD-00231830,MAT-001,702.13,329.93,2024-10-06
USE-00021260,PROD-00270430,MAT-002,853.98,49.93,2025-02-20
USE-00021261,PROD-00079833,MAT-005,320.27,35.43,2025-05-07
USE-00021262,PROD-00121509,MAT-006,979.11,90.02,2025-12-13
USE-00021263,PROD-00116753,MAT-002,323.91,245.82,2025-01-19
USE-00021264,PROD-00119168,MAT-002,662.54,217.17,2025-06-01
USE-00021265,PROD-00072288,MAT-008,256.72,498.45,2025-05-14
USE-00021266,PROD-00260581,MAT-007,435.4,464.48,2026-04-25
USE-00021267,PROD-00132245,MAT-007,907.74,227.08,2025-07-13
USE-00021268,PROD-00129072,MAT-007,555.01,353.66,2024-11-23
USE-00021269,PROD-00207001,MAT-001,910.31,57.82,2025-09-02
USE-00021270,PROD-00022142,MAT-010,858.96,122.26,2026-01-12
USE-00021271,PROD-00029917,MAT-002,914.04,86.4,2025-05-26
USE-00021272,PROD-00074432,MAT-009,499.99,397.1,2025-01-24
USE-00021273,PROD-00197962,MAT-005,205.8,411.42,2025-09-05
USE-00021274,PROD-00134602,MAT-004,374.02,196.29,2025-05-09
USE-00021275,PROD-00074530,MAT-003,959.74,154.17,2025-04-23
USE-00021276,PROD-00056431,MAT-009,856.17,187.87,2025-03-27
USE-00021277,PROD-00244626,MAT-004,301.78,374.38,2024-10-17
USE-00021278,PROD-00164287,MAT-005,407.12,327.67,2026-07-06
USE-00021279,PROD-00135894,MAT-001,403.11,411.99,2026-04-11
USE-00021280,PROD-00251923,MAT-002,788.21,448.24,2025-02-05
USE-00021281,PROD-00207048,MAT-007,454.98,185.47,2025-12-14
USE-00021282,PROD-00070989,MAT-001,178.29,419.08,2026-03-20
USE-00021283,PROD-00277606,MAT-003,639.69,204.41,2026-08-18
USE-00021284,PROD-00268478,MAT-007,287.35,156.86,2025-03-18
USE-00021285,PROD-00256503,MAT-003,389.31,428.84,2025-04-19
USE-00021286,PROD-00231397,MAT-002,190.95,440.57,2026-04-29
USE-00021287,PROD-00207895,MAT-010,381.56,239.48,2025-05-01
USE-00021288,PROD-00177705,MAT-002,620.83,165.3,2024-12-29
USE-00021289,PROD-00183869,MAT-003,343.5,360.85,2026-03-17
USE-00021290,PROD-00077541,MAT-006,253.92,212.38,2025-05-17
USE-00021291,PROD-00167869,MAT-007,186.46,16.42,2025-08-12
USE-00021292,PROD-00221406,MAT-005,238.97,257.94,2025-03-27
USE-00021293,PROD-00085072,MAT-002,22.0,477.6,2025-01-19
USE-00021294,PROD-00193219,MAT-010,344.8,280.61,2026-06-23
USE-00021295,PROD-00038575,MAT-007,796.05,296.6,2025-07-06
USE-00021296,PROD-00090542,MAT-002,186.1,297.47,2025-04-05
USE-00021297,PROD-00057911,MAT-006,692.52,23.66,2024-12-14
USE-00021298,PROD-00102702,MAT-003,272.42,226.88,2026-05-18
USE-00021299,PROD-00205276,MAT-009,948.23,419.73,2024-12-31
USE-00021300,PROD-00220343,MAT-007,711.26,453.18,2026-06-11
USE-00021301,PROD-00103184,MAT-009,768.27,129.18,2026-04-13
USE-00021302,PROD-00254387,MAT-001,400.28,478.4,2025-01-18
USE-00021303,PROD-00240729,MAT-004,204.47,328.97,2025-06-09
USE-00021304,PROD-00230991,MAT-002,789.58,492.98,2025-05-29
USE-00021305,PROD-00299340,MAT-005,412.25,227.0,2025-06-19
USE-00021306,PROD-00137828,MAT-003,716.32,179.61,2025-04-04
USE-00021307,PROD-00238569,MAT-009,635.45,171.11,2024-08-29
USE-00021308,PROD-00081862,MAT-004,435.47,178.89,2026-03-12
USE-00021309,PROD-00097846,MAT-003,380.44,77.54,2024-09-29
USE-00021310,PROD-00030829,MAT-005,167.25,400.71,2025-12-13
USE-00021311,PROD-00134491,MAT-009,635.31,315.13,2026-07-08
USE-00021312,PROD-00085666,MAT-010,972.3,88.75,2025-03-13
USE-00021313,PROD-00225568,MAT-005,774.29,65.1,2026-06-09
USE-00021314,PROD-00263694,MAT-007,77.82,116.67,2026-08-07
USE-00021315,PROD-00229765,MAT-004,397.68,446.98,2024-09-10
USE-00021316,PROD-00120389,MAT-007,595.8,494.07,2025-08-02
USE-00021317,PROD-00289381,MAT-003,561.72,379.26,2025-08-26
USE-00021318,PROD-00098911,MAT-007,896.21,496.93,2025-12-04
USE-00021319,PROD-00073769,MAT-007,575.46,89.44,2026-05-19
USE-00021320,PROD-00075795,MAT-001,414.85,92.62,2026-02-28
USE-00021321,PROD-00121637,MAT-005,108.07,492.99,2025-10-21
USE-00021322,PROD-00017133,MAT-008,943.09,388.59,2025-10-09
USE-00021323,PROD-00238572,MAT-006,727.78,427.07,2025-08-23
USE-00021324,PROD-00052351,MAT-005,152.36,335.54,2026-05-25
USE-00021325,PROD-00272874,MAT-007,641.93,54.32,2025-05-26
USE-00021326,PROD-00256128,MAT-008,669.9,262.48,2026-05-31
USE-00021327,PROD-00285608,MAT-002,937.78,445.81,2026-02-04
USE-00021328,PROD-00205654,MAT-003,382.62,69.97,2024-09-26
USE-00021329,PROD-00219904,MAT-009,781.61,254.15,2025-02-09
USE-00021330,PROD-00256596,MAT-006,644.6,499.95,2025-06-13
USE-00021331,PROD-00227505,MAT-009,320.62,67.8,2026-05-02
USE-00021332,PROD-00169109,MAT-010,790.88,496.99,2025-09-10
USE-00021333,PROD-00108885,MAT-004,88.15,74.73,2025-11-07
USE-00021334,PROD-00224906,MAT-008,647.08,384.1,2025-04-07
USE-00021335,PROD-00218710,MAT-003,515.93,189.48,2024-10-18
USE-00021336,PROD-00292557,MAT-002,803.47,474.92,2025-12-25
USE-00021337,PROD-00096839,MAT-010,326.87,266.33,2024-09-06
USE-00021338,PROD-00228829,MAT-007,210.23,467.11,2025-04-14
USE-00021339,PROD-00061664,MAT-010,577.74,10.85,2025-02-23
USE-00021340,PROD-00063988,MAT-006,516.98,99.98,2026-03-29
USE-00021341,PROD-00134972,MAT-003,413.8,55.96,2026-06-24
USE-00021342,PROD-00184831,MAT-002,139.14,160.67,2025-01-18
USE-00021343,PROD-00174811,MAT-010,257.73,209.71,2025-12-15
USE-00021344,PROD-00097860,MAT-005,238.27,358.67,2025-08-07
USE-00021345,PROD-00299636,MAT-004,677.02,303.81,2026-04-02
USE-00021346,PROD-00257150,MAT-005,761.24,414.31,2025-01-12
USE-00021347,PROD-00209832,MAT-008,704.6,324.48,2025-07-26
USE-00021348,PROD-00239875,MAT-005,156.47,438.99,2025-09-28
USE-00021349,PROD-00221602,MAT-002,865.06,20.48,2025-07-23
USE-00021350,PROD-00024648,MAT-005,12.18,124.27,2026-01-19
USE-00021351,PROD-00179102,MAT-007,849.43,249.62,2025-12-08
USE-00021352,PROD-00077712,MAT-001,864.5,12.12,2025-12-19
USE-00021353,PROD-00165916,MAT-002,403.4,489.24,2024-12-15
USE-00021354,PROD-00096272,MAT-002,933.57,56.26,2025-11-26
USE-00021355,PROD-00274521,MAT-006,713.84,354.04,2025-01-11
USE-00021356,PROD-00131053,MAT-009,258.61,73.72,2026-01-19
USE-00021357,PROD-00221919,MAT-004,27.13,143.41,2025-09-12
USE-00021358,PROD-00188851,MAT-010,325.44,471.17,2025-08-03
USE-00021359,PROD-00277958,MAT-001,684.81,294.99,2025-11-26
USE-00021360,PROD-00203968,MAT-006,506.15,14.24,2026-03-02
USE-00021361,PROD-00141678,MAT-010,647.17,275.07,2026-05-18
USE-00021362,PROD-00223941,MAT-002,761.48,74.98,2026-04-28
USE-00021363,PROD-00221563,MAT-004,552.12,308.78,2024-09-02
USE-00021364,PROD-00135449,MAT-002,477.33,156.09,2025-10-11
USE-00021365,PROD-00238171,MAT-002,112.0,218.75,2026-02-07
USE-00021366,PROD-00188404,MAT-009,444.63,234.28,2025-11-15
USE-00021367,PROD-00019876,MAT-007,468.36,341.07,2025-05-27
USE-00021368,PROD-00113684,MAT-002,983.22,456.89,2026-08-14
USE-00021369,PROD-00131350,MAT-001,13.47,399.45,2024-12-10
USE-00021370,PROD-00245353,MAT-002,346.59,73.89,2025-02-08
USE-00021371,PROD-00084514,MAT-010,420.74,359.06,2025-07-13
USE-00021372,PROD-00227557,MAT-008,701.74,372.28,2024-08-30
USE-00021373,PROD-00209226,MAT-006,372.04,139.69,2025-10-03
USE-00021374,PROD-00030542,MAT-008,685.92,85.75,2026-08-24
USE-00021375,PROD-00151780,MAT-008,704.56,101.67,2024-11-22
USE-00021376,PROD-00002151,MAT-001,581.5,390.51,2025-03-28
USE-00021377,PROD-00145608,MAT-002,589.72,157.11,2025-12-20
USE-00021378,PROD-00195574,MAT-008,549.95,311.25,2026-01-30
USE-00021379,PROD-00273176,MAT-001,858.05,429.05,2025-12-07
USE-00021380,PROD-00278029,MAT-004,415.52,210.25,2025-07-19
USE-00021381,PROD-00294725,MAT-010,880.18,242.29,2026-07-30
USE-00021382,PROD-00059643,MAT-006,486.35,352.7,2024-12-18
USE-00021383,PROD-00282599,MAT-009,38.29,345.77,2026-06-25
USE-00021384,PROD-00214424,MAT-007,888.41,267.83,2024-11-11
USE-00021385,PROD-00093903,MAT-005,881.27,196.97,2026-02-23
USE-00021386,PROD-00275328,MAT-004,341.65,213.23,2025-03-22
USE-00021387,PROD-00248598,MAT-010,713.48,486.63,2026-02-09
USE-00021388,PROD-00035008,MAT-007,877.21,456.99,2025-08-13
USE-00021389,PROD-00039714,MAT-006,668.21,469.06,2024-08-31
USE-00021390,PROD-00256865,MAT-009,748.61,47.49,2026-06-07
USE-00021391,PROD-00234297,MAT-003,348.72,55.27,2025-06-10
USE-00021392,PROD-00252131,MAT-004,726.62,309.73,2026-05-04
USE-00021393,PROD-00008115,MAT-006,177.06,46.03,2024-08-31
USE-00021394,PROD-00006434,MAT-010,904.08,479.17,2026-01-18
USE-00021395,PROD-00281335,MAT-002,896.57,96.8,2025-12-26
USE-00021396,PROD-00197482,MAT-009,455.44,22.15,2024-10-26
USE-00021397,PROD-00022224,MAT-001,351.08,208.81,2024-12-21
USE-00021398,PROD-00034381,MAT-006,534.14,444.08,2024-12-30
USE-00021399,PROD-00176956,MAT-001,120.93,333.19,2024-11-17
USE-00021400,PROD-00212048,MAT-010,318.19,457.53,2025-06-12
USE-00021401,PROD-00202793,MAT-006,852.68,288.81,2024-10-21
USE-00021402,PROD-00150646,MAT-009,894.96,242.1,2026-01-02
USE-00021403,PROD-00199311,MAT-003,595.51,270.19,2024-10-30
USE-00021404,PROD-00114634,MAT-004,572.58,490.69,2026-08-02
USE-00021405,PROD-00073265,MAT-008,357.38,228.41,2025-02-18
USE-00021406,PROD-00212705,MAT-009,219.74,53.89,2026-02-09
USE-00021407,PROD-00080652,MAT-002,891.98,204.41,2024-10-24
USE-00021408,PROD-00071748,MAT-004,495.59,402.04,2025-11-24
USE-00021409,PROD-00202603,MAT-002,596.97,239.58,2026-06-04
USE-00021410,PROD-00130136,MAT-003,473.07,470.61,2025-03-05
USE-00021411,PROD-00176496,MAT-005,545.69,13.61,2025-02-01
USE-00021412,PROD-00297010,MAT-006,114.59,200.71,2026-03-03
USE-00021413,PROD-00275037,MAT-002,206.09,111.97,2025-03-04
USE-00021414,PROD-00140322,MAT-007,596.39,43.53,2025-10-19
USE-00021415,PROD-00200687,MAT-004,706.56,350.22,2026-05-02
USE-00021416,PROD-00201297,MAT-009,888.58,224.81,2025-11-20
USE-00021417,PROD-00050812,MAT-001,478.0,260.58,2025-08-10
USE-00021418,PROD-00194997,MAT-007,328.44,473.12,2025-05-08
USE-00021419,PROD-00236956,MAT-002,812.42,180.88,2025-10-01
USE-00021420,PROD-00156152,MAT-003,373.71,102.31,2025-01-26
USE-00021421,PROD-00086544,MAT-005,904.4,355.63,2026-08-23
USE-00021422,PROD-00017085,MAT-007,845.27,97.88,2024-11-11
USE-00021423,PROD-00288612,MAT-001,832.16,59.93,2025-01-13
USE-00021424,PROD-00207541,MAT-001,442.61,477.34,2025-10-05
USE-00021425,PROD-00166747,MAT-002,679.48,167.02,2025-12-13
USE-00021426,PROD-00299113,MAT-006,727.59,322.62,2026-08-15
USE-00021427,PROD-00052149,MAT-006,238.32,230.74,2026-03-10
USE-00021428,PROD-00069256,MAT-002,96.36,173.5,2025-06-28
USE-00021429,PROD-00169281,MAT-009,695.32,295.86,2026-03-14
USE-00021430,PROD-00277977,MAT-009,372.81,384.37,2026-01-09
USE-00021431,PROD-00062271,MAT-002,272.33,218.56,2025-06-15
USE-00021432,PROD-00135586,MAT-008,784.81,423.01,2026-08-03
USE-00021433,PROD-00183149,MAT-005,776.44,39.69,2026-04-18
USE-00021434,PROD-00215380,MAT-005,722.74,300.03,2026-04-11
USE-00021435,PROD-00199213,MAT-005,366.11,102.7,2024-09-05
USE-00021436,PROD-00187137,MAT-003,816.2,334.42,2025-01-20
USE-00021437,PROD-00074289,MAT-005,803.62,345.22,2025-01-16
USE-00021438,PROD-00052300,MAT-008,569.48,439.62,2025-07-01
USE-00021439,PROD-00011707,MAT-003,417.45,157.1,2026-02-22
USE-00021440,PROD-00289448,MAT-008,537.4,180.95,2026-01-13
USE-00021441,PROD-00153872,MAT-009,133.34,470.17,2026-01-02
USE-00021442,PROD-00247250,MAT-004,740.42,456.89,2026-02-01
USE-00021443,PROD-00201499,MAT-006,346.34,77.9,2024-10-25
USE-00021444,PROD-00224606,MAT-010,441.72,416.32,2026-02-06
USE-00021445,PROD-00200306,MAT-005,800.31,191.42,2024-11-02
