usage_id,production_id,material_id,quantity_used,unit_cost,usage_date
USE-00025689,PROD-00056680,MAT-010,86.63,236.72,2026-01-17
USE-00025690,PROD-00253284,MAT-001,348.79,135.38,2026-08-08
USE-00025691,PROD-00174606,MAT-010,489.95,164.33,2024-09-02
USE-00025692,PROD-00064497,MAT-002,580.85,35.68,2025-11-22
USE-00025693,PROD-00054803,MAT-009,121.65,75.46,2026-06-14
USE-00025694,PROD-00288436,MAT-005,712.26,25.26,2026-04-28
USE-00025695,PROD-00108976,MAT-010,409.81,241.87,2025-03-23
USE-00025696,PROD-00282187,MAT-008,762.01,199.79,2025-10-24
USE-00025697,PROD-00229719,MAT-010,362.57,163.69,2026-01-18
USE-00025698,PROD-00054690,MAT-004,75.6,63.44,2024-10-14
USE-00025699,PROD-00001432,MAT-004,686.54,439.9,2026-05-22
USE-00025700,PROD-00108290,MAT-001,207.98,372.35,2026-04-26
USE-00025701,PROD-00174099,MAT-008,479.06,342.72,2024-12-01
USE-00025702,PROD-00252903,MAT-010,406.67,346.45,2025-09-21
USE-00025703,PROD-00198757,MAT-005,30.4,188.65,2025-03-16
USE-00025704,PROD-00041512,MAT-001,689.61,364.82,2025-07-31
USE-00025705,PROD-00078412,MAT-006,149.49,136.14,2024-12-08
USE-00025706,PROD-00187646,MAT-004,102.77,101.14,2025-07-02
USE-00025707,PROD-00279259,MAT-002,898.03,499.31,2024-09-30
USE-00025708,PROD-00167390,MAT-004,315.88,255.21,2026-03-14
USE-00025709,PROD-00222547,MAT-003,906.7,63.98,2025-12-21
USE-00025710,PROD-00016805,MAT-001,437.99,74.81,2025-05-12
USE-00025711,PROD-00007439,MAT-004,267.39,276.22,2025-12-17
USE-00025712,PROD-00023871,MAT-003,958.85,178.36,2024-09-09
USE-00025713,PROD-00290748,MAT-010,270.03,302.48,2026-02-24
USE-00025714,PROD-00066323,MAT-010,753.1,266.92,2025-10-06
USE-00025715,PROD-00016111,MAT-007,982.22,380.96,2025-04-23
USE-00025716,PROD-00269171,MAT-006,454.44,207.7,2024-09-04
USE-00025717,PROD-00060060,MAT-002,29.53,222.0,2026-03-28
USE-00025718,PROD-00109176,MAT-001,71.45,304.19,2026-03-11
USE-00025719,PROD-00141478,MAT-005,219.23,90.83,2026-04-06
USE-00025720,PROD-00051188,MAT-010,620.87,73.9,2024-09-29
USE-00025721,PROD-00207138,MAT-005,432.95,250.45,2025-07-26
USE-00025722,PROD-00254358,MAT-008,505.54,59.19,2026-01-28
USE-00025723,PROD-00139053,MAT-008,555.96,35.74,2025-12-17
USE-00025724,PROD-00292076,MAT-002,828.01,96.62,2026-03-11
USE-00025725,PROD-00022861,MAT-005,416.83,172.93,2026-05-05
USE-00025726,PROD-00115202,MAT-010,280.9,331.09,2024-10-22
USE-00025727,PROD-00142322,MAT-003,821.66,356.93,2025-10-29
USE-00025728,PROD-00056680,MAT-007,191.48,185.9,2025-10-01
USE-00025729,PROD-00250765,MAT-006,216.66,102.13,2025-11-27
USE-00025730,PROD-00173511,MAT-009,592.96,85.52,2025-11-15
USE-00025731,PROD-00269326,MAT-007,922.54,379.94,2024-11-23
USE-00025732,PROD-00175338,MAT-002,229.24,193.18,2025-12-08
USE-00025733,PROD-00268459,MAT-009,594.52,13.59,2025-02-01
USE-00025734,PROD-00034562,MAT-004,986.51,367.36,2026-05-07
USE-00025735,PROD-00023982,MAT-009,462.31,144.97,2026-05-06
USE-00025736,PROD-00164416,MAT-007,408.16,446.58,2024-10-26
USE-00025737,PROD-00007396,MAT-004,202.69,447.96,2026-03-04
USE-00025738,PROD-00030497,MAT-007,265.14,34.1,2026-05-09
USE-00025739,PROD-00097662,MAT-007,179.48,450.88,2025-07-16
USE-00025740,PROD-00298274,MAT-001,612.25,431.55,2025-10-31
USE-00025741,PROD-00195290,MAT-006,215.07,447.04,2026-06-16
USE-00025742,PROD-00106844,MAT-010,352.19,375.77,2026-06-05
USE-00025743,PROD-00191842,MAT-004,921.24,469.49,2024-11-14
USE-00025744,PROD-00287886,MAT-005,314.58,215.97,2024-09-29
USE-00025745,PROD-00014894,MAT-010,775.62,409.69,2025-11-24
USE-00025746,PROD-00075559,MAT-004,850.35,89.45,2024-11-06
USE-00025747,PROD-00026980,MAT-006,241.84,53.78,2025-12-11
USE-00025748,PROD-00137988,MAT-008,567.63,446.98,2024-11-19
USE-00025749,PROD-00059680,MAT-008,835.32,388.28,2025-02-11
USE-00025750,PROD-00057428,MAT-004,972.59,45.43,2026-05-04
USE-00025751,PROD-00291907,MAT-006,874.1,353.25,2025-04-23
USE-00025752,PROD-00082776,MAT-007,616.76,137.83,2025-07-14
USE-00025753,PROD-00239255,MAT-004,634.24,94.02,2025-01-11
USE-00025754,PROD-00192455,MAT-003,686.37,361.4,2026-06-26
USE-00025755,PROD-00007097,MAT-004,666.97,478.44,2026-06-23
USE-00025756,PROD-00227873,MAT-006,154.4,468.72,2025-10-18
USE-00025757,PROD-00228355,MAT-007,32.07,157.68,2025-11-07
USE-00025758,PROD-00283265,MAT-006,681.08,208.05,2025-06-23
USE-00025759,PROD-00135902,MAT-001,843.91,487.42,2026-05-23
USE-00025760,PROD-00250871,MAT-002,850.97,45.29,2024-09-11
USE-00025761,PROD-00068113,MAT-002,860.53,25.73,2025-09-12
USE-00025762,PROD-00227025,MAT-008,496.08,52.11,2026-01-28
USE-00025763,PROD-00208913,MAT-003,406.79,320.49,2025-01-23
USE-00025764,PROD-00037037,MAT-005,580.72,250.07,2025-05-13
USE-00025765,PROD-00061942,MAT-004,49.01,381.49,2024-10-17
USE-00025766,PROD-00217009,MAT-003,520.15,51.84,2026-05-11
USE-00025767,PROD-00268241,MAT-005,35.63,17.35,2026-07-15
USE-00025768,PROD-00240582,MAT-001,673.06,123.88,2026-02-24
USE-00025769,PROD-00114780,MAT-006,632.18,227.0,2026-08-05
USE-00025770,PROD-00051520,MAT-008,34.02,463.76,2024-11-21
USE-00025771,PROD-00234512,MAT-005,171.08,182.73,2026-02-16
USE-00025772,PROD-00285177,MAT-009,587.34,360.74,2026-02-25
USE-00025773,PROD-00159161,MAT-001,491.44,188.28,2025-05-26
USE-00025774,PROD-00242706,MAT-001,887.25,275.69,2026-04-11
USE-00025775,PROD-00294933,MAT-004,629.31,481.93,2024-10-18
USE-00025776,PROD-00041748,MAT-003,146.04,329.78,2026-07-11
USE-00025777,PROD-00228597,MAT-010,877.86,296.74,2025-11-14
USE-00025778,PROD-00159989,MAT-004,778.45,457.61,2026-05-30
USE-00025779,PROD-00113786,MAT-005,808.51,176.65,2024-10-26
USE-00025780,PROD-00146215,MAT-008,160.72,486.74,2026-06-17
USE-00025781,PROD-00113714,MAT-005,192.56,426.09,2024-09-15
USE-00025782,PROD-00182704,MAT-003,320.57,382.84,2026-07-17
USE-00025783,PROD-00237718,MAT-003,850.43,358.55,2026-01-07
USE-00025784,PROD-00108632,MAT-010,967.4,472.77,2025-11-10
USE-00025785,PROD-00125276,MAT-009,946.59,215.66,2025-09-18
USE-00025786,PROD-00273331,MAT-005,882.64,338.07,2025-07-19
USE-00025787,PROD-00020318,MAT-008,785.62,78.0,2026-07-18
USE-00025788,PROD-00027606,MAT-005,186.81,224.57,2024-10-24
USE-00025789,PROD-00229995,MAT-008,105.65,265.46,2024-10-25
USE-00025790,PROD-00012079,MAT-002,832.09,38.95,2025-12-02
USE-00025791,PROD-00194996,MAT-002,120.04,418.33,2025-02-22
USE-00025792,PROD-00182172,MAT-009,655.84,159.81,2024-10-11
USE-00025793,PROD-00180531,MAT-002,550.67,225.39,2025-02-05
USE-00025794,PROD-00116500,MAT-006,41.62,422.24,2026-07-03
USE-00025795,PROD-00073402,MAT-009,16.09,158.51,2026-02-04
USE-00025796,PROD-00281061,MAT-007,17.53,130.03,2025-07-07
USE-00025797,PROD-00297092,MAT-002,867.0,112.58,2025-05-26
USE-00025798,PROD-00140496,MAT-003,120.75,493.96,2025-07-04
USE-00025799,PROD-00070244,MAT-001,557.26,319.17,2025-12-11
USE-00025800,PROD-00131981,MAT-009,907.75,489.08,2026-07-27
USE-00025801,PROD-00227419,MAT-005,199.32,340.79,2025-05-02
USE-00025802,PROD-00120366,MAT-002,154.61,243.29,2024-10-18
USE-00025803,PROD-00141678,MAT-007,649.66,398.71,2025-11-21
USE-00025804,PROD-00135181,MAT-009,296.37,148.03,2026-07-14
USE-00025805,PROD-00172803,MAT-005,912.96,442.89,2024-11-22
USE-00025806,PROD-00081818,MAT-001,341.25,28.02,2025-06-02
USE-00025807,PROD-00122289,MAT-007,595.04,60.42,2024-09-04
USE-00025808,PROD-00006399,MAT-005,535.46,104.66,2026-05-17
USE-00025809,PROD-00184266,MAT-010,478.11,73.89,2024-09-01
USE-00025810,PROD-00023826,MAT-001,744.1,18.64,2025-09-16
USE-00025811,PROD-00165748,MAT-003,961.86,486.36,2025-11-18
USE-00025812,PROD-00191990,MAT-001,212.32,138.34,2025-02-05
USE-00025813,PROD-00002654,MAT-007,244.36,220.34,2026-06-23
USE-00025814,PROD-00070256,MAT-009,368.95,230.1,2025-10-28
USE-00025815,PROD-00078740,MAT-003,94.39,406.28,2026-07-06
USE-00025816,PROD-00147099,MAT-004,861.54,231.9,2025-02-18
USE-00025817,PROD-00082859,MAT-006,594.57,458.58,2025-01-23
USE-00025818,PROD-00269443,MAT-002,745.61,180.19,2025-03-31
USE-00025819,PROD-00124988,MAT-009,227.57,106.45,2024-12-24
USE-00025820,PROD-00126942,MAT-004,552.92,398.83,2026-07-09
USE-00025821,PROD-00065494,MAT-009,955.04,69.56,2025-08-30
USE-00025822,PROD-00045224,MAT-002,688.11,78.89,2026-06-22
USE-00025823,PROD-00249570,MAT-003,588.3,14.95,2025-01-15
USE-00025824,PROD-00047244,MAT-006,348.97,113.84,2026-04-02
USE-00025825,PROD-00126822,MAT-005,406.57,464.73,2025-10-29
USE-00025826,PROD-00151292,MAT-010,697.71,413.23,2025-05-11
USE-00025827,PROD-00201782,MAT-005,876.56,118.52,2026-04-21
USE-00025828,PROD-00290618,MAT-004,568.67,45.35,2024-11-04
USE-00025829,PROD-00140214,MAT-008,217.42,221.88,2026-07-06
USE-00025830,PROD-00159233,MAT-003,110.05,429.24,2025-03-19
USE-00025831,PROD-00171569,MAT-007,591.42,64.32,2025-07-11
USE-00025832,PROD-00103395,MAT-004,402.87,439.23,2025-03-22
USE-00025833,PROD-00222550,MAT-008,275.92,265.48,2025-07-12
USE-00025834,PROD-00199745,MAT-007,970.48,12.32,2025-03-30
USE-00025835,PROD-00293891,MAT-007,639.31,85.73,2026-06-25
USE-00025836,PROD-00095445,MAT-003,842.99,170.08,2025-02-01
USE-00025837,PROD-00162681,MAT-010,785.83,108.98,2024-11-24
USE-00025838,PROD-00219594,MAT-004,182.57,420.48,2026-06-01
USE-00025839,PROD-00262525,MAT-010,998.24,113.27,2025-09-30
USE-00025840,PROD-00138523,MAT-002,253.14,179.29,2024-11-05
USE-00025841,PROD-00163433,MAT-001,216.46,149.2,2026-02-25
USE-00025842,PROD-00152339,MAT-010,655.12,70.68,2025-06-06
USE-00025843,PROD-00098964,MAT-004,413.37,22.98,2025-07-14
USE-00025844,PROD-00044665,MAT-007,752.7,458.31,2026-05-09
USE-00025845,PROD-00293849,MAT-007,130.81,272.95,2026-07-07
USE-00025846,PROD-00223791,MAT-001,106.36,331.76,2025-08-21
USE-00025847,PROD-00064669,MAT-006,45.36,234.66,2026-01-17
USE-00025848,PROD-00055580,MAT-009,86.61,452.86,2026-02-27
USE-00025849,PROD-00195817,MAT-009,37.75,322.35,2024-11-21
USE-00025850,PROD-00050029,MAT-005,559.94,340.64,2024-10-08
USE-00025851,PROD-00011984,MAT-002,954.75,486.49,2026-07-21
USE-00025852,PROD-00165580,MAT-001,40.29,74.4,2025-12-04
USE-00025853,PROD-00280099,MAT-003,399.36,238.44,2026-03-21
USE-00025854,PROD-00040716,MAT-005,167.18,249.89,2025-11-28
USE-00025855,PROD-00135720,MAT-006,674.06,261.79,2024-12-01
USE-00025856,PROD-00049785,MAT-003,484.7,230.91,2025-01-31
USE-00025857,PROD-00247309,MAT-001,79.07,207.34,2026-02-27
USE-00025858,PROD-00080404,MAT-008,840.4,373.44,2025-08-02
USE-00025859,PROD-00232269,MAT-006,294.46,108.9,2025-12-03
USE-00025860,PROD-00123357,MAT-008,556.3,266.86,2025-01-30
USE-00025861,PROD-00275683,MAT-005,298.92,156.34,2025-03-12
USE-00025862,PROD-00243601,MAT-001,39.94,370.64,2026-05-14
USE-00025863,PROD-00230361,MAT-003,14.56,180.95,2025-08-12
USE-00025864,PROD-00078138,MAT-010,419.21,279.53,2025-03-20
USE-00025865,PROD-00031652,MAT-002,953.86,267.05,2026-03-17
USE-00025866,PROD-00132430,MAT-006,12.32,443.56,2026-07-14
USE-00025867,PROD-00097547,MAT-001,120.97,230.07,2026-02-12
USE-00025868,PROD-00288740,MAT-008,471.88,367.2,2025-03-17
USE-00025869,PROD-00250386,MAT-010,520.81,120.74,2025-02-28
USE-00025870,PROD-00254432,MAT-006,634.47,496.82,2025-12-20
USE-00025871,PROD-00058023,MAT-002,804.59,229.17,2025-06-18
USE-00025872,PROD-00049840,MAT-002,239.61,162.55,2026-08-02
USE-00025873,PROD-00115663,MAT-010,948.77,48.16,2025-08-27
USE-00025874,PROD-00235026,MAT-005,451.66,81.62,2026-07-05
USE-00025875,PROD-00083058,MAT-001,807.75,33.33,2025-12-02
USE-00025876,PROD-00253849,MAT-003,735.66,400.55,2025-06-04
USE-00025877,PROD-00088039,MAT-008,693.51,267.48,2025-09-01
USE-00025878,PROD-00101432,MAT-007,236.78,433.31,2025-11-14
USE-00025879,PROD-00165497,MAT-006,266.86,470.2,2026-04-02
USE-00025880,PROD-00292773,MAT-009,537.92,299.87,2026-07-15
USE-00025881,PROD-00277128,MAT-004,921.58,316.67,2025-06-21
USE-00025882,PROD-00034842,MAT-006,743.44,263.06,2025-04-12
USE-00025883,PROD-00186324,MAT-006,383.35,64.83,2026-01-12
USE-00025884,PROD-00198642,MAT-010,482.42,164.09,2025-11-12
USE-00025885,PROD-00137381,MAT-004,553.18,212.11,2024-10-29
USE-00025886,PROD-00020274,MAT-003,686.33,187.51,2026-01-12
USE-00025887,PROD-00076753,MAT-007,299.65,312.97,2026-05-28
USE-00025888,PROD-00293612,MAT-002,865.65,184.39,2025-04-01
USE-00025889,PROD-00101431,MAT-008,185.68,72.5,2024-11-21
USE-00025890,PROD-00186975,MAT-008,827.59,137.79,2025-11-07
USE-00025891,PROD-00271410,MAT-004,234.74,58.2,2025-12-24
USE-00025892,PROD-00032852,MAT-006,540.1,371.55,2025-01-11
USE-00025893,PROD-00141910,MAT-007,411.92,128.63,2025-03-21
USE-00025894,PROD-00077958,MAT-008,483.57,122.0,2025-01-22
USE-00025895,PROD-00297869,MAT-002,988.39,359.09,2024-11-17
USE-00025896,PROD-00232015,MAT-006,15.14,348.49,2026-07-19
USE-00025897,PROD-00010653,MAT-003,673.03,380.1,2025-02-17
USE-00025898,PROD-00099787,MAT-003,160.69,16.43,2025-01-08
USE-00025899,PROD-00251440,MAT-005,99.39,406.16,2026-07-27
USE-00025900,PROD-00085270,MAT-001,422.64,378.38,2026-08-10
USE-00025901,PROD-00153872,MAT-007,635.44,231.19,2025-08-26
USE-00025902,PROD-00040988,MAT-002,636.4,92.48,2024-12-26
USE-00025903,PROD-00002723,MAT-008,740.01,280.24,2026-04-28
USE-00025904,PROD-00091544,MAT-004,756.59,59.79,2024-11-07
USE-00025905,PROD-00166839,MAT-003,290.32,379.43,2026-05-21
USE-00025906,PROD-00237229,MAT-002,305.88,295.78,2026-01-11
USE-00025907,PROD-00200185,MAT-002,484.17,362.35,2025-01-10
USE-00025908,PROD-00291110,MAT-005,238.15,77.59,2026-05-06
USE-00025909,PROD-00121087,MAT-003,660.46,286.05,2025-07-29
USE-00025910,PROD-00142878,MAT-007,598.21,40.8,2026-04-16
USE-00025911,PROD-00068292,MAT-009,643.37,301.5,2025-08-29
USE-00025912,PROD-00094340,MAT-008,755.76,441.71,2025-04-21
USE-00025913,PROD-00215806,MAT-010,949.1,235.94,2024-09-07
USE-00025914,PROD-00212494,MAT-010,800.94,79.7,2025-07-14
USE-00025915,PROD-00277612,MAT-001,769.66,350.49,2026-06-10
USE-00025916,PROD-00141413,MAT-005,609.75,288.49,2026-04-02
USE-00025917,PROD-00207865,MAT-003,267.66,450.81,2025-01-11
USE-00025918,PROD-00123828,MAT-009,114.87,327.86,2025-03-12
USE-00025919,PROD-00276857,MAT-008,396.36,111.23,2026-07-23
USE-00025920,PROD-00060423,MAT-008,871.22,397.35,2026-02-25
USE-00025921,PROD-00232097,MAT-004,15.62,15.86,2025-09-25
USE-00025922,PROD-00136387,MAT-001,619.6,158.34,2024-10-21
USE-00025923,PROD-00292418,MAT-002,478.7,231.37,2026-02-01
USE-00025924,PROD-00083994,MAT-008,322.31,172.98,2025-09-05
USE-00025925,PROD-00258022,MAT-010,143.08,442.05,2025-06-14
USE-00025926,PROD-00075679,MAT-002,808.4,483.2,2025-09-14
USE-00025927,PROD-00063957,MAT-008,923.32,280.12,2024-10-05
USE-00025928,PROD-00109765,MAT-008,642.41,404.14,2026-03-17
USE-00025929,PROD-00194565,MAT-004,481.58,160.2,2025-08-12
USE-00025930,PROD-00280207,MAT-009,17.78,145.0,2026-01-17
USE-00025931,PROD-00131951,MAT-007,979.61,175.13,2024-12-31
USE-00025932,PROD-00135340,MAT-002,193.23,145.56,2026-05-03
USE-00025933,PROD-00245971,MAT-010,122.11,314.96,2025-09-30
USE-00025934,PROD-00162115,MAT-004,663.83,268.61,2026-01-17
USE-00025935,PROD-00147058,MAT-002,132.98,397.47,2024-11-05
USE-00025936,PROD-00171737,MAT-010,585.97,81.36,2025-10-09
USE-00025937,PROD-00078889,MAT-005,64.13,258.46,2026-05-24
USE-00025938,PROD-00051628,MAT-008,338.84,91.41,2024-09-18
USE-00025939,PROD-00042317,MAT-009,278.11,357.41,2025-01-13
USE-00025940,PROD-00245798,MAT-006,781.94,342.0,2025-11-12
USE-00025941,PROD-00183236,MAT-007,132.58,249.07,2026-04-07
USE-00025942,PROD-00261942,MAT-002,591.99,21.96,2026-04-12
USE-00025943,PROD-00207693,MAT-010,361.09,254.8,2025-06-25
USE-00025944,PROD-00076491,MAT-006,155.11,206.29,2025-02-01
USE-00025945,PROD-00150944,MAT-004,236.45,347.19,2024-11-24
USE-00025946,PROD-00242231,MAT-004,189.48,292.73,2025-08-02
USE-00025947,PROD-00226963,MAT-007,757.23,70.85,2025-09-30
USE-00025948,PROD-00156148,MAT-003,276.0,268.39,2026-06-18
USE-00025949,PROD-00119839,MAT-003,858.2,65.05,2026-01-26
USE-00025950,PROD-00201576,MAT-010,704.26,66.23,2025-12-05
USE-00025951,PROD-00025219,MAT-008,553.8,433.83,2026-04-26
USE-00025952,PROD-00138974,MAT-003,648.2,164.39,2024-11-26
USE-00025953,PROD-00065795,MAT-006,97.2,179.15,2025-04-23
USE-00025954,PROD-00168936,MAT-009,61.52,159.46,2025-10-24
USE-00025955,PROD-00060970,MAT-007,416.34,220.03,2025-09-29
USE-00025956,PROD-00052850,MAT-003,632.63,106.75,2026-05-14
USE-00025957,PROD-00102088,MAT-006,847.73,161.43,2025-01-03
USE-00025958,PROD-00274885,MAT-007,663.22,176.63,2026-07-19
USE-00025959,PROD-00070723,MAT-010,24.78,236.4,2025-11-15
USE-00025960,PROD-00049765,MAT-006,661.94,49.9,2025-02-27
USE-00025961,PROD-00007703,MAT-008,225.65,485.93,2025-06-28
USE-00025962,PROD-00231976,MAT-004,119.19,447.19,2025-04-05
USE-00025963,PROD-00177086,MAT-008,692.3,58.99,2024-11-13
USE-00025964,PROD-00113945,MAT-009,245.12,389.3,2025-04-22
USE-00025965,PROD-00077232,MAT-003,813.06,459.22,2025-07-16
USE-00025966,PROD-00043606,MAT-010,325.15,80.65,2024-12-13
USE-00025967,PROD-00000990,MAT-007,811.33,187.5,2026-06-10
USE-00025968,PROD-00236293,MAT-006,963.67,277.52,2025-11-13
USE-00025969,PROD-00139601,MAT-001,175.46,445.47,2026-05-12
USE-00025970,PROD-00101578,MAT-002,552.48,362.7,2026-03-15
USE-00025971,PROD-00175860,MAT-005,75.12,307.88,2025-02-20
USE-00025972,PROD-00270025,MAT-007,661.72,87.56,2025-09-27
USE-00025973,PROD-00249620,MAT-003,698.32,161.52,2026-07-05
USE-00025974,PROD-00024490,MAT-009,979.11,97.33,2025-11-20
USE-00025975,PROD-00043559,MAT-003,587.0,494.55,2026-03-18
USE-00025976,PROD-00283787,MAT-003,259.36,318.48,2026-05-22
USE-00025977,PROD-00141954,MAT-007,867.92,148.22,2024-12-09
USE-00025978,PROD-00201363,MAT-008,676.37,385.72,2026-05-21
USE-00025979,PROD-00057040,MAT-008,846.47,28.39,2026-05-17
USE-00025980,PROD-00124645,MAT-006,113.74,85.94,2025-11-23
USE-00025981,PROD-00213043,MAT-010,434.63,34.19,2026-08-01
USE-00025982,PROD-00001062,MAT-006,314.31,272.15,2026-06-19
USE-00025983,PROD-00003975,MAT-006,305.87,181.1,2025-05-07
USE-00025984,PROD-00036128,MAT-006,841.89,172.91,2025-12-23
USE-00025985,PROD-00003059,MAT-010,110.33,366.73,2026-04-11
USE-00025986,PROD-00296758,MAT-005,622.68,253.58,2025-06-06
USE-00025987,PROD-00139077,MAT-007,828.49,457.17,2026-04-18
USE-00025988,PROD-00298539,MAT-009,185.18,119.91,2026-02-09
USE-00025989,PROD-00038651,MAT-008,755.54,201.13,2024-09-18
USE-00025990,PROD-00259036,MAT-006,996.69,80.5,2025-07-30
USE-00025991,PROD-00025085,MAT-010,159.75,297.95,2024-09-11
USE-00025992,PROD-00041322,MAT-009,989.36,32.1,2026-02-28
USE-00025993,PROD-00257518,MAT-010,383.61,445.26,2025-04-07
USE-00025994,PROD-00221591,MAT-003,142.35,117.89,2026-06-08
USE-00025995,PROD-00270843,MAT-007,215.68,405.45,2025-10-05
USE-00025996,PROD-00239667,MAT-001,589.29,322.2,2024-09-05
USE-00025997,PROD-00007578,MAT-010,176.85,457.03,2025-10-19
USE-00025998,PROD-00095402,MAT-004,648.77,49.65,2025-04-02
USE-00025999,PROD-00004311,MAT-010,513.06,445.6,2025-10-05
USE-00026000,PROD-00145740,MAT-003,676.66,192.57,2024-12-12
USE-00026001,PROD-00111276,MAT-003,959.73,198.07,2025-03-03
USE-00026002,PROD-00203482,MAT-004,908.47,215.16,2024-10-25
USE-00026003,PROD-00223465,MAT-003,650.98,495.01,2026-05-05
USE-00026004,PROD-00032797,MAT-006,242.9,162.5,2025-08-15
USE-00026005,PROD-00047705,MAT-007,162.98,468.57,2024-10-23
USE-00026006,PROD-00036369,MAT-001,743.23,282.67,2026-06-06
USE-00026007,PROD-00007199,MAT-007,869.46,48.71,2024-11-30
USE-00026008,PROD-00125134,MAT-009,581.87,161.41,2026-03-27
USE-00026009,PROD-00171833,MAT-006,134.92,317.85,2026-05-28
USE-00026010,PROD-00171605,MAT-002,963.48,311.43,2026-06-28
USE-00026011,PROD-00003279,MAT-007,883.98,329.24,2026-02-28
USE-00026012,PROD-00133522,MAT-005,670.55,172.73,2026-07-08
USE-00026013,PROD-00171387,MAT-010,209.56,47.6,2025-05-19
USE-00026014,PROD-00285606,MAT-008,375.17,487.49,2025-06-13
USE-00026015,PROD-00214785,MAT-010,888.65,346.17,2026-05-23
USE-00026016,PROD-00289034,MAT-007,582.29,311.74,2025-02-15
USE-00026017,PROD-00037775,MAT-010,138.33,315.29,2026-05-22
USE-00026018,PROD-00108900,MAT-003,215.96,299.6,2025-12-26
USE-00026019,PROD-00284508,MAT-008,745.13,397.35,2024-12-07
USE-00026020,PROD-00063076,MAT-006,860.09,14.7,2026-03-04
USE-00026021,PROD-00061773,MAT-006,630.21,335.33,2026-02-01
USE-00026022,PROD-00225261,MAT-007,953.18,47.99,2026-02-01
USE-00026023,PROD-00286357,MAT-003,682.57,489.5,2025-10-25
USE-00026024,PROD-00127188,MAT-004,142.77,62.85,2025-10-05
USE-00026025,PROD-00194075,MAT-008,137.3,141.85,2026-04-10
USE-00026026,PROD-00245948,MAT-002,15.43,305.65,2025-11-05
USE-00026027,PROD-00057765,MAT-009,78.97,413.12,2025-05-05
USE-00026028,PROD-00046843,MAT-002,183.81,164.53,2025-02-09
USE-00026029,PROD-00032163,MAT-006,478.78,80.29,2025-01-10
USE-00026030,PROD-00030963,MAT-005,768.71,261.21,2024-12-27
USE-00026031,PROD-00166850,MAT-002,336.3,136.02,2025-06-23
USE-00026032,PROD-00035137,MAT-003,604.38,156.95,2025-12-30
USE-00026033,PROD-00262546,MAT-003,809.67,75.46,2025-09-29
USE-00026034,PROD-00211539,MAT-005,386.99,380.49,2025-07-24
USE-00026035,PROD-00019880,MAT-010,122.22,412.52,2025-02-08
USE-00026036,PROD-00181084,MAT-006,679.57,206.45,2026-05-29
USE-00026037,PROD-00174418,MAT-004,266.58,258.06,2025-04-21
USE-00026038,PROD-00132504,MAT-010,399.07,433.59,2025-10-03
USE-00026039,PROD-00270607,MAT-004,717.24,377.73,2024-12-09
USE-00026040,PROD-00297770,MAT-002,352.23,92.92,2025-01-03
USE-00026041,PROD-00010229,MAT-009,241.23,135.89,2025-10-13
USE-00026042,PROD-00012765,MAT-004,897.48,210.81,2024-12-23
USE-00026043,PROD-00052894,MAT-009,720.73,384.39,2025-10-02
USE-00026044,PROD-00081982,MAT-002,231.79,226.94,2026-05-29
USE-00026045,PROD-00278341,MAT-001,124.31,190.34,2025-10-19
USE-00026046,PROD-00263306,MAT-004,144.14,28.04,2025-05-10
USE-00026047,PROD-00112824,MAT-008,231.64,90.09,2026-03-04
USE-00026048,PROD-00223763,MAT-003,517.42,462.17,2026-02-21
USE-00026049,PROD-00200131,MAT-007,314.67,106.45,2025-12-21
USE-00026050,PROD-00034709,MAT-004,428.03,58.47,2024-08-28
USE-00026051,PROD-00117792,MAT-004,460.81,347.55,2025-12-07
USE-00026052,PROD-00070137,MAT-002,856.16,23.27,2025-03-27
USE-00026053,PROD-00277207,MAT-007,48.43,128.67,2025-12-14
USE-00026054,PROD-00219307,MAT-002,843.8,158.92,2025-07-26
USE-00026055,PROD-00165046,MAT-003,994.37,489.27,2026-05-07
USE-00026056,PROD-00210029,MAT-007,600.09,95.85,2025-01-28
USE-00026057,PROD-00032386,MAT-002,194.17,374.47,2025-06-13
USE-00026058,PROD-00148231,MAT-008,339.71,14.87,2025-07-15
USE-00026059,PROD-00221596,MAT-006,616.6,413.41,2026-01-06
USE-00026060,PROD-00167083,MAT-008,185.3,379.29,2026-02-13
USE-00026061,PROD-00179043,MAT-008,334.26,221.54,2026-05-27
USE-00026062,PROD-00016257,MAT-005,809.4,467.77,2024-09-05
USE-00026063,PROD-00178546,MAT-001,58.02,133.28,2025-09-30
USE-00026064,PROD-00129623,MAT-005,763.44,239.95,2025-12-07
USE-00026065,PROD-00111200,MAT-003,223.67,193.49,2025-11-01
USE-00026066,PROD-00138562,MAT-006,652.68,21.64,2026-04-16
USE-00026067,PROD-00061403,MAT-007,117.89,355.19,2024-10-14
USE-00026068,PROD-00154420,MAT-005,134.52,92.22,2025-04-11
USE-00026069,PROD-00139132,MAT-010,419.18,401.47,2026-06-19
USE-00026070,PROD-00097302,MAT-007,302.25,493.7,2025-02-01
USE-00026071,PROD-00009013,MAT-004,336.39,458.52,2025-09-22
USE-00026072,PROD-00036016,MAT-009,541.99,427.89,2025-12-23
USE-00026073,PROD-00211208,MAT-010,393.01,199.6,2024-08-29
USE-00026074,PROD-00080952,MAT-005,677.2,162.07,2025-07-24
USE-00026075,PROD-00275722,MAT-007,761.19,276.86,2025-09-17
USE-00026076,PROD-00056045,MAT-001,784.44,424.53,2024-12-19
