usage_id,production_id,material_id,quantity_used,unit_cost,usage_date
USE-00026010,PROD-00108516,MAT-010,357.01,179.13,2026-03-10
USE-00026011,PROD-00249257,MAT-009,587.91,23.26,2025-01-02
USE-00026012,PROD-00040066,MAT-005,404.11,200.42,2026-02-20
USE-00026013,PROD-00259360,MAT-009,648.02,363.75,2026-04-02
USE-00026014,PROD-00056653,MAT-010,847.68,436.53,2025-12-06
USE-00026015,PROD-00126287,MAT-006,404.81,342.44,2024-11-03
USE-00026016,PROD-00147106,MAT-001,896.17,418.71,2025-11-13
USE-00026017,PROD-00177036,MAT-007,603.99,434.5,2025-11-10
USE-00026018,PROD-00279264,MAT-004,56.17,39.98,2026-02-06
USE-00026019,PROD-00285145,MAT-009,916.57,98.43,2025-04-13
USE-00026020,PROD-00211184,MAT-004,920.94,480.43,2025-11-18
USE-00026021,PROD-00252526,MAT-006,78.4,45.67,2025-04-29
USE-00026022,PROD-00233075,MAT-010,692.45,189.12,2024-09-04
USE-00026023,PROD-00249367,MAT-008,720.08,242.49,2026-05-19
USE-00026024,PROD-00195750,MAT-003,477.34,226.64,2025-04-03
USE-00026025,PROD-00059082,MAT-005,177.33,338.26,2024-12-16
USE-00026026,PROD-00274630,MAT-007,256.09,394.55,2026-08-17
USE-00026027,PROD-00185408,MAT-001,433.64,222.62,2025-10-19
USE-00026028,PROD-00098482,MAT-006,742.94,82.79,2026-08-03
USE-00026029,PROD-00139525,MAT-009,892.7,151.31,2025-09-09
USE-00026030,PROD-00166178,MAT-010,143.03,247.91,2024-09-21
USE-00026031,PROD-00143491,MAT-010,774.32,408.02,2026-07-02
USE-00026032,PROD-00213310,MAT-006,265.73,397.87,2025-03-11
USE-00026033,PROD-00233267,MAT-004,350.72,424.09,2025-09-24
USE-00026034,PROD-00258157,MAT-003,749.39,361.72,2026-06-20
USE-00026035,PROD-00006374,MAT-002,941.02,89.87,2026-01-04
USE-00026036,PROD-00201829,MAT-007,113.53,361.79,2026-04-01
USE-00026037,PROD-00133495,MAT-009,587.4,244.28,2026-05-18
USE-00026038,PROD-00149302,MAT-001,144.23,458.17,2025-12-27
USE-00026039,PROD-00104436,MAT-009,853.73,290.49,2026-08-12
USE-00026040,PROD-00259706,MAT-010,796.6,68.14,2025-03-30
USE-00026041,PROD-00205786,MAT-002,889.34,280.25,2025-06-27
USE-00026042,PROD-00293577,MAT-001,557.88,484.02,2024-10-30
USE-00026043,PROD-00287967,MAT-007,665.42,128.76,2024-12-09
USE-00026044,PROD-00281201,MAT-003,672.18,237.61,2024-09-06
USE-00026045,PROD-00068720,MAT-004,605.7,432.08,2025-08-18
USE-00026046,PROD-00100109,MAT-010,98.88,158.84,2026-01-25
USE-00026047,PROD-00021590,MAT-007,579.19,150.95,2026-07-09
USE-00026048,PROD-00079761,MAT-004,905.82,293.7,2024-11-01
USE-00026049,PROD-00039553,MAT-007,296.69,436.17,2025-10-18
USE-00026050,PROD-00072958,MAT-010,870.19,85.36,2025-05-19
USE-00026051,PROD-00187698,MAT-008,878.55,95.04,2025-06-05
USE-00026052,PROD-00127129,MAT-005,46.61,19.83,2026-01-01
USE-00026053,PROD-00167571,MAT-006,433.39,387.53,2026-04-14
USE-00026054,PROD-00065198,MAT-006,745.53,365.48,2025-01-15
USE-00026055,PROD-00197082,MAT-008,47.03,338.31,2024-12-12
USE-00026056,PROD-00187804,MAT-010,864.39,108.68,2025-12-02
USE-00026057,PROD-00224008,MAT-006,607.53,101.32,2025-07-28
USE-00026058,PROD-00206421,MAT-005,72.18,64.35,2024-10-13
USE-00026059,PROD-00263016,MAT-008,149.39,138.08,2025-12-10
USE-00026060,PROD-00147267,MAT-009,10.16,386.2,2026-06-29
USE-00026061,PROD-00103161,MAT-001,359.49,234.31,2025-10-13
USE-00026062,PROD-00117125,MAT-007,645.79,442.05,2025-07-18
USE-00026063,PROD-00105543,MAT-009,393.16,142.82,2024-11-08
USE-00026064,PROD-00204431,MAT-008,245.05,247.35,2026-08-13
USE-00026065,PROD-00097916,MAT-004,50.28,473.16,2025-09-09
USE-00026066,PROD-00090988,MAT-008,889.91,481.1,2025-01-03
USE-00026067,PROD-00082830,MAT-005,492.11,480.64,2025-04-21
USE-00026068,PROD-00243647,MAT-006,85.57,321.07,2025-10-13
USE-00026069,PROD-00074376,MAT-001,704.58,133.33,2026-05-15
USE-00026070,PROD-00170596,MAT-004,777.69,298.28,2026-03-13
USE-00026071,PROD-00068597,MAT-010,744.09,33.77,2025-06-06
USE-00026072,PROD-00103330,MAT-009,270.34,343.57,2026-06-03
USE-00026073,PROD-00273995,MAT-008,608.31,245.47,2026-05-11
USE-00026074,PROD-00171398,MAT-006,888.85,385.85,2025-05-21
USE-00026075,PROD-00154153,MAT-007,49.05,63.54,2025-05-22
USE-00026076,PROD-00111791,MAT-007,445.98,56.88,2024-12-12
USE-00026077,PROD-00265824,MAT-009,491.89,239.42,2025-06-10
USE-00026078,PROD-00209279,MAT-009,948.84,307.41,2025-08-30
USE-00026079,PROD-00045071,MAT-003,705.73,360.88,2025-09-15
USE-00026080,PROD-00218733,MAT-002,904.98,144.08,2025-05-23
USE-00026081,PROD-00001058,MAT-003,788.94,401.57,2026-02-28
USE-00026082,PROD-00216570,MAT-010,834.52,254.34,2025-06-15
USE-00026083,PROD-00065853,MAT-003,11.35,33.7,2025-07-08
USE-00026084,PROD-00171026,MAT-007,261.02,366.93,2025-03-25
USE-00026085,PROD-00171649,MAT-008,523.81,228.51,2024-11-08
USE-00026086,PROD-00129251,MAT-003,508.63,205.38,2025-08-09
USE-00026087,PROD-00275386,MAT-004,342.97,271.92,2025-07-18
USE-00026088,PROD-00283255,MAT-006,548.76,445.91,2026-01-15
USE-00026089,PROD-00251968,MAT-005,443.71,477.74,2024-10-12
USE-00026090,PROD-00224730,MAT-007,568.01,270.5,2026-06-03
USE-00026091,PROD-00130305,MAT-010,158.55,41.28,2025-05-17
USE-00026092,PROD-00008897,MAT-001,545.32,50.31,2026-06-19
USE-00026093,PROD-00260922,MAT-005,129.62,338.46,2025-08-24
USE-00026094,PROD-00141797,MAT-008,136.16,448.24,2026-03-30
USE-00026095,PROD-00211796,MAT-007,582.94,132.72,2026-04-17
USE-00026096,PROD-00025297,MAT-002,76.08,182.03,2025-08-19
USE-00026097,PROD-00253962,MAT-003,827.66,198.18,2026-03-09
USE-00026098,PROD-00274463,MAT-002,991.3,95.94,2025-02-06
USE-00026099,PROD-00187888,MAT-001,218.22,329.94,2024-11-29
USE-00026100,PROD-00027813,MAT-007,761.02,42.27,2025-12-16
USE-00026101,PROD-00199949,MAT-007,973.97,315.23,2025-05-06
USE-00026102,PROD-00009827,MAT-001,26.41,15.11,2025-03-31
USE-00026103,PROD-00086793,MAT-004,604.45,83.86,2025-11-13
USE-00026104,PROD-00158501,MAT-005,101.67,470.54,2024-11-08
USE-00026105,PROD-00297548,MAT-010,977.63,81.25,2024-12-16
USE-00026106,PROD-00204376,MAT-004,568.1,115.69,2026-07-29
USE-00026107,PROD-00020373,MAT-006,652.86,413.57,2025-08-08
USE-00026108,PROD-00149631,MAT-001,16.3,467.8,2026-02-11
USE-00026109,PROD-00026351,MAT-010,291.63,333.2,2024-12-26
USE-00026110,PROD-00011587,MAT-005,638.93,233.87,2025-07-26
USE-00026111,PROD-00296081,MAT-007,65.07,343.67,2025-11-18
USE-00026112,PROD-00172865,MAT-005,681.95,498.05,2024-11-28
USE-00026113,PROD-00067586,MAT-002,867.87,28.37,2024-09-16
USE-00026114,PROD-00204850,MAT-001,994.98,212.26,2025-12-05
USE-00026115,PROD-00085698,MAT-007,103.34,462.2,2025-03-19
USE-00026116,PROD-00101662,MAT-001,290.75,296.74,2025-12-03
USE-00026117,PROD-00209603,MAT-009,423.62,68.02,2026-06-23
USE-00026118,PROD-00036012,MAT-006,569.29,314.88,2026-01-28
USE-00026119,PROD-00051199,MAT-006,825.41,248.53,2026-04-25
USE-00026120,PROD-00182625,MAT-007,399.91,432.28,2025-03-10
USE-00026121,PROD-00104075,MAT-002,619.82,224.56,2025-10-22
USE-00026122,PROD-00186792,MAT-006,232.9,480.85,2025-02-14
USE-00026123,PROD-00029981,MAT-004,136.62,32.91,2025-08-11
USE-00026124,PROD-00229025,MAT-007,725.52,301.86,2025-01-30
USE-00026125,PROD-00160119,MAT-009,924.77,297.56,2025-06-20
USE-00026126,PROD-00128920,MAT-005,207.18,29.03,2024-10-22
USE-00026127,PROD-00065876,MAT-009,505.75,481.93,2026-08-21
USE-00026128,PROD-00283741,MAT-008,385.19,191.79,2025-03-19
USE-00026129,PROD-00075383,MAT-008,32.57,471.74,2026-03-28
USE-00026130,PROD-00047042,MAT-006,840.13,327.35,2025-01-08
USE-00026131,PROD-00150944,MAT-001,450.09,133.35,2026-04-28
USE-00026132,PROD-00034630,MAT-010,203.46,250.38,2025-10-25
USE-00026133,PROD-00202534,MAT-008,835.8,484.48,2026-04-02
USE-00026134,PROD-00255125,MAT-007,425.14,41.4,2024-12-24
USE-00026135,PROD-00020464,MAT-010,452.86,314.4,2026-08-23
USE-00026136,PROD-00178350,MAT-008,769.95,275.08,2026-05-11
USE-00026137,PROD-00255597,MAT-007,277.49,163.17,2026-06-27
USE-00026138,PROD-00046998,MAT-002,89.26,483.02,2025-12-02
USE-00026139,PROD-00086392,MAT-009,810.55,115.44,2026-08-17
USE-00026140,PROD-00114252,MAT-004,74.83,400.17,2025-06-20
USE-00026141,PROD-00273765,MAT-009,974.67,151.02,2025-03-28
USE-00026142,PROD-00052601,MAT-008,97.74,178.31,2025-12-21
USE-00026143,PROD-00209620,MAT-008,424.66,82.84,2024-11-27
USE-00026144,PROD-00126558,MAT-006,492.26,369.74,2024-09-22
USE-00026145,PROD-00026513,MAT-005,730.48,497.81,2025-06-19
USE-00026146,PROD-00086636,MAT-008,326.43,57.57,2025-02-24
USE-00026147,PROD-00164822,MAT-004,79.59,251.0,2025-03-16
USE-00026148,PROD-00005765,MAT-001,788.45,87.13,2025-02-05
USE-00026149,PROD-00241638,MAT-010,338.16,203.57,2025-10-19
USE-00026150,PROD-00099745,MAT-008,912.37,194.5,2026-02-28
USE-00026151,PROD-00285415,MAT-006,82.0,233.52,2024-12-17
USE-00026152,PROD-00191950,MAT-003,342.55,10.22,2024-10-14
USE-00026153,PROD-00106800,MAT-010,891.82,378.87,2025-09-22
USE-00026154,PROD-00114349,MAT-001,275.65,416.52,2025-08-17
USE-00026155,PROD-00084314,MAT-005,107.31,284.81,2025-12-12
USE-00026156,PROD-00266340,MAT-007,139.5,167.21,2025-05-17
USE-00026157,PROD-00277661,MAT-003,461.53,100.03,2024-11-21
USE-00026158,PROD-00222130,MAT-007,224.67,85.92,2025-03-30
USE-00026159,PROD-00264913,MAT-002,46.22,14.4,2025-08-18
USE-00026160,PROD-00175051,MAT-007,288.82,222.22,2025-07-28
USE-00026161,PROD-00119269,MAT-007,962.47,203.27,2026-06-19
USE-00026162,PROD-00138917,MAT-006,222.21,209.39,2025-04-25
USE-00026163,PROD-00269483,MAT-009,214.85,299.46,2025-07-30
USE-00026164,PROD-00228076,MAT-010,852.09,261.71,2026-04-28
USE-00026165,PROD-00163636,MAT-002,146.09,267.22,2025-02-03
USE-00026166,PROD-00066106,MAT-005,438.21,449.48,2025-05-18
USE-00026167,PROD-00281362,MAT-001,806.15,328.87,2025-11-06
USE-00026168,PROD-00122153,MAT-008,976.46,476.15,2025-07-05
USE-00026169,PROD-00296177,MAT-006,208.13,211.43,2025-08-06
USE-00026170,PROD-00166174,MAT-009,58.56,403.65,2025-10-01
USE-00026171,PROD-00296083,MAT-006,690.38,180.88,2025-09-24
USE-00026172,PROD-00278152,MAT-006,111.28,242.78,2026-05-08
USE-00026173,PROD-00076833,MAT-003,781.93,433.34,2025-07-14
USE-00026174,PROD-00038273,MAT-010,150.59,177.04,2025-12-15
USE-00026175,PROD-00012344,MAT-002,740.82,335.99,2026-03-13
USE-00026176,PROD-00206242,MAT-001,31.65,93.16,2025-12-21
USE-00026177,PROD-00041286,MAT-003,97.21,161.89,2025-01-02
USE-00026178,PROD-00078763,MAT-002,829.13,13.61,2025-10-22
USE-00026179,PROD-00126984,MAT-002,666.9,343.86,2026-07-14
USE-00026180,PROD-00040435,MAT-009,806.67,421.79,2025-07-11
USE-00026181,PROD-00132805,MAT-001,505.09,292.22,2024-11-02
USE-00026182,PROD-00234033,MAT-006,496.69,495.46,2026-08-19
USE-00026183,PROD-00135953,MAT-009,574.71,416.97,2026-08-08
USE-00026184,PROD-00281747,MAT-004,373.46,238.08,2025-08-02
USE-00026185,PROD-00038149,MAT-008,968.94,190.91,2025-04-24
USE-00026186,PROD-00004426,MAT-003,295.28,278.94,2025-12-16
USE-00026187,PROD-00231194,MAT-003,232.58,346.83,2026-01-04
USE-00026188,PROD-00111689,MAT-003,395.03,19.31,2026-04-07
USE-00026189,PROD-00087581,MAT-003,412.12,40.81,2026-08-07
USE-00026190,PROD-00297620,MAT-010,445.5,159.85,2024-08-31
USE-00026191,PROD-00218251,MAT-004,334.0,299.14,2025-08-24
USE-00026192,PROD-00159837,MAT-001,751.81,208.73,2026-06-27
USE-00026193,PROD-00130171,MAT-002,137.22,164.24,2025-11-21
USE-00026194,PROD-00187493,MAT-005,418.33,56.44,2025-07-20
USE-00026195,PROD-00053273,MAT-001,140.99,58.64,2025-10-26
USE-00026196,PROD-00202506,MAT-005,199.72,345.78,2025-10-02
USE-00026197,PROD-00042522,MAT-006,808.15,118.57,2025-05-10
USE-00026198,PROD-00266507,MAT-006,750.97,425.38,2025-03-28
USE-00026199,PROD-00224555,MAT-001,219.24,129.0,2025-08-14
USE-00026200,PROD-00123189,MAT-009,16.99,10.82,2024-12-01
USE-00026201,PROD-00052271,MAT-007,179.83,59.15,2026-04-13
USE-00026202,PROD-00012665,MAT-007,67.65,237.84,2026-04-12
USE-00026203,PROD-00104927,MAT-009,331.92,113.97,2025-08-25
USE-00026204,PROD-00167281,MAT-010,404.14,382.73,2025-02-27
USE-00026205,PROD-00018070,MAT-004,893.8,429.67,2026-04-26
USE-00026206,PROD-00250100,MAT-005,737.45,311.07,2026-05-25
USE-00026207,PROD-00040754,MAT-002,484.19,256.18,2025-05-12
USE-00026208,PROD-00194240,MAT-009,451.13,454.25,2025-04-27
USE-00026209,PROD-00177641,MAT-005,474.33,429.67,2025-11-14
USE-00026210,PROD-00112640,MAT-003,921.93,317.93,2026-05-20
USE-00026211,PROD-00013576,MAT-004,391.69,444.7,2026-03-24
USE-00026212,PROD-00219204,MAT-003,623.54,435.26,2025-03-14
USE-00026213,PROD-00298977,MAT-004,753.44,177.55,2024-09-10
USE-00026214,PROD-00200052,MAT-009,121.51,40.94,2026-08-03
USE-00026215,PROD-00033844,MAT-001,480.51,388.23,2024-12-27
USE-00026216,PROD-00223898,MAT-008,149.92,113.91,2026-02-22
USE-00026217,PROD-00208067,MAT-009,418.85,37.73,2025-07-02
USE-00026218,PROD-00106450,MAT-005,251.61,133.35,2026-05-27
USE-00026219,PROD-00109753,MAT-006,714.87,28.79,2025-02-03
USE-00026220,PROD-00238550,MAT-007,885.58,157.73,2025-01-11
USE-00026221,PROD-00050834,MAT-009,131.81,307.08,2026-03-24
USE-00026222,PROD-00145073,MAT-005,670.73,97.36,2025-03-31
USE-00026223,PROD-00083597,MAT-009,678.44,365.06,2026-02-16
USE-00026224,PROD-00049545,MAT-001,389.71,278.73,2025-04-23
USE-00026225,PROD-00093683,MAT-010,837.27,37.77,2025-03-21
USE-00026226,PROD-00196848,MAT-002,237.77,474.68,2025-10-06
USE-00026227,PROD-00147551,MAT-001,390.05,441.69,2025-08-29
USE-00026228,PROD-00080902,MAT-004,156.0,389.99,2026-08-20
USE-00026229,PROD-00290414,MAT-009,232.31,205.12,2025-11-10
USE-00026230,PROD-00147958,MAT-003,485.4,235.38,2026-06-11
USE-00026231,PROD-00287971,MAT-007,833.07,352.66,2025-01-21
USE-00026232,PROD-00106216,MAT-005,398.51,333.95,2024-09-17
USE-00026233,PROD-00155023,MAT-006,263.67,32.9,2025-10-06
USE-00026234,PROD-00009115,MAT-004,192.68,152.07,2026-04-10
USE-00026235,PROD-00179751,MAT-003,190.03,120.48,2024-09-11
USE-00026236,PROD-00248354,MAT-006,869.7,402.1,2025-03-11
USE-00026237,PROD-00089549,MAT-002,440.21,466.9,2025-12-11
USE-00026238,PROD-00043660,MAT-006,696.12,192.47,2025-03-23
USE-00026239,PROD-00245718,MAT-005,129.62,93.57,2026-07-28
USE-00026240,PROD-00214863,MAT-008,708.68,408.29,2026-06-02
USE-00026241,PROD-00215214,MAT-006,503.63,113.62,2025-11-22
USE-00026242,PROD-00025691,MAT-008,301.01,294.2,2025-07-18
USE-00026243,PROD-00293332,MAT-003,913.41,403.24,2025-06-29
USE-00026244,PROD-00111812,MAT-006,616.52,218.84,2026-06-05
USE-00026245,PROD-00219206,MAT-004,752.67,354.71,2025-02-26
USE-00026246,PROD-00135663,MAT-006,665.35,102.69,2025-09-08
USE-00026247,PROD-00192679,MAT-003,411.6,456.03,2025-02-12
USE-00026248,PROD-00120895,MAT-004,75.71,154.33,2026-05-06
USE-00026249,PROD-00139047,MAT-009,785.36,36.97,2025-07-08
USE-00026250,PROD-00202610,MAT-008,243.87,467.65,2025-01-16
USE-00026251,PROD-00167611,MAT-009,898.98,375.46,2025-07-23
USE-00026252,PROD-00128222,MAT-004,787.14,350.25,2024-12-26
USE-00026253,PROD-00148492,MAT-006,883.91,292.53,2025-08-02
USE-00026254,PROD-00003416,MAT-006,127.76,250.03,2025-12-28
USE-00026255,PROD-00235664,MAT-007,741.74,426.35,2024-09-05
USE-00026256,PROD-00250104,MAT-001,711.33,368.13,2026-05-21
USE-00026257,PROD-00011881,MAT-008,742.12,345.87,2025-06-07
USE-00026258,PROD-00296510,MAT-005,250.5,142.86,2025-07-23
USE-00026259,PROD-00125566,MAT-004,474.68,472.87,2025-05-14
USE-00026260,PROD-00058805,MAT-007,380.79,309.4,2024-12-23
USE-00026261,PROD-00224704,MAT-010,64.18,452.94,2025-03-05
USE-00026262,PROD-00241448,MAT-007,57.44,486.7,2025-05-25
USE-00026263,PROD-00216719,MAT-001,962.59,155.27,2024-10-08
USE-00026264,PROD-00216326,MAT-010,590.23,484.02,2025-07-12
USE-00026265,PROD-00185019,MAT-005,875.62,27.73,2025-09-07
USE-00026266,PROD-00103955,MAT-006,655.84,465.68,2024-11-18
USE-00026267,PROD-00064357,MAT-004,970.03,92.06,2025-09-03
USE-00026268,PROD-00103966,MAT-008,988.38,232.94,2026-05-30
USE-00026269,PROD-00293218,MAT-005,420.68,19.0,2025-06-27
USE-00026270,PROD-00252295,MAT-005,640.3,175.23,2025-05-31
USE-00026271,PROD-00095664,MAT-009,620.43,142.28,2025-02-23
USE-00026272,PROD-00243079,MAT-005,45.05,181.77,2026-08-13
USE-00026273,PROD-00057055,MAT-005,823.86,468.04,2024-12-21
USE-00026274,PROD-00295890,MAT-009,44.53,100.24,2025-03-11
USE-00026275,PROD-00249767,MAT-001,668.1,109.48,2026-06-07
USE-00026276,PROD-00099509,MAT-002,254.69,133.29,2025-01-18
USE-00026277,PROD-00024450,MAT-003,778.53,453.39,2026-08-19
USE-00026278,PROD-00236146,MAT-002,68.66,245.79,2025-06-11
USE-00026279,PROD-00195699,MAT-010,675.64,256.54,2025-07-05
USE-00026280,PROD-00163062,MAT-003,13.18,14.56,2026-04-17
USE-00026281,PROD-00144474,MAT-009,623.51,414.54,2026-06-25
USE-00026282,PROD-00046808,MAT-002,918.65,190.71,2025-02-18
USE-00026283,PROD-00064885,MAT-003,427.02,480.54,2024-11-26
USE-00026284,PROD-00199582,MAT-003,594.7,94.0,2025-05-04
USE-00026285,PROD-00245735,MAT-007,812.6,180.3,2026-07-07
USE-00026286,PROD-00156476,MAT-008,951.53,339.74,2026-08-09
USE-00026287,PROD-00152012,MAT-003,110.77,133.01,2025-08-01
USE-00026288,PROD-00142913,MAT-003,974.05,362.19,2026-03-04
USE-00026289,PROD-00251753,MAT-006,777.51,158.14,2024-10-16
USE-00026290,PROD-00243940,MAT-002,243.26,151.38,2025-10-12
USE-00026291,PROD-00252784,MAT-004,870.34,250.07,2026-06-19
USE-00026292,PROD-00136935,MAT-009,820.66,245.38,2024-11-24
USE-00026293,PROD-00148560,MAT-002,231.13,425.29,2025-02-19
USE-00026294,PROD-00071693,MAT-008,190.14,198.9,2025-01-12
USE-00026295,PROD-00181324,MAT-003,501.56,197.55,2025-03-13
USE-00026296,PROD-00225739,MAT-005,835.37,291.07,2025-02-15
USE-00026297,PROD-00029658,MAT-010,70.08,342.34,2026-01-11
USE-00026298,PROD-00215701,MAT-009,927.83,199.25,2024-08-31
USE-00026299,PROD-00109390,MAT-008,760.23,318.08,2024-08-30
USE-00026300,PROD-00288115,MAT-002,763.77,221.99,2024-10-22
USE-00026301,PROD-00160833,MAT-007,918.7,488.29,2025-11-10
USE-00026302,PROD-00082820,MAT-001,294.42,376.09,2026-03-26
USE-00026303,PROD-00147484,MAT-010,472.39,456.76,2025-11-18
USE-00026304,PROD-00065431,MAT-010,559.66,231.36,2025-03-19
USE-00026305,PROD-00006457,MAT-002,750.97,400.34,2025-12-30
USE-00026306,PROD-00129890,MAT-002,880.61,133.72,2025-08-21
USE-00026307,PROD-00169857,MAT-003,705.03,66.42,2024-12-24
USE-00026308,PROD-00063993,MAT-009,513.1,484.95,2024-09-28
USE-00026309,PROD-00117234,MAT-001,144.91,175.45,2024-11-14
USE-00026310,PROD-00279550,MAT-001,502.36,86.37,2026-03-24
USE-00026311,PROD-00095437,MAT-007,62.2,86.88,2025-06-25
USE-00026312,PROD-00276769,MAT-010,650.4,295.31,2025-12-23
USE-00026313,PROD-00146658,MAT-005,514.0,360.63,2025-03-22
USE-00026314,PROD-00068454,MAT-005,25.67,127.39,2025-05-26
USE-00026315,PROD-00173912,MAT-009,411.52,114.31,2026-02-27
USE-00026316,PROD-00101114,MAT-010,666.47,436.37,2024-12-04
USE-00026317,PROD-00294345,MAT-010,743.19,351.65,2025-10-28
USE-00026318,PROD-00019787,MAT-003,924.71,212.99,2025-06-05
USE-00026319,PROD-00129182,MAT-008,362.3,379.04,2025-07-22
USE-00026320,PROD-00224806,MAT-002,634.75,353.47,2025-12-07
USE-00026321,PROD-00290338,MAT-001,28.1,182.34,2025-05-30
USE-00026322,PROD-00202471,MAT-008,671.8,379.29,2024-09-08
USE-00026323,PROD-00291322,MAT-006,218.58,193.08,2026-03-22
USE-00026324,PROD-00264662,MAT-005,354.11,167.83,2026-08-14
USE-00026325,PROD-00068349,MAT-008,970.1,12.58,2024-12-19
USE-00026326,PROD-00117787,MAT-003,747.17,233.55,2024-11-22
USE-00026327,PROD-00139860,MAT-003,120.94,54.98,2026-03-02
USE-00026328,PROD-00073992,MAT-007,410.98,208.91,2025-02-04
USE-00026329,PROD-00240350,MAT-002,173.61,205.59,2026-05-11
USE-00026330,PROD-00206648,MAT-004,415.96,326.41,2025-06-10
USE-00026331,PROD-00291259,MAT-006,104.34,155.54,2025-07-19
USE-00026332,PROD-00056788,MAT-006,734.9,52.01,2026-01-26
USE-00026333,PROD-00082403,MAT-003,258.34,466.76,2026-01-16
USE-00026334,PROD-00279261,MAT-008,577.07,184.36,2026-04-23
USE-00026335,PROD-00132478,MAT-002,210.48,98.82,2025-03-13
USE-00026336,PROD-00288280,MAT-006,69.42,262.29,2025-07-30
USE-00026337,PROD-00159652,MAT-004,648.71,194.82,2026-03-04
USE-00026338,PROD-00276352,MAT-007,134.77,473.12,2025-08-11
USE-00026339,PROD-00146599,MAT-003,633.05,241.16,2025-12-11
USE-00026340,PROD-00090225,MAT-003,655.65,99.96,2024-09-20
USE-00026341,PROD-00068740,MAT-005,776.47,201.82,2024-10-13
USE-00026342,PROD-00033448,MAT-003,957.46,391.65,2025-02-01
USE-00026343,PROD-00141247,MAT-009,624.29,187.98,2025-11-01
USE-00026344,PROD-00061587,MAT-005,735.49,144.23,2025-05-24
USE-00026345,PROD-00149215,MAT-004,192.48,206.59,2024-11-02
USE-00026346,PROD-00140604,MAT-001,104.82,88.76,2025-02-15
USE-00026347,PROD-00239788,MAT-003,614.51,69.84,2024-12-21
USE-00026348,PROD-00221078,MAT-007,528.61,177.5,2024-11-12
USE-00026349,PROD-00096420,MAT-001,106.39,64.7,2026-05-03
USE-00026350,PROD-00048959,MAT-009,376.33,199.86,2026-06-24
USE-00026351,PROD-00083696,MAT-002,433.02,165.19,2025-01-27
USE-00026352,PROD-00072485,MAT-005,103.6,474.32,2025-12-07
USE-00026353,PROD-00259114,MAT-009,272.38,309.39,2025-07-22
USE-00026354,PROD-00104935,MAT-004,437.64,474.24,2025-11-16
USE-00026355,PROD-00214382,MAT-010,548.52,411.85,2026-02-18
USE-00026356,PROD-00179014,MAT-005,225.19,249.81,2025-10-08
USE-00026357,PROD-00077028,MAT-007,637.42,351.09,2025-11-09
USE-00026358,PROD-00254775,MAT-003,614.53,294.96,2024-12-23
USE-00026359,PROD-00292404,MAT-005,392.08,293.37,2025-12-29
USE-00026360,PROD-00230882,MAT-001,160.1,457.6,2024-11-11
USE-00026361,PROD-00246761,MAT-009,465.49,447.92,2024-09-22
USE-00026362,PROD-00207672,MAT-004,654.73,483.96,2024-11-06
USE-00026363,PROD-00240907,MAT-003,50.66,226.65,2026-03-23
USE-00026364,PROD-00273342,MAT-001,259.81,456.37,2025-09-28
USE-00026365,PROD-00292033,MAT-010,251.87,295.72,2026-02-23
USE-00026366,PROD-00113898,MAT-003,963.05,187.47,2026-03-16
USE-00026367,PROD-00232746,MAT-002,256.97,112.25,2024-11-01
USE-00026368,PROD-00090026,MAT-007,851.36,213.38,2025-09-14
USE-00026369,PROD-00226907,MAT-010,890.53,105.06,2024-11-27
USE-00026370,PROD-00062529,MAT-006,690.44,182.01,2025-01-16
USE-00026371,PROD-00126412,MAT-002,231.02,75.78,2025-01-19
USE-00026372,PROD-00174376,MAT-006,646.2,425.44,2025-07-18
USE-00026373,PROD-00163612,MAT-002,812.51,391.31,2025-10-16
USE-00026374,PROD-00119441,MAT-007,211.2,438.28,2026-03-07
USE-00026375,PROD-00110364,MAT-005,252.37,465.84,2025-01-26
USE-00026376,PROD-00096718,MAT-002,135.64,327.51,2025-07-08
USE-00026377,PROD-00265346,MAT-007,459.43,333.29,2025-07-24
USE-00026378,PROD-00234401,MAT-009,673.82,241.38,2026-01-22
USE-00026379,PROD-00271471,MAT-006,717.52,348.43,2025-10-12
USE-00026380,PROD-00158737,MAT-010,604.45,372.6,2024-10-23
USE-00026381,PROD-00264331,MAT-001,887.07,377.28,2025-01-24
USE-00026382,PROD-00000099,MAT-004,799.63,489.01,2025-09-21
USE-00026383,PROD-00190877,MAT-009,674.27,160.27,2025-10-12
USE-00026384,PROD-00022008,MAT-003,271.5,434.48,2025-11-10
USE-00026385,PROD-00285732,MAT-001,322.54,173.45,2026-05-30
USE-00026386,PROD-00233904,MAT-002,645.83,108.83,2025-04-03
USE-00026387,PROD-00126355,MAT-006,19.45,147.52,2024-09-23
USE-00026388,PROD-00183211,MAT-006,37.93,189.42,2024-11-30
USE-00026389,PROD-00192779,MAT-010,366.36,127.35,2026-04-15
USE-00026390,PROD-00052640,MAT-009,772.21,272.99,2025-10-03
USE-00026391,PROD-00177212,MAT-002,399.92,453.81,2025-05-09
USE-00026392,PROD-00003451,MAT-004,807.78,316.99,2026-07-17
USE-00026393,PROD-00237481,MAT-001,379.64,349.7,2026-02-05
USE-00026394,PROD-00159934,MAT-007,340.76,209.78,2025-05-24
USE-00026395,PROD-00020119,MAT-003,110.62,375.38,2025-11-13
USE-00026396,PROD-00194233,MAT-005,557.9,430.1,2025-05-16
USE-00026397,PROD-00170167,MAT-001,427.52,394.95,2024-11-11
