order_item_id,order_id,product_id,quantity,unit_price,discount,line_amount
ITEM-00017236,ORD-00043377,PRD-009,413,700,0.0,289100
ITEM-00017237,ORD-00030828,PRD-005,427,60,0.09,25620
ITEM-00017238,ORD-00015390,PRD-001,470,120,0.05,56400
ITEM-00017239,ORD-00052499,PRD-008,205,400,0.12,82000
ITEM-00017240,ORD-00041931,PRD-008,195,400,0.09,78000
ITEM-00017241,ORD-00044023,PRD-007,393,180,0.14,70740
ITEM-00017242,ORD-00062165,PRD-010,343,150,0.03,51450
ITEM-00017243,ORD-00006724,PRD-006,329,250,0.07,82250
ITEM-00017244,ORD-00094385,PRD-009,138,700,0.09,96600
ITEM-00017245,ORD-00048957,PRD-009,480,700,0.14,336000
ITEM-00017246,ORD-00089056,PRD-006,134,250,0.13,33500
ITEM-00017247,ORD-00080126,PRD-009,489,700,0.13,342300
ITEM-00017248,ORD-00055083,PRD-008,44,400,0.02,17600
ITEM-00017249,ORD-00091644,PRD-001,310,120,0.1,37200
ITEM-00017250,ORD-00023691,PRD-010,498,150,0.05,74700
ITEM-00017251,ORD-00080218,PRD-001,64,120,0.15,7680
ITEM-00017252,ORD-00094979,PRD-005,98,60,0.11,5880
ITEM-00017253,ORD-00033188,PRD-008,74,400,0.06,29600
ITEM-00017254,ORD-00043795,PRD-009,58,700,0.02,40600
ITEM-00017255,ORD-00081522,PRD-007,266,180,0.15,47880
ITEM-00017256,ORD-00074627,PRD-006,448,250,0.11,112000
ITEM-00017257,ORD-00058539,PRD-010,205,150,0.11,30750
ITEM-00017258,ORD-00015171,PRD-002,304,90,0.07,27360
ITEM-00017259,ORD-00087115,PRD-008,166,400,0.14,66400
ITEM-00017260,ORD-00030146,PRD-007,376,180,0.07,67680
ITEM-00017261,ORD-00059000,PRD-002,221,90,0.12,19890
ITEM-00017262,ORD-00008967,PRD-010,234,150,0.05,35100
ITEM-00017263,ORD-00024047,PRD-003,172,850,0.06,146200
ITEM-00017264,ORD-00020860,PRD-009,232,700,0.0,162400
ITEM-00017265,ORD-00025143,PRD-008,447,400,0.15,178800
ITEM-00017266,ORD-00092800,PRD-008,364,400,0.04,145600
ITEM-00017267,ORD-00028769,PRD-001,372,120,0.01,44640
ITEM-00017268,ORD-00022484,PRD-006,401,250,0.01,100250
ITEM-00017269,ORD-00030209,PRD-001,84,120,0.1,10080
ITEM-00017270,ORD-00013159,PRD-010,323,150,0.05,48450
ITEM-00017271,ORD-00013692,PRD-004,136,450,0.07,61200
ITEM-00017272,ORD-00086541,PRD-003,307,850,0.01,260950
ITEM-00017273,ORD-00036853,PRD-007,211,180,0.01,37980
ITEM-00017274,ORD-00090166,PRD-007,406,180,0.04,73080
ITEM-00017275,ORD-00028385,PRD-004,459,450,0.02,206550
ITEM-00017276,ORD-00026751,PRD-001,175,120,0.05,21000
ITEM-00017277,ORD-00093031,PRD-004,332,450,0.07,149400
ITEM-00017278,ORD-00072093,PRD-008,3,400,0.03,1200
ITEM-00017279,ORD-00026045,PRD-009,375,700,0.03,262500
ITEM-00017280,ORD-00081703,PRD-004,230,450,0.02,103500
ITEM-00017281,ORD-00093837,PRD-010,273,150,0.07,40950
ITEM-00017282,ORD-00072533,PRD-002,299,90,0.09,26910
ITEM-00017283,ORD-00040040,PRD-003,243,850,0.08,206550
ITEM-00017284,ORD-00083934,PRD-008,392,400,0.04,156800
ITEM-00017285,ORD-00047581,PRD-006,427,250,0.04,106750
ITEM-00017286,ORD-00066419,PRD-007,89,180,0.02,16020
ITEM-00017287,ORD-00039259,PRD-002,199,90,0.13,17910
ITEM-00017288,ORD-00079419,PRD-008,102,400,0.04,40800
ITEM-00017289,ORD-00055535,PRD-004,329,450,0.04,148050
ITEM-00017290,ORD-00078894,PRD-010,440,150,0.03,66000
ITEM-00017291,ORD-00065188,PRD-008,224,400,0.02,89600
ITEM-00017292,ORD-00070167,PRD-005,123,60,0.05,7380
ITEM-00017293,ORD-00089918,PRD-004,335,450,0.07,150750
ITEM-00017294,ORD-00037875,PRD-005,435,60,0.07,26100
ITEM-00017295,ORD-00030548,PRD-008,235,400,0.12,94000
ITEM-00017296,ORD-00040693,PRD-009,301,700,0.11,210700
ITEM-00017297,ORD-00030466,PRD-006,253,250,0.0,63250
ITEM-00017298,ORD-00075769,PRD-004,485,450,0.1,218250
ITEM-00017299,ORD-00080496,PRD-005,172,60,0.05,10320
ITEM-00017300,ORD-00036760,PRD-001,37,120,0.01,4440
ITEM-00017301,ORD-00014134,PRD-008,399,400,0.05,159600
ITEM-00017302,ORD-00059170,PRD-004,339,450,0.07,152550
ITEM-00017303,ORD-00009577,PRD-009,467,700,0.02,326900
ITEM-00017304,ORD-00019325,PRD-007,246,180,0.01,44280
ITEM-00017305,ORD-00035579,PRD-006,111,250,0.07,27750
ITEM-00017306,ORD-00091356,PRD-002,280,90,0.04,25200
ITEM-00017307,ORD-00073121,PRD-007,236,180,0.07,42480
ITEM-00017308,ORD-00035940,PRD-009,362,700,0.1,253400
ITEM-00017309,ORD-00073995,PRD-005,457,60,0.11,27420
ITEM-00017310,ORD-00058478,PRD-008,15,400,0.1,6000
ITEM-00017311,ORD-00091075,PRD-007,296,180,0.04,53280
ITEM-00017312,ORD-00020332,PRD-009,304,700,0.05,212800
ITEM-00017313,ORD-00021533,PRD-001,328,120,0.02,39360
ITEM-00017314,ORD-00038328,PRD-010,182,150,0.14,27300
ITEM-00017315,ORD-00060206,PRD-010,410,150,0.0,61500
ITEM-00017316,ORD-00051636,PRD-008,23,400,0.0,9200
ITEM-00017317,ORD-00065652,PRD-003,415,850,0.09,352750
ITEM-00017318,ORD-00069467,PRD-004,40,450,0.05,18000
ITEM-00017319,ORD-00007528,PRD-010,220,150,0.11,33000
ITEM-00017320,ORD-00022049,PRD-003,69,850,0.1,58650
ITEM-00017321,ORD-00030163,PRD-006,338,250,0.02,84500
ITEM-00017322,ORD-00019261,PRD-003,102,850,0.12,86700
ITEM-00017323,ORD-00017584,PRD-004,280,450,0.07,126000
ITEM-00017324,ORD-00097931,PRD-001,223,120,0.06,26760
ITEM-00017325,ORD-00037798,PRD-003,272,850,0.12,231200
ITEM-00017326,ORD-00092609,PRD-009,101,700,0.01,70700
ITEM-00017327,ORD-00084735,PRD-003,9,850,0.05,7650
ITEM-00017328,ORD-00019747,PRD-001,404,120,0.06,48480
ITEM-00017329,ORD-00054764,PRD-003,454,850,0.11,385900
ITEM-00017330,ORD-00029232,PRD-010,499,150,0.06,74850
ITEM-00017331,ORD-00088267,PRD-007,383,180,0.02,68940
ITEM-00017332,ORD-00052589,PRD-005,184,60,0.02,11040
ITEM-00017333,ORD-00069180,PRD-003,359,850,0.06,305150
ITEM-00017334,ORD-00069431,PRD-004,71,450,0.03,31950
ITEM-00017335,ORD-00037531,PRD-010,9,150,0.04,1350
ITEM-00017336,ORD-00098474,PRD-010,223,150,0.02,33450
ITEM-00017337,ORD-00004973,PRD-010,369,150,0.06,55350
ITEM-00017338,ORD-00015366,PRD-003,314,850,0.14,266900
ITEM-00017339,ORD-00050016,PRD-001,442,120,0.08,53040
ITEM-00017340,ORD-00093483,PRD-003,437,850,0.09,371450
ITEM-00017341,ORD-00021547,PRD-002,40,90,0.13,3600
ITEM-00017342,ORD-00031680,PRD-006,212,250,0.1,53000
ITEM-00017343,ORD-00099872,PRD-007,34,180,0.04,6120
ITEM-00017344,ORD-00020532,PRD-007,272,180,0.08,48960
ITEM-00017345,ORD-00046675,PRD-006,238,250,0.09,59500
ITEM-00017346,ORD-00073384,PRD-006,257,250,0.03,64250
ITEM-00017347,ORD-00031044,PRD-009,40,700,0.13,28000
ITEM-00017348,ORD-00021402,PRD-006,159,250,0.07,39750
ITEM-00017349,ORD-00050865,PRD-004,127,450,0.08,57150
ITEM-00017350,ORD-00039285,PRD-006,369,250,0.03,92250
ITEM-00017351,ORD-00073379,PRD-008,117,400,0.09,46800
ITEM-00017352,ORD-00008974,PRD-002,484,90,0.06,43560
ITEM-00017353,ORD-00073176,PRD-008,288,400,0.13,115200
ITEM-00017354,ORD-00001688,PRD-001,162,120,0.1,19440
ITEM-00017355,ORD-00028065,PRD-010,294,150,0.12,44100
ITEM-00017356,ORD-00029343,PRD-010,471,150,0.06,70650
ITEM-00017357,ORD-00021302,PRD-001,247,120,0.15,29640
ITEM-00017358,ORD-00089400,PRD-001,353,120,0.15,42360
ITEM-00017359,ORD-00058240,PRD-001,389,120,0.14,46680
ITEM-00017360,ORD-00017335,PRD-007,4,180,0.01,720
ITEM-00017361,ORD-00073377,PRD-003,362,850,0.01,307700
ITEM-00017362,ORD-00031487,PRD-004,239,450,0.03,107550
ITEM-00017363,ORD-00007319,PRD-001,434,120,0.13,52080
ITEM-00017364,ORD-00091181,PRD-006,441,250,0.12,110250
ITEM-00017365,ORD-00094101,PRD-006,442,250,0.11,110500
ITEM-00017366,ORD-00068721,PRD-002,99,90,0.04,8910
ITEM-00017367,ORD-00048408,PRD-009,331,700,0.12,231700
ITEM-00017368,ORD-00038905,PRD-003,165,850,0.0,140250
ITEM-00017369,ORD-00077216,PRD-005,418,60,0.05,25080
ITEM-00017370,ORD-00024940,PRD-006,378,250,0.14,94500
ITEM-00017371,ORD-00055260,PRD-004,167,450,0.05,75150
ITEM-00017372,ORD-00070373,PRD-009,82,700,0.14,57400
ITEM-00017373,ORD-00060055,PRD-002,417,90,0.03,37530
ITEM-00017374,ORD-00082579,PRD-009,437,700,0.08,305900
ITEM-00017375,ORD-00040467,PRD-006,249,250,0.15,62250
ITEM-00017376,ORD-00044900,PRD-003,8,850,0.07,6800
ITEM-00017377,ORD-00037004,PRD-005,208,60,0.01,12480
ITEM-00017378,ORD-00006941,PRD-004,37,450,0.02,16650
ITEM-00017379,ORD-00077392,PRD-004,122,450,0.08,54900
ITEM-00017380,ORD-00046111,PRD-004,286,450,0.13,128700
ITEM-00017381,ORD-00035973,PRD-004,39,450,0.1,17550
ITEM-00017382,ORD-00085791,PRD-010,390,150,0.1,58500
ITEM-00017383,ORD-00019611,PRD-001,86,120,0.04,10320
ITEM-00017384,ORD-00087120,PRD-002,451,90,0.11,40590
ITEM-00017385,ORD-00026521,PRD-010,78,150,0.06,11700
ITEM-00017386,ORD-00040868,PRD-003,227,850,0.07,192950
ITEM-00017387,ORD-00047582,PRD-006,300,250,0.09,75000
ITEM-00017388,ORD-00059690,PRD-010,435,150,0.09,65250
ITEM-00017389,ORD-00024206,PRD-007,38,180,0.09,6840
ITEM-00017390,ORD-00000245,PRD-004,261,450,0.14,117450
ITEM-00017391,ORD-00003358,PRD-008,359,400,0.1,143600
ITEM-00017392,ORD-00075936,PRD-010,200,150,0.04,30000
ITEM-00017393,ORD-00025857,PRD-009,495,700,0.03,346500
ITEM-00017394,ORD-00030676,PRD-006,345,250,0.08,86250
ITEM-00017395,ORD-00057032,PRD-002,162,90,0.06,14580
ITEM-00017396,ORD-00009101,PRD-006,173,250,0.04,43250
ITEM-00017397,ORD-00034672,PRD-001,166,120,0.12,19920
ITEM-00017398,ORD-00010662,PRD-009,134,700,0.03,93800
ITEM-00017399,ORD-00060249,PRD-002,472,90,0.15,42480
ITEM-00017400,ORD-00009925,PRD-003,20,850,0.0,17000
ITEM-00017401,ORD-00010314,PRD-006,135,250,0.0,33750
ITEM-00017402,ORD-00019372,PRD-005,299,60,0.08,17940
ITEM-00017403,ORD-00047764,PRD-001,496,120,0.13,59520
ITEM-00017404,ORD-00079948,PRD-004,162,450,0.0,72900
ITEM-00017405,ORD-00007365,PRD-007,166,180,0.12,29880
ITEM-00017406,ORD-00073702,PRD-006,265,250,0.03,66250
ITEM-00017407,ORD-00061964,PRD-010,398,150,0.06,59700
ITEM-00017408,ORD-00067768,PRD-001,3,120,0.03,360
ITEM-00017409,ORD-00052446,PRD-007,33,180,0.09,5940
ITEM-00017410,ORD-00075043,PRD-006,383,250,0.12,95750
ITEM-00017411,ORD-00048420,PRD-009,481,700,0.08,336700
ITEM-00017412,ORD-00016149,PRD-002,289,90,0.08,26010
ITEM-00017413,ORD-00002740,PRD-004,217,450,0.05,97650
ITEM-00017414,ORD-00086717,PRD-005,437,60,0.07,26220
ITEM-00017415,ORD-00016741,PRD-003,500,850,0.05,425000
ITEM-00017416,ORD-00066236,PRD-006,250,250,0.07,62500
ITEM-00017417,ORD-00060309,PRD-009,225,700,0.03,157500
ITEM-00017418,ORD-00087363,PRD-010,121,150,0.08,18150
ITEM-00017419,ORD-00036063,PRD-009,456,700,0.05,319200
ITEM-00017420,ORD-00071698,PRD-007,106,180,0.07,19080
ITEM-00017421,ORD-00060050,PRD-007,341,180,0.04,61380
ITEM-00017422,ORD-00062403,PRD-008,23,400,0.09,9200
ITEM-00017423,ORD-00052740,PRD-004,267,450,0.02,120150
ITEM-00017424,ORD-00047203,PRD-009,361,700,0.05,252700
ITEM-00017425,ORD-00028203,PRD-004,87,450,0.03,39150
ITEM-00017426,ORD-00060047,PRD-010,130,150,0.0,19500
ITEM-00017427,ORD-00008179,PRD-001,76,120,0.02,9120
ITEM-00017428,ORD-00015322,PRD-008,185,400,0.11,74000
ITEM-00017429,ORD-00062849,PRD-008,487,400,0.01,194800
ITEM-00017430,ORD-00099170,PRD-006,240,250,0.01,60000
ITEM-00017431,ORD-00090265,PRD-009,464,700,0.13,324800
ITEM-00017432,ORD-00051543,PRD-001,280,120,0.11,33600
ITEM-00017433,ORD-00088225,PRD-001,323,120,0.05,38760
ITEM-00017434,ORD-00030614,PRD-001,396,120,0.14,47520
ITEM-00017435,ORD-00053504,PRD-003,191,850,0.11,162350
ITEM-00017436,ORD-00093015,PRD-006,484,250,0.06,121000
ITEM-00017437,ORD-00070267,PRD-007,237,180,0.04,42660
ITEM-00017438,ORD-00060608,PRD-008,427,400,0.05,170800
ITEM-00017439,ORD-00026968,PRD-010,382,150,0.08,57300
ITEM-00017440,ORD-00059213,PRD-001,399,120,0.03,47880
ITEM-00017441,ORD-00008864,PRD-002,140,90,0.08,12600
ITEM-00017442,ORD-00044251,PRD-003,211,850,0.07,179350
ITEM-00017443,ORD-00001913,PRD-005,80,60,0.07,4800
ITEM-00017444,ORD-00015792,PRD-009,218,700,0.08,152600
ITEM-00017445,ORD-00022713,PRD-009,434,700,0.14,303800
ITEM-00017446,ORD-00072897,PRD-002,59,90,0.05,5310
ITEM-00017447,ORD-00035686,PRD-005,40,60,0.13,2400
ITEM-00017448,ORD-00028188,PRD-009,57,700,0.03,39900
ITEM-00017449,ORD-00080437,PRD-009,198,700,0.12,138600
ITEM-00017450,ORD-00079170,PRD-005,26,60,0.09,1560
ITEM-00017451,ORD-00012631,PRD-010,87,150,0.11,13050
ITEM-00017452,ORD-00028442,PRD-005,183,60,0.0,10980
ITEM-00017453,ORD-00017664,PRD-006,40,250,0.11,10000
ITEM-00017454,ORD-00003158,PRD-008,32,400,0.08,12800
ITEM-00017455,ORD-00034231,PRD-008,490,400,0.09,196000
ITEM-00017456,ORD-00002342,PRD-003,307,850,0.03,260950
ITEM-00017457,ORD-00025280,PRD-003,475,850,0.1,403750
ITEM-00017458,ORD-00076322,PRD-003,367,850,0.12,311950
ITEM-00017459,ORD-00051709,PRD-009,313,700,0.03,219100
ITEM-00017460,ORD-00047565,PRD-005,379,60,0.06,22740
ITEM-00017461,ORD-00073124,PRD-002,22,90,0.09,1980
ITEM-00017462,ORD-00090139,PRD-007,99,180,0.14,17820
ITEM-00017463,ORD-00027476,PRD-005,106,60,0.14,6360
ITEM-00017464,ORD-00052257,PRD-007,343,180,0.02,61740
ITEM-00017465,ORD-00096567,PRD-009,53,700,0.01,37100
ITEM-00017466,ORD-00068601,PRD-002,414,90,0.06,37260
ITEM-00017467,ORD-00016663,PRD-010,383,150,0.11,57450
ITEM-00017468,ORD-00099456,PRD-005,317,60,0.12,19020
ITEM-00017469,ORD-00054328,PRD-010,81,150,0.06,12150
ITEM-00017470,ORD-00092955,PRD-009,46,700,0.12,32200
ITEM-00017471,ORD-00074440,PRD-008,87,400,0.04,34800
ITEM-00017472,ORD-00099349,PRD-003,173,850,0.02,147050
ITEM-00017473,ORD-00084705,PRD-003,404,850,0.14,343400
ITEM-00017474,ORD-00002496,PRD-003,17,850,0.02,14450
ITEM-00017475,ORD-00011398,PRD-003,291,850,0.02,247350
ITEM-00017476,ORD-00059880,PRD-006,224,250,0.04,56000
ITEM-00017477,ORD-00056120,PRD-001,151,120,0.12,18120
ITEM-00017478,ORD-00091581,PRD-003,453,850,0.03,385050
ITEM-00017479,ORD-00048454,PRD-003,366,850,0.06,311100
ITEM-00017480,ORD-00069304,PRD-010,259,150,0.12,38850
ITEM-00017481,ORD-00038254,PRD-005,423,60,0.06,25380
ITEM-00017482,ORD-00092168,PRD-006,161,250,0.1,40250
ITEM-00017483,ORD-00098233,PRD-005,218,60,0.14,13080
ITEM-00017484,ORD-00019833,PRD-006,126,250,0.02,31500
ITEM-00017485,ORD-00077910,PRD-009,59,700,0.13,41300
ITEM-00017486,ORD-00041961,PRD-005,200,60,0.01,12000
ITEM-00017487,ORD-00035210,PRD-010,251,150,0.05,37650
ITEM-00017488,ORD-00080367,PRD-002,356,90,0.05,32040
ITEM-00017489,ORD-00052247,PRD-003,482,850,0.1,409700
ITEM-00017490,ORD-00043926,PRD-010,268,150,0.05,40200
ITEM-00017491,ORD-00053361,PRD-003,369,850,0.01,313650
ITEM-00017492,ORD-00088195,PRD-009,9,700,0.01,6300
ITEM-00017493,ORD-00047142,PRD-002,471,90,0.09,42390
ITEM-00017494,ORD-00080961,PRD-007,471,180,0.09,84780
ITEM-00017495,ORD-00007823,PRD-008,367,400,0.08,146800
ITEM-00017496,ORD-00083470,PRD-008,285,400,0.12,114000
ITEM-00017497,ORD-00053511,PRD-001,379,120,0.04,45480
ITEM-00017498,ORD-00031266,PRD-010,217,150,0.11,32550
ITEM-00017499,ORD-00039473,PRD-003,127,850,0.0,107950
ITEM-00017500,ORD-00040420,PRD-006,225,250,0.1,56250
ITEM-00017501,ORD-00043803,PRD-004,221,450,0.02,99450
ITEM-00017502,ORD-00019783,PRD-006,182,250,0.05,45500
ITEM-00017503,ORD-00039127,PRD-008,129,400,0.05,51600
ITEM-00017504,ORD-00055816,PRD-010,208,150,0.09,31200
ITEM-00017505,ORD-00073127,PRD-008,151,400,0.09,60400
ITEM-00017506,ORD-00072411,PRD-002,187,90,0.08,16830
ITEM-00017507,ORD-00093945,PRD-008,183,400,0.02,73200
ITEM-00017508,ORD-00074047,PRD-007,159,180,0.04,28620
ITEM-00017509,ORD-00036295,PRD-009,397,700,0.14,277900
ITEM-00017510,ORD-00003271,PRD-008,229,400,0.15,91600
ITEM-00017511,ORD-00008970,PRD-002,78,90,0.0,7020
ITEM-00017512,ORD-00036688,PRD-003,393,850,0.05,334050
ITEM-00017513,ORD-00083622,PRD-004,348,450,0.02,156600
ITEM-00017514,ORD-00032965,PRD-007,132,180,0.11,23760
ITEM-00017515,ORD-00062631,PRD-002,409,90,0.03,36810
ITEM-00017516,ORD-00070622,PRD-006,333,250,0.05,83250
ITEM-00017517,ORD-00046871,PRD-010,401,150,0.01,60150
ITEM-00017518,ORD-00081599,PRD-009,42,700,0.01,29400
ITEM-00017519,ORD-00028808,PRD-001,392,120,0.02,47040
ITEM-00017520,ORD-00054484,PRD-006,62,250,0.09,15500
ITEM-00017521,ORD-00014114,PRD-005,284,60,0.05,17040
ITEM-00017522,ORD-00019092,PRD-009,197,700,0.07,137900
ITEM-00017523,ORD-00011108,PRD-003,279,850,0.07,237150
ITEM-00017524,ORD-00043320,PRD-001,324,120,0.12,38880
ITEM-00017525,ORD-00070555,PRD-002,170,90,0.12,15300
ITEM-00017526,ORD-00040225,PRD-006,199,250,0.01,49750
ITEM-00017527,ORD-00044575,PRD-006,282,250,0.13,70500
ITEM-00017528,ORD-00094184,PRD-001,192,120,0.09,23040
ITEM-00017529,ORD-00042463,PRD-009,243,700,0.01,170100
ITEM-00017530,ORD-00025484,PRD-003,180,850,0.08,153000
ITEM-00017531,ORD-00098121,PRD-009,185,700,0.12,129500
ITEM-00017532,ORD-00036846,PRD-002,498,90,0.06,44820
ITEM-00017533,ORD-00091583,PRD-009,81,700,0.02,56700
ITEM-00017534,ORD-00051258,PRD-005,85,60,0.08,5100
ITEM-00017535,ORD-00014149,PRD-005,63,60,0.13,3780
ITEM-00017536,ORD-00064882,PRD-010,227,150,0.05,34050
ITEM-00017537,ORD-00038971,PRD-006,246,250,0.03,61500
ITEM-00017538,ORD-00095211,PRD-002,133,90,0.1,11970
ITEM-00017539,ORD-00037796,PRD-005,150,60,0.09,9000
ITEM-00017540,ORD-00021645,PRD-006,407,250,0.12,101750
ITEM-00017541,ORD-00062297,PRD-005,159,60,0.1,9540
ITEM-00017542,ORD-00083602,PRD-004,289,450,0.14,130050
ITEM-00017543,ORD-00017049,PRD-005,88,60,0.07,5280
ITEM-00017544,ORD-00019329,PRD-007,122,180,0.06,21960
ITEM-00017545,ORD-00035036,PRD-003,268,850,0.12,227800
ITEM-00017546,ORD-00006964,PRD-010,273,150,0.13,40950
ITEM-00017547,ORD-00069400,PRD-005,421,60,0.09,25260
ITEM-00017548,ORD-00067946,PRD-010,441,150,0.04,66150
ITEM-00017549,ORD-00021382,PRD-007,395,180,0.01,71100
ITEM-00017550,ORD-00086921,PRD-005,148,60,0.13,8880
ITEM-00017551,ORD-00031420,PRD-008,432,400,0.0,172800
ITEM-00017552,ORD-00038616,PRD-004,382,450,0.04,171900
ITEM-00017553,ORD-00014243,PRD-007,485,180,0.09,87300
ITEM-00017554,ORD-00092612,PRD-009,73,700,0.1,51100
ITEM-00017555,ORD-00097716,PRD-003,190,850,0.07,161500
ITEM-00017556,ORD-00011388,PRD-006,20,250,0.05,5000
ITEM-00017557,ORD-00066534,PRD-006,270,250,0.07,67500
ITEM-00017558,ORD-00037485,PRD-004,117,450,0.1,52650
ITEM-00017559,ORD-00069780,PRD-006,435,250,0.01,108750
ITEM-00017560,ORD-00098189,PRD-008,16,400,0.05,6400
ITEM-00017561,ORD-00016275,PRD-006,488,250,0.06,122000
ITEM-00017562,ORD-00044856,PRD-004,469,450,0.04,211050
ITEM-00017563,ORD-00047902,PRD-003,332,850,0.05,282200
ITEM-00017564,ORD-00060626,PRD-003,181,850,0.07,153850
ITEM-00017565,ORD-00068223,PRD-009,66,700,0.06,46200
ITEM-00017566,ORD-00071426,PRD-006,277,250,0.09,69250
ITEM-00017567,ORD-00031922,PRD-006,56,250,0.02,14000
ITEM-00017568,ORD-00042199,PRD-002,316,90,0.1,28440
ITEM-00017569,ORD-00039535,PRD-001,348,120,0.01,41760
ITEM-00017570,ORD-00030426,PRD-006,227,250,0.09,56750
ITEM-00017571,ORD-00049988,PRD-002,226,90,0.08,20340
ITEM-00017572,ORD-00085475,PRD-007,29,180,0.13,5220
ITEM-00017573,ORD-00065974,PRD-008,94,400,0.08,37600
ITEM-00017574,ORD-00005749,PRD-004,461,450,0.13,207450
ITEM-00017575,ORD-00094552,PRD-004,500,450,0.12,225000
ITEM-00017576,ORD-00000697,PRD-003,101,850,0.06,85850
ITEM-00017577,ORD-00088489,PRD-010,232,150,0.11,34800
ITEM-00017578,ORD-00077561,PRD-003,248,850,0.04,210800
ITEM-00017579,ORD-00059685,PRD-005,254,60,0.12,15240
ITEM-00017580,ORD-00080270,PRD-005,404,60,0.08,24240
ITEM-00017581,ORD-00077334,PRD-007,98,180,0.13,17640
ITEM-00017582,ORD-00074947,PRD-007,358,180,0.1,64440
ITEM-00017583,ORD-00066007,PRD-007,302,180,0.05,54360
ITEM-00017584,ORD-00022166,PRD-007,114,180,0.06,20520
ITEM-00017585,ORD-00099868,PRD-005,123,60,0.08,7380
ITEM-00017586,ORD-00023226,PRD-006,220,250,0.04,55000
ITEM-00017587,ORD-00064575,PRD-010,80,150,0.0,12000
ITEM-00017588,ORD-00042272,PRD-008,485,400,0.13,194000
ITEM-00017589,ORD-00099083,PRD-008,439,400,0.06,175600
ITEM-00017590,ORD-00052056,PRD-006,292,250,0.13,73000
ITEM-00017591,ORD-00083696,PRD-002,251,90,0.0,22590
ITEM-00017592,ORD-00024334,PRD-010,446,150,0.04,66900
ITEM-00017593,ORD-00061823,PRD-003,80,850,0.02,68000
ITEM-00017594,ORD-00092814,PRD-002,213,90,0.14,19170
ITEM-00017595,ORD-00021413,PRD-005,380,60,0.05,22800
ITEM-00017596,ORD-00026370,PRD-002,413,90,0.07,37170
ITEM-00017597,ORD-00011282,PRD-006,374,250,0.08,93500
ITEM-00017598,ORD-00061943,PRD-006,173,250,0.13,43250
ITEM-00017599,ORD-00077009,PRD-010,57,150,0.04,8550
ITEM-00017600,ORD-00054689,PRD-003,139,850,0.01,118150
ITEM-00017601,ORD-00097073,PRD-010,356,150,0.04,53400
ITEM-00017602,ORD-00010904,PRD-010,436,150,0.13,65400
ITEM-00017603,ORD-00093569,PRD-007,431,180,0.05,77580
ITEM-00017604,ORD-00035891,PRD-007,272,180,0.11,48960
ITEM-00017605,ORD-00087767,PRD-009,233,700,0.03,163100
ITEM-00017606,ORD-00077622,PRD-002,38,90,0.15,3420
ITEM-00017607,ORD-00098102,PRD-008,376,400,0.03,150400
ITEM-00017608,ORD-00078439,PRD-009,32,700,0.05,22400
ITEM-00017609,ORD-00005346,PRD-001,248,120,0.12,29760
ITEM-00017610,ORD-00004994,PRD-007,1,180,0.14,180
ITEM-00017611,ORD-00084494,PRD-010,459,150,0.13,68850
ITEM-00017612,ORD-00059820,PRD-008,5,400,0.12,2000
ITEM-00017613,ORD-00087465,PRD-004,341,450,0.12,153450
ITEM-00017614,ORD-00057649,PRD-009,355,700,0.13,248500
ITEM-00017615,ORD-00039850,PRD-008,310,400,0.09,124000
ITEM-00017616,ORD-00033827,PRD-010,372,150,0.05,55800
ITEM-00017617,ORD-00004159,PRD-009,440,700,0.11,308000
ITEM-00017618,ORD-00051460,PRD-006,317,250,0.03,79250
ITEM-00017619,ORD-00058828,PRD-009,5,700,0.1,3500
ITEM-00017620,ORD-00085437,PRD-002,314,90,0.06,28260
ITEM-00017621,ORD-00077804,PRD-003,103,850,0.09,87550
ITEM-00017622,ORD-00067885,PRD-009,382,700,0.03,267400
ITEM-00017623,ORD-00098179,PRD-009,323,700,0.03,226100
ITEM-00017624,ORD-00049435,PRD-004,24,450,0.09,10800
ITEM-00017625,ORD-00075074,PRD-006,272,250,0.08,68000
ITEM-00017626,ORD-00024307,PRD-009,227,700,0.14,158900
ITEM-00017627,ORD-00039106,PRD-004,360,450,0.03,162000
ITEM-00017628,ORD-00035250,PRD-006,257,250,0.1,64250
ITEM-00017629,ORD-00079400,PRD-007,499,180,0.14,89820
ITEM-00017630,ORD-00077010,PRD-001,464,120,0.03,55680
ITEM-00017631,ORD-00044349,PRD-002,468,90,0.11,42120
ITEM-00017632,ORD-00005499,PRD-010,322,150,0.03,48300
ITEM-00017633,ORD-00074833,PRD-010,88,150,0.14,13200
ITEM-00017634,ORD-00079920,PRD-003,76,850,0.09,64600
ITEM-00017635,ORD-00051442,PRD-006,64,250,0.11,16000
ITEM-00017636,ORD-00062515,PRD-003,258,850,0.14,219300
ITEM-00017637,ORD-00041573,PRD-006,108,250,0.1,27000
ITEM-00017638,ORD-00078595,PRD-004,362,450,0.14,162900
ITEM-00017639,ORD-00000787,PRD-010,68,150,0.05,10200
ITEM-00017640,ORD-00080517,PRD-002,119,90,0.01,10710
ITEM-00017641,ORD-00000741,PRD-003,284,850,0.09,241400
ITEM-00017642,ORD-00097159,PRD-004,472,450,0.09,212400
ITEM-00017643,ORD-00066012,PRD-002,245,90,0.13,22050
ITEM-00017644,ORD-00047282,PRD-004,258,450,0.09,116100
ITEM-00017645,ORD-00096290,PRD-001,199,120,0.13,23880
