quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00027765,PROD-00071621,2025-09-08,EMP-00318,2449,143,None,Failed
QC-00027766,PROD-00180645,2025-06-23,EMP-00071,2205,209,Assembly,Failed
QC-00027767,PROD-00065423,2025-12-06,EMP-00154,1425,85,None,Failed
QC-00027768,PROD-00242936,2025-05-29,EMP-00094,677,25,Dimensional,Passed
QC-00027769,PROD-00261211,2024-12-20,EMP-00247,1470,33,Assembly,Passed
QC-00027770,PROD-00165681,2026-07-10,EMP-00202,2389,41,Surface,Passed
QC-00027771,PROD-00206030,2026-05-24,EMP-00186,1146,12,None,Passed
QC-00027772,PROD-00125156,2026-04-21,EMP-00360,1609,90,None,Failed
QC-00027773,PROD-00029198,2024-12-18,EMP-00013,1581,68,Dimensional,Passed
QC-00027774,PROD-00289730,2026-07-23,EMP-00021,2667,95,Material,Passed
QC-00027775,PROD-00186985,2026-05-07,EMP-00206,650,15,None,Passed
QC-00027776,PROD-00120920,2025-03-07,EMP-00458,1796,142,Surface,Failed
QC-00027777,PROD-00090857,2025-09-27,EMP-00192,2550,40,None,Passed
QC-00027778,PROD-00098144,2025-06-03,EMP-00172,1607,158,Material,Failed
QC-00027779,PROD-00169617,2026-03-27,EMP-00068,1316,3,Assembly,Passed
QC-00027780,PROD-00292027,2025-01-22,EMP-00044,2952,5,None,Passed
QC-00027781,PROD-00036226,2024-10-08,EMP-00444,547,37,None,Failed
QC-00027782,PROD-00289848,2025-11-09,EMP-00304,1765,145,Surface,Failed
QC-00027783,PROD-00021863,2026-03-08,EMP-00475,1897,98,Material,Failed
QC-00027784,PROD-00281955,2025-10-14,EMP-00111,2770,57,Surface,Passed
QC-00027785,PROD-00023886,2025-07-15,EMP-00010,2679,140,Dimensional,Failed
QC-00027786,PROD-00117888,2026-07-07,EMP-00275,1591,3,Assembly,Passed
QC-00027787,PROD-00096936,2025-03-06,EMP-00391,2846,109,Surface,Passed
QC-00027788,PROD-00268302,2026-07-30,EMP-00141,882,68,None,Failed
QC-00027789,PROD-00256293,2026-06-02,EMP-00198,2117,102,Dimensional,Passed
QC-00027790,PROD-00161530,2026-05-08,EMP-00238,2111,89,Dimensional,Passed
QC-00027791,PROD-00102707,2024-10-01,EMP-00357,1228,67,Dimensional,Failed
QC-00027792,PROD-00033705,2025-11-12,EMP-00217,1499,82,Assembly,Failed
QC-00027793,PROD-00139939,2025-03-19,EMP-00480,1831,40,None,Passed
QC-00027794,PROD-00129671,2025-02-22,EMP-00285,738,46,Material,Failed
QC-00027795,PROD-00148260,2024-10-08,EMP-00465,1365,100,Material,Failed
QC-00027796,PROD-00095638,2025-07-25,EMP-00290,2741,72,None,Passed
QC-00027797,PROD-00238107,2025-11-20,EMP-00458,2457,228,None,Failed
QC-00027798,PROD-00192670,2025-07-10,EMP-00484,590,53,Material,Failed
QC-00027799,PROD-00149669,2024-12-01,EMP-00026,2043,101,None,Passed
QC-00027800,PROD-00187331,2025-08-30,EMP-00119,1275,73,Surface,Failed
QC-00027801,PROD-00018461,2026-05-15,EMP-00398,1149,111,Material,Failed
QC-00027802,PROD-00052795,2025-06-20,EMP-00171,1009,64,Material,Failed
QC-00027803,PROD-00268416,2025-02-25,EMP-00484,655,45,Dimensional,Failed
QC-00027804,PROD-00156868,2026-07-17,EMP-00291,2243,70,Material,Passed
QC-00027805,PROD-00289659,2025-05-05,EMP-00138,520,32,Surface,Failed
QC-00027806,PROD-00023405,2026-07-01,EMP-00390,1400,121,Surface,Failed
QC-00027807,PROD-00212293,2024-12-14,EMP-00201,1567,146,Assembly,Failed
QC-00027808,PROD-00282220,2025-09-09,EMP-00287,2939,260,Dimensional,Failed
QC-00027809,PROD-00279468,2024-10-11,EMP-00457,1574,16,Material,Passed
QC-00027810,PROD-00215490,2025-09-18,EMP-00107,2812,50,Surface,Passed
QC-00027811,PROD-00221441,2025-11-07,EMP-00358,515,45,Material,Failed
QC-00027812,PROD-00062401,2025-04-02,EMP-00214,2020,74,Assembly,Passed
QC-00027813,PROD-00120213,2026-01-12,EMP-00197,1891,144,Material,Failed
QC-00027814,PROD-00006874,2025-09-22,EMP-00067,1330,17,Dimensional,Passed
QC-00027815,PROD-00159445,2026-08-12,EMP-00213,2912,183,None,Failed
QC-00027816,PROD-00077732,2025-01-27,EMP-00230,798,77,None,Failed
QC-00027817,PROD-00282224,2025-09-24,EMP-00200,1840,179,Assembly,Failed
QC-00027818,PROD-00045286,2025-11-18,EMP-00083,2603,173,Material,Failed
QC-00027819,PROD-00004957,2026-02-19,EMP-00204,2092,169,Dimensional,Failed
QC-00027820,PROD-00275087,2025-03-20,EMP-00343,1785,9,Material,Passed
QC-00027821,PROD-00272695,2026-04-19,EMP-00099,2151,67,Material,Passed
QC-00027822,PROD-00028672,2025-12-28,EMP-00120,1574,13,Surface,Passed
QC-00027823,PROD-00021860,2025-02-24,EMP-00118,2540,201,Dimensional,Failed
QC-00027824,PROD-00179771,2025-06-30,EMP-00120,747,44,Dimensional,Failed
QC-00027825,PROD-00080678,2026-08-09,EMP-00187,2645,136,Assembly,Failed
QC-00027826,PROD-00007066,2025-06-24,EMP-00210,978,43,Surface,Passed
QC-00027827,PROD-00131811,2026-01-26,EMP-00208,1945,194,Dimensional,Failed
QC-00027828,PROD-00039650,2024-10-12,EMP-00125,1111,13,Assembly,Passed
QC-00027829,PROD-00121727,2025-10-14,EMP-00167,2857,262,None,Failed
QC-00027830,PROD-00063834,2024-12-17,EMP-00404,2261,3,Dimensional,Passed
QC-00027831,PROD-00123038,2026-07-08,EMP-00480,2089,94,Material,Passed
QC-00027832,PROD-00043272,2025-02-09,EMP-00067,2501,218,Dimensional,Failed
QC-00027833,PROD-00241178,2025-04-23,EMP-00323,863,37,Dimensional,Passed
QC-00027834,PROD-00003176,2026-06-24,EMP-00266,2232,143,Surface,Failed
QC-00027835,PROD-00025478,2025-07-18,EMP-00300,1368,111,Surface,Failed
QC-00027836,PROD-00254329,2025-05-11,EMP-00251,1202,32,Material,Passed
QC-00027837,PROD-00206228,2025-10-14,EMP-00394,1107,93,Surface,Failed
QC-00027838,PROD-00077222,2025-02-08,EMP-00414,2010,23,None,Passed
QC-00027839,PROD-00157520,2024-11-02,EMP-00121,1904,31,Assembly,Passed
QC-00027840,PROD-00243591,2025-07-21,EMP-00084,2354,29,Surface,Passed
QC-00027841,PROD-00116314,2026-07-27,EMP-00301,1103,97,Surface,Failed
QC-00027842,PROD-00088657,2025-09-15,EMP-00295,1324,38,Dimensional,Passed
QC-00027843,PROD-00084141,2026-06-12,EMP-00215,2985,87,None,Passed
QC-00027844,PROD-00135764,2026-04-21,EMP-00153,2996,156,None,Failed
QC-00027845,PROD-00286933,2025-06-26,EMP-00407,1173,115,Assembly,Failed
QC-00027846,PROD-00190574,2025-06-23,EMP-00262,603,60,Material,Failed
QC-00027847,PROD-00164603,2025-12-10,EMP-00419,848,68,Dimensional,Failed
QC-00027848,PROD-00247906,2026-04-15,EMP-00481,1163,115,Assembly,Failed
QC-00027849,PROD-00165525,2025-09-16,EMP-00203,2002,140,Material,Failed
QC-00027850,PROD-00223618,2026-06-26,EMP-00137,2643,31,Dimensional,Passed
QC-00027851,PROD-00160602,2025-03-15,EMP-00102,1724,48,Dimensional,Passed
QC-00027852,PROD-00122970,2025-02-03,EMP-00336,1065,3,None,Passed
QC-00027853,PROD-00227679,2025-04-06,EMP-00272,2920,235,Surface,Failed
QC-00027854,PROD-00283428,2026-05-01,EMP-00295,1084,1,Assembly,Passed
QC-00027855,PROD-00137122,2026-01-02,EMP-00449,2884,89,Dimensional,Passed
QC-00027856,PROD-00201546,2025-02-06,EMP-00202,2651,22,Dimensional,Passed
QC-00027857,PROD-00240157,2026-06-10,EMP-00227,2561,3,Material,Passed
QC-00027858,PROD-00080308,2024-11-03,EMP-00286,1937,91,Assembly,Passed
QC-00027859,PROD-00020984,2025-05-14,EMP-00491,2337,133,None,Failed
QC-00027860,PROD-00256960,2024-10-07,EMP-00071,1972,176,None,Failed
QC-00027861,PROD-00015142,2025-01-09,EMP-00214,1442,104,None,Failed
QC-00027862,PROD-00141704,2024-08-27,EMP-00016,847,66,Surface,Failed
QC-00027863,PROD-00007998,2025-09-07,EMP-00106,2673,117,Assembly,Passed
QC-00027864,PROD-00153485,2025-02-17,EMP-00086,1582,2,Assembly,Passed
QC-00027865,PROD-00209271,2026-06-05,EMP-00338,1772,114,Material,Failed
QC-00027866,PROD-00034618,2025-09-04,EMP-00095,1745,115,Surface,Failed
QC-00027867,PROD-00049414,2025-06-11,EMP-00459,1705,130,Material,Failed
QC-00027868,PROD-00233185,2026-02-05,EMP-00421,1869,102,None,Failed
QC-00027869,PROD-00063383,2024-12-27,EMP-00216,1288,85,None,Failed
QC-00027870,PROD-00161471,2026-01-21,EMP-00430,753,3,None,Passed
QC-00027871,PROD-00024524,2025-02-14,EMP-00337,2070,124,None,Failed
QC-00027872,PROD-00086300,2025-02-10,EMP-00076,2300,144,Surface,Failed
QC-00027873,PROD-00266852,2025-12-30,EMP-00314,742,10,Assembly,Passed
QC-00027874,PROD-00142701,2025-09-24,EMP-00212,2662,6,None,Passed
QC-00027875,PROD-00091199,2026-03-05,EMP-00413,1567,3,None,Passed
QC-00027876,PROD-00191534,2025-08-11,EMP-00174,1361,65,Surface,Passed
QC-00027877,PROD-00191114,2026-08-25,EMP-00482,1888,155,Material,Failed
QC-00027878,PROD-00020077,2026-06-28,EMP-00182,942,73,Material,Failed
QC-00027879,PROD-00132253,2024-11-03,EMP-00437,2077,122,Dimensional,Failed
QC-00027880,PROD-00066091,2024-10-15,EMP-00449,770,76,Assembly,Failed
QC-00027881,PROD-00053226,2026-04-04,EMP-00184,1743,124,Material,Failed
QC-00027882,PROD-00193027,2025-10-22,EMP-00090,1182,70,None,Failed
QC-00027883,PROD-00022025,2025-05-27,EMP-00325,1288,40,None,Passed
QC-00027884,PROD-00123431,2024-09-08,EMP-00227,2344,209,None,Failed
QC-00027885,PROD-00214836,2025-04-15,EMP-00467,2799,42,Dimensional,Passed
QC-00027886,PROD-00211423,2025-01-15,EMP-00357,2026,52,Surface,Passed
QC-00027887,PROD-00170749,2025-12-04,EMP-00325,2208,104,None,Passed
QC-00027888,PROD-00289164,2025-07-09,EMP-00105,2451,0,Surface,Passed
QC-00027889,PROD-00269521,2025-08-14,EMP-00491,1300,39,Material,Passed
QC-00027890,PROD-00098812,2026-08-12,EMP-00420,2271,79,Dimensional,Passed
QC-00027891,PROD-00060960,2025-09-23,EMP-00344,1943,184,Assembly,Failed
QC-00027892,PROD-00120745,2025-07-05,EMP-00451,2162,89,Surface,Passed
QC-00027893,PROD-00063392,2025-06-05,EMP-00034,2845,37,Dimensional,Passed
QC-00027894,PROD-00135922,2026-05-07,EMP-00487,1818,124,Dimensional,Failed
QC-00027895,PROD-00118265,2025-05-01,EMP-00171,2349,171,Surface,Failed
QC-00027896,PROD-00045707,2026-03-20,EMP-00164,2199,16,Surface,Passed
QC-00027897,PROD-00211302,2026-08-07,EMP-00281,2934,90,Material,Passed
QC-00027898,PROD-00188706,2026-05-20,EMP-00359,1587,4,Material,Passed
QC-00027899,PROD-00048821,2024-10-22,EMP-00044,828,81,Dimensional,Failed
QC-00027900,PROD-00141712,2024-09-06,EMP-00423,2875,238,Material,Failed
QC-00027901,PROD-00288016,2026-08-16,EMP-00461,1508,38,Material,Passed
QC-00027902,PROD-00191453,2025-11-17,EMP-00067,812,56,Surface,Failed
QC-00027903,PROD-00012381,2025-12-24,EMP-00471,1916,74,Material,Passed
QC-00027904,PROD-00156416,2026-07-31,EMP-00471,1937,145,Surface,Failed
QC-00027905,PROD-00197302,2024-09-09,EMP-00302,2113,48,Dimensional,Passed
QC-00027906,PROD-00154489,2026-01-18,EMP-00326,971,19,Dimensional,Passed
QC-00027907,PROD-00135019,2024-09-07,EMP-00486,2635,134,Material,Failed
QC-00027908,PROD-00195159,2025-09-20,EMP-00388,2538,196,Dimensional,Failed
QC-00027909,PROD-00113251,2025-11-12,EMP-00328,2887,67,Surface,Passed
QC-00027910,PROD-00090190,2026-03-22,EMP-00499,1271,75,None,Failed
QC-00027911,PROD-00175118,2026-03-15,EMP-00013,1737,94,Assembly,Failed
QC-00027912,PROD-00163087,2025-01-31,EMP-00287,2933,209,Dimensional,Failed
QC-00027913,PROD-00014121,2025-09-04,EMP-00272,1707,167,Material,Failed
QC-00027914,PROD-00041170,2025-03-03,EMP-00039,2040,124,Assembly,Failed
QC-00027915,PROD-00261590,2025-11-28,EMP-00363,654,56,Dimensional,Failed
QC-00027916,PROD-00193277,2026-06-06,EMP-00388,2953,38,Surface,Passed
QC-00027917,PROD-00031320,2024-09-02,EMP-00460,2105,185,Material,Failed
QC-00027918,PROD-00026875,2026-01-30,EMP-00146,1166,94,Surface,Failed
QC-00027919,PROD-00141184,2025-01-01,EMP-00307,698,54,None,Failed
QC-00027920,PROD-00130569,2026-01-04,EMP-00288,1325,34,Material,Passed
QC-00027921,PROD-00252967,2025-05-10,EMP-00326,721,18,None,Passed
QC-00027922,PROD-00178150,2025-10-06,EMP-00065,1920,59,None,Passed
QC-00027923,PROD-00002513,2025-05-24,EMP-00012,528,38,Surface,Failed
QC-00027924,PROD-00137915,2025-02-16,EMP-00266,2297,112,None,Passed
QC-00027925,PROD-00213307,2025-11-29,EMP-00278,845,23,Dimensional,Passed
QC-00027926,PROD-00035312,2026-04-15,EMP-00410,2594,194,Dimensional,Failed
QC-00027927,PROD-00249993,2026-06-22,EMP-00015,2570,0,Assembly,Passed
QC-00027928,PROD-00189675,2024-08-30,EMP-00387,2085,123,None,Failed
QC-00027929,PROD-00192707,2026-03-11,EMP-00248,1941,98,Surface,Failed
QC-00027930,PROD-00164954,2025-03-17,EMP-00084,1714,14,Assembly,Passed
QC-00027931,PROD-00032348,2026-06-10,EMP-00447,1912,20,Surface,Passed
QC-00027932,PROD-00236853,2026-01-16,EMP-00198,740,11,Material,Passed
QC-00027933,PROD-00163188,2025-11-28,EMP-00412,663,58,Assembly,Failed
QC-00027934,PROD-00095854,2025-01-28,EMP-00296,2067,79,Assembly,Passed
QC-00027935,PROD-00267391,2025-01-24,EMP-00067,1066,50,Material,Passed
QC-00027936,PROD-00116139,2025-10-04,EMP-00468,2620,5,Dimensional,Passed
QC-00027937,PROD-00119715,2024-12-27,EMP-00001,2305,72,None,Passed
QC-00027938,PROD-00029829,2026-08-20,EMP-00058,993,4,Assembly,Passed
QC-00027939,PROD-00166128,2025-06-26,EMP-00125,714,35,None,Passed
QC-00027940,PROD-00101394,2026-05-08,EMP-00045,1975,90,Material,Passed
QC-00027941,PROD-00019751,2026-03-04,EMP-00091,901,10,Dimensional,Passed
QC-00027942,PROD-00213751,2026-04-16,EMP-00066,2193,176,None,Failed
QC-00027943,PROD-00163397,2025-05-27,EMP-00334,2542,239,Surface,Failed
QC-00027944,PROD-00295030,2025-07-07,EMP-00316,967,89,Dimensional,Failed
QC-00027945,PROD-00016978,2026-03-23,EMP-00313,1365,64,Material,Passed
QC-00027946,PROD-00199115,2024-11-16,EMP-00305,2458,182,Dimensional,Failed
QC-00027947,PROD-00032948,2026-03-22,EMP-00301,641,32,None,Passed
QC-00027948,PROD-00070368,2025-09-19,EMP-00228,1793,126,Dimensional,Failed
QC-00027949,PROD-00026003,2025-07-17,EMP-00183,2430,93,Assembly,Passed
QC-00027950,PROD-00190430,2025-06-27,EMP-00128,1577,120,Surface,Failed
QC-00027951,PROD-00249303,2026-04-29,EMP-00420,1028,11,Material,Passed
QC-00027952,PROD-00247713,2026-01-09,EMP-00165,569,17,Material,Passed
QC-00027953,PROD-00135332,2026-08-02,EMP-00364,2669,54,Surface,Passed
QC-00027954,PROD-00018392,2026-04-27,EMP-00406,1343,110,Dimensional,Failed
QC-00027955,PROD-00285282,2024-10-04,EMP-00285,1660,32,Assembly,Passed
QC-00027956,PROD-00110326,2024-10-23,EMP-00365,2566,174,None,Failed
QC-00027957,PROD-00061791,2025-01-04,EMP-00100,1809,82,Dimensional,Passed
QC-00027958,PROD-00068157,2025-08-12,EMP-00200,2620,240,Surface,Failed
QC-00027959,PROD-00014116,2025-10-25,EMP-00381,1757,154,Surface,Failed
QC-00027960,PROD-00230074,2026-03-20,EMP-00380,2078,182,Surface,Failed
QC-00027961,PROD-00254345,2026-05-12,EMP-00306,1537,152,Dimensional,Failed
QC-00027962,PROD-00066875,2024-12-21,EMP-00097,1987,61,None,Passed
QC-00027963,PROD-00089515,2026-07-26,EMP-00120,942,94,Surface,Failed
QC-00027964,PROD-00029170,2026-05-19,EMP-00283,2695,41,Surface,Passed
QC-00027965,PROD-00113368,2024-11-28,EMP-00204,737,70,Assembly,Failed
QC-00027966,PROD-00164696,2025-05-20,EMP-00012,2113,23,Surface,Passed
QC-00027967,PROD-00115925,2025-07-26,EMP-00240,2032,163,Assembly,Failed
QC-00027968,PROD-00256042,2026-06-27,EMP-00334,1855,8,Surface,Passed
QC-00027969,PROD-00100272,2026-05-09,EMP-00384,2204,39,Dimensional,Passed
QC-00027970,PROD-00199403,2024-08-29,EMP-00429,1152,107,Assembly,Failed
QC-00027971,PROD-00016385,2026-03-06,EMP-00398,1595,159,Surface,Failed
QC-00027972,PROD-00208434,2024-11-02,EMP-00069,803,21,Dimensional,Passed
QC-00027973,PROD-00152935,2026-01-25,EMP-00073,1209,11,Dimensional,Passed
QC-00027974,PROD-00199986,2024-10-26,EMP-00083,1941,191,Dimensional,Failed
QC-00027975,PROD-00169232,2026-02-24,EMP-00043,1721,38,Material,Passed
QC-00027976,PROD-00150133,2026-04-27,EMP-00136,609,41,Surface,Failed
QC-00027977,PROD-00222507,2024-12-29,EMP-00289,1657,36,None,Passed
QC-00027978,PROD-00226169,2024-11-10,EMP-00426,2031,125,Assembly,Failed
QC-00027979,PROD-00295919,2025-09-07,EMP-00043,1054,61,Assembly,Failed
QC-00027980,PROD-00193729,2024-10-24,EMP-00318,2341,94,Assembly,Passed
QC-00027981,PROD-00229883,2025-05-21,EMP-00482,3000,63,None,Passed
QC-00027982,PROD-00094818,2026-05-06,EMP-00085,2906,251,Dimensional,Failed
QC-00027983,PROD-00018255,2026-02-11,EMP-00307,1792,105,Dimensional,Failed
QC-00027984,PROD-00016529,2025-10-02,EMP-00191,911,76,Assembly,Failed
QC-00027985,PROD-00192138,2025-05-10,EMP-00182,2012,67,Dimensional,Passed
QC-00027986,PROD-00283426,2025-09-20,EMP-00123,854,77,None,Failed
QC-00027987,PROD-00078033,2025-01-17,EMP-00467,2714,227,Assembly,Failed
QC-00027988,PROD-00086347,2025-04-03,EMP-00105,1918,145,Surface,Failed
QC-00027989,PROD-00270247,2025-03-09,EMP-00413,1877,144,None,Failed
QC-00027990,PROD-00179735,2026-03-18,EMP-00028,1697,34,None,Passed
QC-00027991,PROD-00171494,2025-06-22,EMP-00238,1001,44,Dimensional,Passed
QC-00027992,PROD-00208074,2025-04-03,EMP-00385,1368,46,Surface,Passed
QC-00027993,PROD-00263956,2025-07-20,EMP-00042,1518,11,None,Passed
QC-00027994,PROD-00271714,2025-01-20,EMP-00085,2060,166,Material,Failed
QC-00027995,PROD-00149660,2025-10-12,EMP-00485,618,26,Dimensional,Passed
QC-00027996,PROD-00192551,2025-04-28,EMP-00481,750,14,Surface,Passed
QC-00027997,PROD-00138937,2026-02-18,EMP-00178,2323,145,None,Failed
QC-00027998,PROD-00028112,2025-11-22,EMP-00362,793,46,Dimensional,Failed
QC-00027999,PROD-00065704,2026-05-16,EMP-00387,2697,3,Dimensional,Passed
QC-00028000,PROD-00176769,2025-03-16,EMP-00322,2145,212,Material,Failed
QC-00028001,PROD-00025975,2025-11-05,EMP-00149,2743,252,Surface,Failed
QC-00028002,PROD-00057136,2025-08-13,EMP-00415,2767,163,Dimensional,Failed
QC-00028003,PROD-00209617,2026-03-22,EMP-00230,1335,77,Dimensional,Failed
QC-00028004,PROD-00058830,2024-10-26,EMP-00460,2045,1,Assembly,Passed
QC-00028005,PROD-00232333,2026-05-07,EMP-00074,2741,139,None,Failed
QC-00028006,PROD-00217789,2024-10-21,EMP-00098,868,8,Assembly,Passed
QC-00028007,PROD-00008501,2025-04-27,EMP-00426,2734,32,Material,Passed
QC-00028008,PROD-00299180,2026-04-25,EMP-00109,945,63,Material,Failed
QC-00028009,PROD-00198388,2025-09-19,EMP-00123,1396,41,Assembly,Passed
QC-00028010,PROD-00146893,2026-05-04,EMP-00484,1451,125,Dimensional,Failed
QC-00028011,PROD-00283522,2025-01-05,EMP-00400,1021,10,Assembly,Passed
QC-00028012,PROD-00290815,2025-05-11,EMP-00476,589,29,Surface,Passed
QC-00028013,PROD-00031197,2025-04-22,EMP-00480,1854,141,None,Failed
QC-00028014,PROD-00166391,2025-10-09,EMP-00126,2778,107,None,Passed
QC-00028015,PROD-00002660,2024-09-26,EMP-00251,2283,14,Surface,Passed
QC-00028016,PROD-00006471,2025-02-17,EMP-00366,2617,36,Surface,Passed
QC-00028017,PROD-00100321,2025-05-19,EMP-00451,2704,206,Surface,Failed
QC-00028018,PROD-00283496,2026-05-18,EMP-00444,608,48,Dimensional,Failed
QC-00028019,PROD-00140536,2024-10-31,EMP-00392,1178,67,None,Failed
QC-00028020,PROD-00085685,2025-07-23,EMP-00279,2771,232,None,Failed
QC-00028021,PROD-00115171,2025-04-02,EMP-00127,1301,103,Assembly,Failed
QC-00028022,PROD-00210510,2026-01-19,EMP-00228,2924,46,None,Passed
QC-00028023,PROD-00093478,2025-09-11,EMP-00156,925,61,Surface,Failed
QC-00028024,PROD-00016243,2026-07-27,EMP-00253,1369,58,Surface,Passed
QC-00028025,PROD-00056472,2025-01-15,EMP-00004,608,37,None,Failed
QC-00028026,PROD-00038285,2024-09-23,EMP-00145,722,26,Material,Passed
QC-00028027,PROD-00080953,2025-02-06,EMP-00497,2642,214,None,Failed
QC-00028028,PROD-00122778,2025-05-28,EMP-00487,2311,60,Surface,Passed
QC-00028029,PROD-00185557,2024-10-01,EMP-00349,1641,56,Dimensional,Passed
QC-00028030,PROD-00028867,2025-04-29,EMP-00319,946,91,Dimensional,Failed
QC-00028031,PROD-00020396,2025-05-21,EMP-00259,2866,158,Assembly,Failed
QC-00028032,PROD-00074899,2025-12-13,EMP-00390,1651,115,Surface,Failed
QC-00028033,PROD-00291156,2026-04-22,EMP-00401,2256,208,Surface,Failed
QC-00028034,PROD-00233352,2024-12-06,EMP-00179,2623,177,Dimensional,Failed
QC-00028035,PROD-00119135,2025-05-23,EMP-00097,531,47,Material,Failed
QC-00028036,PROD-00074215,2026-06-17,EMP-00109,2349,63,Dimensional,Passed
QC-00028037,PROD-00168024,2026-05-22,EMP-00430,1698,46,Material,Passed
QC-00028038,PROD-00192210,2025-12-12,EMP-00283,1868,78,Assembly,Passed
QC-00028039,PROD-00129323,2025-11-28,EMP-00347,1473,31,Dimensional,Passed
QC-00028040,PROD-00111495,2024-09-12,EMP-00141,2903,250,Material,Failed
QC-00028041,PROD-00124021,2026-07-28,EMP-00422,737,29,Material,Passed
QC-00028042,PROD-00297833,2024-08-30,EMP-00119,961,93,Assembly,Failed
QC-00028043,PROD-00124705,2024-12-23,EMP-00027,2295,17,Dimensional,Passed
QC-00028044,PROD-00192726,2026-04-01,EMP-00499,1713,75,Assembly,Passed
QC-00028045,PROD-00255868,2025-10-26,EMP-00156,1370,110,Surface,Failed
QC-00028046,PROD-00267538,2025-09-16,EMP-00480,2277,50,Assembly,Passed
QC-00028047,PROD-00291702,2026-05-02,EMP-00183,1900,2,Dimensional,Passed
QC-00028048,PROD-00096278,2024-11-25,EMP-00316,712,63,Dimensional,Failed
QC-00028049,PROD-00089670,2025-04-26,EMP-00188,2880,240,Material,Failed
QC-00028050,PROD-00148078,2026-08-16,EMP-00231,1935,66,Dimensional,Passed
QC-00028051,PROD-00114327,2025-03-20,EMP-00151,1315,116,Surface,Failed
QC-00028052,PROD-00041711,2025-03-19,EMP-00203,2818,261,None,Failed
QC-00028053,PROD-00202245,2026-04-17,EMP-00173,2978,228,Dimensional,Failed
QC-00028054,PROD-00240990,2024-08-31,EMP-00135,2003,170,Material,Failed
QC-00028055,PROD-00084744,2026-08-18,EMP-00225,2983,32,Surface,Passed
QC-00028056,PROD-00270678,2026-03-06,EMP-00155,921,84,Dimensional,Failed
QC-00028057,PROD-00096332,2024-11-03,EMP-00038,2805,131,None,Passed
QC-00028058,PROD-00148187,2026-08-18,EMP-00041,548,33,None,Failed
QC-00028059,PROD-00261676,2026-01-12,EMP-00449,1582,39,Surface,Passed
QC-00028060,PROD-00203902,2026-08-15,EMP-00348,1143,63,Dimensional,Failed
QC-00028061,PROD-00115170,2026-03-13,EMP-00084,2246,195,Dimensional,Failed
QC-00028062,PROD-00000996,2025-05-31,EMP-00093,547,13,Dimensional,Passed
QC-00028063,PROD-00252238,2025-11-05,EMP-00344,1318,72,Material,Failed
QC-00028064,PROD-00290037,2026-04-27,EMP-00220,1579,46,Assembly,Passed
QC-00028065,PROD-00167280,2025-08-28,EMP-00376,1607,155,Dimensional,Failed
QC-00028066,PROD-00043464,2025-12-29,EMP-00471,712,20,Surface,Passed
QC-00028067,PROD-00055044,2026-08-23,EMP-00208,1292,74,Dimensional,Failed
QC-00028068,PROD-00199395,2026-03-15,EMP-00272,2877,131,Material,Passed
QC-00028069,PROD-00084661,2026-07-18,EMP-00437,2759,13,None,Passed
QC-00028070,PROD-00144589,2024-12-11,EMP-00060,779,13,Surface,Passed
QC-00028071,PROD-00283993,2025-04-12,EMP-00442,2914,117,Assembly,Passed
QC-00028072,PROD-00172827,2026-02-05,EMP-00024,1830,38,Assembly,Passed
QC-00028073,PROD-00240901,2026-01-18,EMP-00226,1306,98,None,Failed
QC-00028074,PROD-00192264,2025-05-24,EMP-00256,1524,135,Surface,Failed
QC-00028075,PROD-00249060,2026-02-03,EMP-00021,1537,57,Dimensional,Passed
QC-00028076,PROD-00070946,2026-07-18,EMP-00065,2039,190,Surface,Failed
QC-00028077,PROD-00016533,2026-06-08,EMP-00123,2627,188,Assembly,Failed
QC-00028078,PROD-00125468,2025-04-21,EMP-00037,1241,97,None,Failed
QC-00028079,PROD-00091790,2024-11-01,EMP-00090,1012,97,Dimensional,Failed
QC-00028080,PROD-00106023,2026-05-14,EMP-00193,2416,76,Assembly,Passed
QC-00028081,PROD-00145185,2024-09-02,EMP-00118,2507,214,Material,Failed
QC-00028082,PROD-00253561,2026-02-13,EMP-00484,1762,96,Assembly,Failed
QC-00028083,PROD-00215539,2025-04-28,EMP-00278,2631,161,Material,Failed
QC-00028084,PROD-00006272,2025-07-14,EMP-00034,2265,92,Surface,Passed
QC-00028085,PROD-00151317,2025-06-17,EMP-00121,2434,151,Dimensional,Failed
QC-00028086,PROD-00034420,2026-07-16,EMP-00418,1187,117,None,Failed
QC-00028087,PROD-00003024,2025-10-29,EMP-00282,870,63,Material,Failed
QC-00028088,PROD-00156912,2026-07-31,EMP-00020,2116,14,Material,Passed
QC-00028089,PROD-00199041,2025-05-25,EMP-00460,2076,153,Surface,Failed
QC-00028090,PROD-00090379,2024-10-28,EMP-00214,922,13,Surface,Passed
QC-00028091,PROD-00010661,2025-09-02,EMP-00270,1750,47,None,Passed
QC-00028092,PROD-00056740,2025-12-11,EMP-00015,2776,5,None,Passed
QC-00028093,PROD-00047545,2026-08-09,EMP-00398,970,78,Dimensional,Failed
QC-00028094,PROD-00179827,2025-01-18,EMP-00312,1718,88,Surface,Failed
QC-00028095,PROD-00237339,2026-08-14,EMP-00139,692,11,Surface,Passed
QC-00028096,PROD-00063117,2026-01-30,EMP-00066,2284,169,Dimensional,Failed
QC-00028097,PROD-00285306,2026-05-30,EMP-00302,2715,232,None,Failed
